"degrees_east","degrees_north","UTC"
-117.6,26.76,2005-05-29
-117.68,26.84,2005-05-30
-117.64,26.86,2005-05-31
-114.3,25.33,2005-05-01
-114.19,25.16,2005-05-02
-114.13,25.09,2005-05-03
-114.15,24.98,2005-05-04
-114.13,24.92,2005-05-05
-114.09,24.85,2005-05-06
-114.04,24.83,2005-05-07
-114.08,24.86,2005-05-08
-113.94,24.81,2005-05-09
-113.98,24.81,2005-05-10
-114.03,24.8,2005-05-11
-114.07,24.8,2005-05-12
-114.16,24.78,2005-05-13
-114.15,24.76,2005-05-14
-114.29,24.8,2005-05-15
-114.2,24.78,2005-05-16
-114.22,24.82,2005-05-17
-114.12,24.86,2005-05-18
-114.15,24.9,2005-05-19
-114.06,24.93,2005-05-20
-114.04,24.91,2005-05-21
-114.06,24.88,2005-05-22
-114.02,24.82,2005-05-23
-114.04,24.84,2005-05-24
-113.89,24.84,2005-05-25
-113.95,24.9,2005-05-26
-113.87,24.86,2005-05-27
-113.92,24.89,2005-05-28
-113.92,24.92,2005-05-29
-114,25,2005-05-30
-114.01,25.03,2005-05-31
-113.19,25.04,2005-05-01
-113.19,25.03,2005-05-02
-113.26,25.04,2005-05-03
-113.29,25.03,2005-05-04
-113.36,25.05,2005-05-05
-113.4,25.08,2005-05-06
-113.35,24.99,2005-05-07
-113.22,24.87,2005-05-08
-113.23,24.8,2005-05-09
-113.21,24.72,2005-05-10
-113.25,24.67,2005-05-11
-113.32,24.65,2005-05-12
-113.5,24.67,2005-05-13
-113.66,24.66,2005-05-14
-113.76,24.69,2005-05-15
-113.67,24.68,2005-05-16
-113.79,24.86,2005-05-17
-113.86,24.97,2005-05-18
-114.02,25.14,2005-05-19
-114.07,25.2,2005-05-20
-114.15,25.32,2005-05-21
-114.11,25.34,2005-05-22
-114.07,25.32,2005-05-23
-113.9,25.18,2005-05-24
-113.72,25.14,2005-05-25
-113.84,25.26,2005-05-26
-113.87,25.32,2005-05-27
-113.89,25.4,2005-05-28
-113.88,25.46,2005-05-29
-113.89,25.61,2005-05-30
-114.01,25.86,2005-05-31
-113.2,25.22,2005-05-01
-113.24,25.21,2005-05-02
-113.21,25.17,2005-05-03
-113.34,25.21,2005-05-04
-113.64,25.35,2005-05-05
-113.75,25.34,2005-05-06
-113.88,25.38,2005-05-07
-113.97,25.46,2005-05-08
-114.11,25.55,2005-05-09
-114.1,25.54,2005-05-10
-114.15,25.54,2005-05-11
-114.23,25.53,2005-05-12
-114.36,25.55,2005-05-13
-114.5,25.62,2005-05-14
-114.7,25.72,2005-05-15
-114.6,25.71,2005-05-16
-114.65,25.77,2005-05-17
-114.48,25.76,2005-05-18
-117.13,27.39,2005-05-01
-117.15,27.38,2005-05-02
-117.05,27.36,2005-05-03
-117.16,27.37,2005-05-04
-117.2,27.4,2005-05-05
-117.23,27.45,2005-05-06
-117.28,27.49,2005-05-07
-117.25,27.54,2005-05-08
-117.28,27.62,2005-05-09
-117.2,27.68,2005-05-10
-117.26,27.77,2005-05-11
-117.23,27.82,2005-05-12
-117.15,27.77,2005-05-13
-117.3,27.72,2005-05-14
-117.4,27.65,2005-05-15
-117.58,27.67,2005-05-16
-117.34,27.55,2005-05-17
-117.21,27.44,2005-05-18
-117.08,27.34,2005-05-19
-116.96,27.27,2005-05-20
-116.81,27.13,2005-05-21
-116.76,27.1,2005-05-22
-116.75,27.19,2005-05-23
-116.71,27.24,2005-05-24
-116.68,27.28,2005-05-25
-116.66,27.32,2005-05-26
-116.66,27.38,2005-05-27
-116.55,27.38,2005-05-28
-116.79,27.48,2005-05-29
-117.02,27.59,2005-05-30
-117.2,27.7,2005-05-31
-114.01,24.8,2005-05-01
-114.05,24.79,2005-05-02
-114.11,24.86,2005-05-03
-114.32,25.01,2005-05-04
-114.39,25.03,2005-05-05
-114.24,24.88,2005-05-06
-114.13,24.71,2005-05-07
-114.02,24.56,2005-05-08
-113.95,24.48,2005-05-09
-113.92,24.39,2005-05-10
-113.85,24.3,2005-05-11
-113.96,24.26,2005-05-12
-114.06,24.22,2005-05-13
-114.27,24.28,2005-05-14
-114.36,24.22,2005-05-15
-114.35,24.12,2005-05-16
-114.35,23.98,2005-05-17
-114.07,23.79,2005-05-18
-114.07,23.66,2005-05-19
-114.02,23.62,2005-05-20
-114.03,23.55,2005-05-21
