"degrees_east","degrees_north","UTC"
-120.4115659,32.87786531,2002-10-01
-120.6845345,33.17142098,2002-10-02
-121.128136,33.53091678,2002-10-03
-121.2940618,33.51392801,2002-10-04
-121.143859,33.26026541,2002-10-05
-120.8791403,32.96350053,2002-10-06
-120.6508932,32.91477273,2002-10-07
-120.6537934,32.96793206,2002-10-08
-120.6379682,32.87915561,2002-10-09
-120.476616,32.7383446,2002-10-10
-120.4537346,32.64335873,2002-10-11
-120.3061172,32.4187057,2002-10-12
-120.0487731,32.10807844,2002-10-13
-119.9252248,31.95072676,2002-10-14
-119.7538597,31.74914474,2002-10-15
-119.7857938,31.85125823,2002-10-16
-120.1488791,32.41229398,2002-10-17
-120.482234,32.69144194,2002-10-18
-120.5842905,32.88952404,2002-10-19
-120.7478829,33.24402048,2002-10-20
-121.0511929,33.53767295,2002-10-21
-121.1751802,34.02635858,2002-10-22
-121.8406737,34.92166537,2002-10-23
-122.3877782,35.69829896,2002-10-24
-123.0813822,36.49858405,2002-10-25
-123.5445415,36.88513818,2002-10-26
-123.8153437,37.29392728,2002-10-27
-124.1885635,37.88397696,2002-10-28
-124.6910143,38.5160832,2002-10-29
-125.1358567,39.1544062,2002-10-30
-125.7760545,39.97672113,2002-10-31
-121.6908932,34.8270101,2002-10-01
-121.9526237,35.16391234,2002-10-02
-122.1380533,35.45891564,2002-10-03
-122.5970752,35.90435509,2002-10-04
-122.700266,36.02087187,2002-10-05
-122.8243597,36.24155782,2002-10-06
-123.1027328,36.57806967,2002-10-07
-123.436263,36.98365602,2002-10-08
-123.8514733,37.41263635,2002-10-09
-124.0917728,37.69844359,2002-10-10
-124.2792464,37.95069378,2002-10-11
-124.5742208,38.28247085,2002-10-12
-124.9945195,38.66795019,2002-10-13
-125.322584,38.92241743,2002-10-14
-125.430575,38.96854504,2002-10-15
-125.4104289,38.88164157,2002-10-16
-125.3873915,38.83631352,2002-10-17
-125.2371362,38.68107099,2002-10-18
-125.0955187,38.56490808,2002-10-19
-124.8795572,38.41188901,2002-10-20
-124.9437443,38.49458983,2002-10-21
-124.8849186,38.45172111,2002-10-22
-124.8833087,38.43802022,2002-10-23
-124.901646,38.453675,2002-10-24
-124.8627259,38.35349331,2002-10-25
-124.7187224,38.17387765,2002-10-26
-124.6712214,38.01734926,2002-10-27
-124.4304818,37.69422941,2002-10-28
-124.0013715,37.24658748,2002-10-29
-123.6720609,36.9420325,2002-10-30
-123.4110287,36.65015191,2002-10-31
-122.4610351,35.88519181,2002-10-01
-122.4128429,36.00841801,2002-10-02
-122.5537288,36.15038903,2002-10-03
-122.6124499,36.24613333,2002-10-04
-122.7499417,36.49606134,2002-10-05
-123.0155209,36.73854761,2002-10-06
-123.1734224,36.9734266,2002-10-07
-123.5788755,37.2722263,2002-10-08
-123.7395881,37.34799884,2002-10-09
-123.8607046,37.40148577,2002-10-10
-123.8870093,37.53390397,2002-10-11
-124.1451604,37.78645534,2002-10-12
-124.284232,37.874282,2002-10-13
-124.518564,38.30907334,2002-10-14
-125.0639364,38.82360649,2002-10-15
-125.4227554,38.91290551,2002-10-16
-125.3889342,38.73613056,2002-10-17
-125.1554474,38.46289024,2002-10-18
-124.8920938,38.18991751,2002-10-19
-124.7076472,38.18370241,2002-10-20
-124.893377,38.33078576,2002-10-21
-125.0197922,38.27871749,2002-10-22
-125.0804297,38.39619869,2002-10-23
-125.5560589,38.83312939,2002-10-24
-125.9521696,38.92651699,2002-10-25
-126.1735607,39.01884741,2002-10-26
-126.4290058,39.14030656,2002-10-27
-126.5633914,39.2056379,2002-10-28
-126.7251983,39.17965257,2002-10-29
-126.6670762,38.98060928,2002-10-30
-126.5165218,38.75979348,2002-10-31
-119.4345187,31.58408921,2002-10-01
-119.7351686,31.59700771,2002-10-04
-120.1861409,31.3832149,2002-10-07
-120.3636986,31.21131671,2002-10-10
-119.8264548,31.08269429,2002-10-13
-120.2362328,31.30423138,2002-10-16
-120.3322183,31.5976523,2002-10-19
-120.7827569,32.37636109,2002-10-22
-121.3131354,33.29259485,2002-10-25
-121.9794879,34.26894821,2002-10-28
-122.0424619,34.63201651,2002-10-31
-119.7284647,31.62736479,2003-10-02
-120.2581715,31.7946663,2003-10-05
-120.6217791,32.06756282,2003-10-08
-120.2154523,31.79095022,2003-10-11
-120.6864829,32.56722788,2003-10-14
-122.1165178,33.85333413,2003-10-17
-124.1533863,35.1727843,2003-10-20
-123.561761,35.24792876,2003-10-23
-123.230057,35.38494494,2003-10-26
-123.6773835,35.62584441,2003-10-29
-121.44,34.56,2002-10-01
-121.58,34.75,2002-10-02
-121.72,34.96,2002-10-03
-121.91,35.23,2002-10-04
-122.17,35.53,2002-10-05
-122.46,35.85,2002-10-06
-122.82,36.24,2002-10-07
-123.2,36.62,2002-10-08
-123.47,36.9,2002-10-09
-123.66,37.11,2002-10-10
-123.79,37.31,2002-10-11
-123.96,37.55,2002-10-12
-124.2,37.83,2002-10-13
-124.42,38.07,2002-10-14
-124.62,38.24,2002-10-15
-124.73,38.34,2002-10-16
-124.81,38.41,2002-10-17
-124.93,38.47,2002-10-18
-125.11,38.58,2002-10-19
-125.32,38.69,2002-10-20
-125.49,38.74,2002-10-21
-125.49,38.63,2002-10-22
-125.37,38.46,2002-10-23
-125.12,38.18,2002-10-24
-124.71,37.74,2002-10-25
-124.23,37.23,2002-10-26
-123.74,36.69,2002-10-27
-123.21,36.11,2002-10-28
-122.69,35.56,2002-10-29
-122.24,35.08,2002-10-30
-121.84,34.63,2002-10-31
-123.19,35.93,2002-10-01
-123.24,36.05,2002-10-02
-123.15,35.98,2002-10-03
-122.97,35.79,2002-10-04
-122.81,35.62,2002-10-05
-122.85,35.59,2002-10-06
-122.94,35.58,2002-10-07
-122.96,35.51,2002-10-08
-122.84,35.37,2002-10-09
-122.71,35.27,2002-10-10
-122.66,35.23,2002-10-11
-122.62,35.21,2002-10-12
-122.66,35.26,2002-10-13
-122.77,35.35,2002-10-14
-122.96,35.47,2002-10-15
-123.16,35.55,2002-10-16
-123.16,35.42,2002-10-17
-123.01,35.18,2002-10-18
-122.95,35.03,2002-10-19
-122.89,34.89,2002-10-20
-122.8,34.75,2002-10-21
-122.74,34.66,2002-10-22
-122.76,34.65,2002-10-23
-122.76,34.65,2002-10-24
-122.76,34.65,2002-10-25
-122.73,34.65,2002-10-26
-122.63,34.6,2002-10-27
-122.62,34.64,2002-10-28
-122.72,34.74,2002-10-29
-122.98,34.92,2002-10-30
-123.23,35.05,2002-10-31
-122.66,36.15,2002-10-01
-122.54,36.16,2002-10-02
-122.56,36.24,2002-10-03
-122.69,36.36,2002-10-04
-122.81,36.48,2002-10-05
-123.11,36.72,2002-10-06
-123.44,36.97,2002-10-07
-123.71,37.14,2002-10-08
-123.71,37.16,2002-10-09
-123.59,37.13,2002-10-10
-123.74,37.27,2002-10-11
-124.09,37.51,2002-10-12
-124.52,37.78,2002-10-13
-124.87,37.98,2002-10-14
-125.2,38.15,2002-10-15
-125.45,38.24,2002-10-16
-125.68,38.3,2002-10-17
-125.91,38.35,2002-10-18
-126.17,38.43,2002-10-19
-126.46,38.51,2002-10-20
-126.89,38.67,2002-10-21
-127.25,38.8,2002-10-22
-127.47,38.87,2002-10-23
-127.42,38.81,2002-10-24
-127.22,38.65,2002-10-25
-127.05,38.53,2002-10-26
-127,38.49,2002-10-27
-126.94,38.42,2002-10-28
-126.82,38.32,2002-10-29
