"degrees_east","degrees_north","UTC"
-117.21,30.34,2002-09-01
-117.22,30.4,2002-09-02
-117.37,30.54,2002-09-03
-117.31,30.46,2002-09-04
-117.606858,30.69721634,2002-09-01
-117.7259347,30.8024307,2002-09-02
-117.9231947,31.01917459,2002-09-03
-118.0442311,31.04082403,2002-09-04
-118.279048,31.28815956,2002-09-05
-118.63069,31.5885787,2002-09-06
-119.1190839,32.0737035,2002-09-07
-119.8615483,32.73350997,2002-09-08
-120.3886474,33.17379702,2002-09-09
-120.8657791,33.5653328,2002-09-10
-121.2934293,33.81080443,2002-09-11
-121.3100574,33.72950575,2002-09-12
-121.3207126,33.67459452,2002-09-13
-121.3427488,33.70423709,2002-09-14
-121.6700929,33.91645137,2002-09-15
-121.6217605,33.61432769,2002-09-16
-121.1261779,33.25771534,2002-09-17
-120.9621355,33.18989763,2002-09-18
-120.6286011,32.88356985,2002-09-19
-120.3764567,32.74083546,2002-09-20
-120.2255076,32.56426141,2002-09-21
-119.7743608,32.09722785,2002-09-22
-119.5190698,31.91184452,2002-09-23
-119.3890979,31.88707012,2002-09-24
-119.5228553,31.97580203,2002-09-25
-119.5291527,31.8731289,2002-09-26
-119.4188894,31.77418892,2002-09-27
-119.4103061,31.83044425,2002-09-28
-119.6822159,32.11735583,2002-09-29
-120.0247596,32.47054457,2002-09-30
-117.2515834,30.31599189,2002-09-01
-117.2806022,30.41760738,2002-09-02
-117.5259054,30.63762785,2002-09-03
-117.5862636,30.76682125,2002-09-04
-117.737497,30.90082913,2002-09-05
-117.7917558,30.98691681,2002-09-06
-117.9125844,31.21647347,2002-09-07
-118.1770037,31.52484509,2002-09-08
-118.4536517,31.85771211,2002-09-09
-118.6968299,32.12468436,2002-09-10
-118.8380717,32.2438581,2002-09-11
-118.8933504,32.26445955,2002-09-12
-118.8454258,32.16220006,2002-09-13
-118.9845835,32.18413024,2002-09-14
-118.9215355,32.09774101,2002-09-15
-119.0284985,32.20572317,2002-09-16
-119.1629772,32.34946786,2002-09-17
-119.5264581,32.61423612,2002-09-18
-119.6659771,32.78572668,2002-09-19
-119.8054142,32.90112269,2002-09-20
-119.9325571,32.96465482,2002-09-21
-120.1350536,33.16565101,2002-09-22
-120.371885,33.37983551,2002-09-23
-120.5973835,33.61018942,2002-09-24
-120.9069538,33.86691509,2002-09-25
-121.121626,34.0419493,2002-09-26
-121.2734034,34.16884195,2002-09-27
-121.3760873,34.27086941,2002-09-28
-121.5010708,34.43817404,2002-09-29
-121.6765803,34.64150233,2002-09-30
-118.7505553,31.47006768,2002-09-01
-118.6764276,31.43736783,2002-09-02
-118.93126,31.84236105,2002-09-03
-119.5400101,32.36601189,2002-09-04
-120.0689704,32.69660257,2002-09-05
-120.3299111,32.8338872,2002-09-06
-120.418105,32.89349654,2002-09-07
-120.3276541,32.86802554,2002-09-08
-120.1778937,32.78848466,2002-09-09
-119.8998946,32.6083927,2002-09-10
-119.591295,32.52233941,2002-09-11
-119.5823329,32.72461864,2002-09-12
-119.7474929,32.95450802,2002-09-13
-119.9718495,33.08768274,2002-09-14
-120.0623408,33.12498465,2002-09-15
-120.1436317,33.24891126,2002-09-16
-120.1836717,33.12610002,2002-09-17
-119.9782331,33.09818857,2002-09-18
-120.1247948,33.22842388,2002-09-19
-120.1591132,33.18670369,2002-09-20
-120.231988,33.32570094,2002-09-21
-120.4554621,33.68535588,2002-09-22
-120.9311757,34.01242646,2002-09-23
-121.153865,34.27263996,2002-09-24
-121.549372,34.58565254,2002-09-25
-121.7243293,34.78892182,2002-09-26
-121.9790484,35.22072772,2002-09-27
-122.3208859,35.57520401,2002-09-28
-122.4731792,35.77665314,2002-09-29
-122.5309209,35.8550026,2002-09-30
-118.274541,31.32633018,2002-09-01
-118.9103122,31.77289476,2002-09-04
-119.5915103,32.30043433,2002-09-07
-119.9941026,32.39312794,2002-09-10
-119.4100083,32.09436794,2002-09-13
-119.2571402,31.76825682,2002-09-16
-119.2176834,31.57187732,2002-09-19
-118.9965258,31.50057714,2002-09-22
-119.2510219,31.63982147,2002-09-25
-119.3624091,31.74346739,2002-09-28
-120.9557042,32.74451711,2003-09-02
-120.7173121,32.91125603,2003-09-05
-121.407996,33.23002471,2003-09-08
-122.1773456,33.79704562,2003-09-11
-122.2930913,34.20172217,2003-09-14
-122.5353811,34.55201298,2003-09-17
-122.3749436,34.33644884,2003-09-20
-121.2935993,33.31272896,2003-09-23
-120.0608784,32.17621711,2003-09-26
-120.1604079,31.84715916,2003-09-29
-117.05,30.92,2002-09-01
-117.19,31.11,2002-09-02
-117.35,31.31,2002-09-03
-117.43,31.43,2002-09-04
-117.57,31.58,2002-09-05
-117.79,31.82,2002-09-06
-118.14,32.16,2002-09-07
-118.68,32.62,2002-09-08
-119.19,32.99,2002-09-09
-119.54,33.19,2002-09-10
-119.82,33.33,2002-09-11
-119.97,33.36,2002-09-12
-120.06,33.37,2002-09-13
-120.11,33.34,2002-09-14
-120.21,33.34,2002-09-15
-120.31,33.35,2002-09-16
-120.39,33.36,2002-09-17
-120.52,33.37,2002-09-18
-120.61,33.38,2002-09-19
-120.76,33.45,2002-09-20
-120.74,33.4,2002-09-21
-120.78,33.43,2002-09-22
-120.86,33.46,2002-09-23
-120.77,33.37,2002-09-24
-120.72,33.39,2002-09-25
-120.74,33.5,2002-09-26
-120.81,33.64,2002-09-27
-120.95,33.85,2002-09-28
-121.16,34.13,2002-09-29
-121.31,34.37,2002-09-30
-117.36,30.44,2002-09-01
-117.38,30.47,2002-09-02
-117.46,30.54,2002-09-03
-117.51,30.61,2002-09-04
-117.71,30.8,2002-09-05
-117.97,31.03,2002-09-06
-118.47,31.43,2002-09-07
-119.27,32.04,2002-09-08
-120.03,32.55,2002-09-09
-120.7,32.93,2002-09-10
-121.1,33.06,2002-09-11
-121.46,33.14,2002-09-12
-121.73,33.17,2002-09-13
-121.94,33.17,2002-09-14
-122.08,33.13,2002-09-15
-122.14,33.07,2002-09-16
-122.13,33,2002-09-17
-122.06,32.94,2002-09-18
-122.17,33.06,2002-09-19
-122.26,33.23,2002-09-20
-122.37,33.46,2002-09-21
-122.46,33.73,2002-09-22
-122.55,34.01,2002-09-23
-122.67,34.32,2002-09-24
-122.8,34.59,2002-09-25
-122.87,34.83,2002-09-26
-122.84,34.98,2002-09-27
-122.94,35.22,2002-09-28
-123.03,35.47,2002-09-29
-123.14,35.73,2002-09-30
-117.28,30.8,2002-09-01
-117.48,30.86,2002-09-02
-117.72,30.94,2002-09-03
-117.87,30.99,2002-09-04
-117.96,31.05,2002-09-05
-118.14,31.16,2002-09-06
-118.45,31.38,2002-09-07
-119.03,31.76,2002-09-08
-119.59,32.12,2002-09-09
-120.09,32.42,2002-09-10
-120.24,32.53,2002-09-11
-120.19,32.56,2002-09-12
-120.11,32.6,2002-09-13
-120.31,32.8,2002-09-14
-120.43,32.95,2002-09-15
-120.81,33.25,2002-09-16
-121.48,33.69,2002-09-17
-121.91,33.99,2002-09-18
-121.99,34.1,2002-09-19
-121.81,34.09,2002-09-20
-121.73,34.17,2002-09-21
-121.85,34.39,2002-09-22
-122.04,34.66,2002-09-23
-122.28,34.96,2002-09-24
-122.55,35.26,2002-09-25
-122.71,35.49,2002-09-26
-122.69,35.63,2002-09-27
-122.63,35.74,2002-09-28
-122.66,35.91,2002-09-29
-122.76,36.1,2002-09-30
-119.2,31.49,2002-09-01
-118.96,31.25,2002-09-02
-118.8,31.13,2002-09-03
-118.74,31.1,2002-09-04
-118.76,31.17,2002-09-05
-118.78,31.22,2002-09-06
-118.95,31.4,2002-09-07
-119.22,31.69,2002-09-08
-119.23,31.74,2002-09-09
-119.2,31.78,2002-09-10
-119.17,31.83,2002-09-11
-119.14,31.88,2002-09-12
-119,31.79,2002-09-13
-118.96,31.74,2002-09-14
-119.13,31.88,2002-09-15
-119.6,32.25,2002-09-16
-120.07,32.58,2002-09-17
-120.3,32.71,2002-09-18
-120.37,32.77,2002-09-19
-120.49,32.89,2002-09-20
-120.61,33.01,2002-09-21
-120.81,33.18,2002-09-22
-120.76,33.05,2002-09-23
-120.55,32.76,2002-09-24
-120.37,32.48,2002-09-25
-120.22,32.22,2002-09-26
-120.05,31.94,2002-09-27
-119.9,31.71,2002-09-28
-119.84,31.61,2002-09-29
-119.78,31.53,2002-09-30
-119.0756394,31.3745757,2002-09-01
-119.0728618,31.3092159,2002-09-02
-119.091964,31.25043673,2002-09-03
-119.1019352,31.12184237,2002-09-04
-119.019233,30.93659555,2002-09-05
-118.8793831,30.91785786,2002-09-06
-118.8376801,30.97547063,2002-09-07
-118.8517515,30.90989623,2002-09-08
-118.8097295,30.85901751,2002-09-09
-118.7789034,30.93869497,2002-09-10
-118.8504192,31.10399864,2002-09-11
-119.0105548,31.25990181,2002-09-12
-119.1865495,31.31854368,2002-09-13
-119.3299953,31.33120935,2002-09-14
-119.4265841,31.41448328,2002-09-15
-119.5468379,31.69279848,2002-09-16
-119.7823937,32.07250596,2002-09-17
-120.0618582,32.27538332,2002-09-18
-120.2190747,32.30452424,2002-09-19
-120.2377586,32.29461579,2002-09-20
-120.1906553,32.33180469,2002-09-21
-120.1480782,32.38856773,2002-09-22
-120.1127375,32.31598213,2002-09-23
-119.9882795,32.12074436,2002-09-24
-119.7979297,31.8676063,2002-09-25
-119.5927177,31.70309429,2002-09-26
-119.4575406,31.58308931,2002-09-27
-119.3564858,31.41757324,2002-09-28
-119.2414205,31.21424846,2002-09-29
-119.1331113,31.1958266,2002-09-30
-120.311999,32.18974489,2003-09-01
-120.324882,31.7754724,2003-09-02
-120.0570064,31.24400703,2003-09-03
-119.6453367,30.90344774,2003-09-04
-119.3076811,30.91980247,2003-09-05
-119.2049259,31.19670026,2003-09-06
-119.3396179,31.58063542,2003-09-07
-119.6553369,32.00544475,2003-09-08
-120.078839,32.43876001,2003-09-09
-120.5448645,32.80736001,2003-09-10
-120.9581243,33.26661518,2003-09-11
-121.4211229,33.87494655,2003-09-12
-121.9466261,34.38885587,2003-09-13
-122.4039313,34.57818255,2003-09-14
-122.5753543,34.53649872,2003-09-15
-122.5483167,34.64023095,2003-09-16
-122.5390873,34.9101428,2003-09-17
-122.5758011,35.18557417,2003-09-18
-122.6096368,35.40521239,2003-09-19
-122.6156616,35.49637392,2003-09-20
-122.5332149,35.50083249,2003-09-21
-122.4211442,35.57457817,2003-09-22
-122.3796141,35.69655121,2003-09-23
-122.4044564,35.75958531,2003-09-24
-122.4071592,35.68807359,2003-09-25
-122.3568338,35.5323283,2003-09-26
-122.2520419,35.23862243,2003-09-27
-122.0581726,34.76430104,2003-09-28
-121.7344834,34.16116677,2003-09-29
-121.3431299,33.72709515,2003-09-30
-118.62,31.28,2002-09-01
-118.56,31.15,2002-09-02
-118.46,30.97,2002-09-03
-118.39,30.8,2002-09-04
-118.42,30.71,2002-09-05
-118.57,30.73,2002-09-06
-118.89,30.9,2002-09-07
-119.31,31.14,2002-09-08
-119.62,31.33,2002-09-09
-119.86,31.5,2002-09-10
-120.08,31.72,2002-09-11
-120.29,31.95,2002-09-12
-120.39,32.09,2002-09-13
-120.36,32.13,2002-09-14
-120.31,32.16,2002-09-15
-120.22,32.19,2002-09-16
-120.23,32.34,2002-09-17
-120.32,32.55,2002-09-18
-120.36,32.74,2002-09-19
-120.38,32.93,2002-09-20
-120.41,33.17,2002-09-21
-120.54,33.5,2002-09-22
-120.86,33.99,2002-09-23
-121.26,34.55,2002-09-24
-121.71,35.14,2002-09-25
-122.12,35.66,2002-09-26
-122.38,36.04,2002-09-27
-122.48,36.22,2002-09-28
-122.47,36.26,2002-09-29
-122.42,36.26,2002-09-30
-121.22,33.11,2003-09-01
-121.72,33.78,2003-09-02
-122.02,34.25,2003-09-03
-122.28,34.67,2003-09-04
-122.65,35.18,2003-09-05
-123.1,35.79,2003-09-06
-123.56,36.43,2003-09-07
-123.93,37.05,2003-09-08
-124.22,37.59,2003-09-09
-124.4,38,2003-09-10
-124.51,38.28,2003-09-11
-124.56,38.42,2003-09-12
-124.62,38.46,2003-09-13
-124.59,38.32,2003-09-14
-124.49,38.02,2003-09-15
-124.49,37.77,2003-09-16
-124.83,37.79,2003-09-17
-125.46,38.06,2003-09-18
-126.04,38.28,2003-09-19
-126.42,38.32,2003-09-20
-126.74,38.31,2003-09-21
-126.94,38.23,2003-09-22
-127.09,38.15,2003-09-23
-127.24,38.09,2003-09-24
-127.37,38.05,2003-09-25
-127.43,38,2003-09-26
-127.39,37.9,2003-09-27
-127.16,37.69,2003-09-28
-126.79,37.4,2003-09-29
-126.48,37.19,2003-09-30
-118.29,31.1,2004-09-01
-118.44,31.26,2004-09-02
-118.56,31.31,2004-09-03
-118.71,31.29,2004-09-04
-118.76,31.06,2004-09-05
-118.78,30.7,2004-09-06
-118.92,30.36,2004-09-07
-119.08,30.02,2004-09-08
-119.16,29.65,2004-09-09
-119.34,29.45,2004-09-10
-119.6,29.43,2004-09-11
-119.96,29.59,2004-09-12
-120.4,29.95,2004-09-13
-121,30.59,2004-09-14
-121.73,31.46,2004-09-15
-122.55,32.48,2004-09-16
-123.22,33.43,2004-09-17
-123.48,34.07,2004-09-18
-123.53,34.54,2004-09-19
-123.51,34.97,2004-09-20
-123.69,35.56,2004-09-21
-123.97,36.24,2004-09-22
-124.34,36.97,2004-09-23
-124.76,37.74,2004-09-24
-125.2,38.49,2004-09-25
-125.55,39.1,2004-09-26
-125.77,39.53,2004-09-27
-125.83,39.79,2004-09-28
-125.93,40.01,2004-09-29
-126.08,40.25,2004-09-30
-118.59,30.75,2002-09-01
-118.56,30.73,2002-09-02
-118.6,30.75,2002-09-03
-118.74,30.89,2002-09-04
-119.05,31.16,2002-09-05
-119.37,31.45,2002-09-06
-119.81,31.83,2002-09-07
-120.28,32.2,2002-09-08
-120.75,32.5,2002-09-09
-121.14,32.7,2002-09-10
-121.43,32.84,2002-09-11
-121.45,32.79,2002-09-12
-121.46,32.8,2002-09-13
-121.36,32.76,2002-09-14
-121.43,32.89,2002-09-15
-121.59,33.09,2002-09-16
-121.8,33.31,2002-09-17
-122,33.49,2002-09-18
-122.09,33.57,2002-09-19
-122.08,33.59,2002-09-20
-122.09,33.7,2002-09-21
-122.15,33.95,2002-09-22
-122.21,34.3,2002-09-23
-122.32,34.73,2002-09-24
-122.57,35.28,2002-09-25
-122.9,35.85,2002-09-26
-123.19,36.29,2002-09-27
-123.29,36.48,2002-09-28
-123.16,36.47,2002-09-29
-122.91,36.35,2002-09-30
-120.69,32.85,2003-09-01
-120.83,33,2003-09-02
-120.91,33.09,2003-09-03
-121.02,33.22,2003-09-04
-121.06,33.25,2003-09-05
-121,33.18,2003-09-06
-120.87,33.04,2003-09-07
-120.71,32.85,2003-09-08
-120.44,32.57,2003-09-09
-120.17,32.26,2003-09-10
-119.77,31.85,2003-09-11
-119.56,31.67,2003-09-12
-119.57,31.7,2003-09-13
-119.83,31.99,2003-09-14
-120.31,32.5,2003-09-15
-120.8,33.02,2003-09-16
-121.25,33.5,2003-09-17
-121.57,33.86,2003-09-18
-121.86,34.23,2003-09-19
-122,34.44,2003-09-20
-121.93,34.45,2003-09-21
-121.84,34.43,2003-09-22
-121.75,34.42,2003-09-23
-121.75,34.5,2003-09-24
-121.82,34.66,2003-09-25
-121.88,34.79,2003-09-26
-121.76,34.69,2003-09-27
-121.6,34.57,2003-09-28
-121.46,34.46,2003-09-29
-121.53,34.55,2003-09-30
-119.7922549,32.15558382,2003-09-02
-119.7644573,31.47766595,2003-09-05
-119.6102383,30.87611797,2003-09-08
-119.3315978,30.29145406,2003-09-11
-119.4142387,30.63363816,2003-09-14
-119.5849783,31.14583036,2003-09-17
-119.6980146,31.53609654,2003-09-20
-119.9271491,32.44906001,2003-09-23
-120.0794067,32.92527928,2003-09-26
-120.4217867,33.30768115,2003-09-29
-119.6187847,31.80906392,2003-09-02
-121.1104318,33.08533419,2003-09-05
-120.7721194,33.60567317,2003-09-08
-120.1749316,33.44838836,2003-09-11
-121.1740566,33.71056444,2003-09-14
-122.0366729,34.6849002,2003-09-17
-122.378708,35.55831831,2003-09-20
-122.4996207,35.8723146,2003-09-23
-122.781395,35.93210105,2003-09-26
-122.5768806,35.35741738,2003-09-29
-120.09,32.3,2003-09-01
-120.26,32.4,2003-09-02
-120.48,32.52,2003-09-03
-120.6,32.57,2003-09-04
-120.69,32.63,2003-09-05
-120.79,32.7,2003-09-06
-120.91,32.8,2003-09-07
-120.99,32.89,2003-09-08
-121.03,33,2003-09-09
-121,33.03,2003-09-10
