"degrees_east","degrees_north","UTC"
-114.2993573,25.44441359,2003-05-01
-114.125345,25.33971532,2003-05-02
-114.2452836,25.5601228,2003-05-03
-114.340199,25.7466897,2003-05-04
-114.5055432,26.00715243,2003-05-05
-114.5842685,26.08866192,2003-05-06
-114.5248544,25.98570772,2003-05-07
-114.2486967,25.73464899,2003-05-08
-114.1859953,25.70432035,2003-05-09
-114.0137569,25.4419944,2003-05-10
-113.8561657,25.36384664,2003-05-11
-113.7574042,25.27639148,2003-05-12
-113.633527,25.10254536,2003-05-13
-113.4821644,24.97258702,2003-05-14
-113.4437605,24.97759517,2003-05-15
-113.514622,24.97609265,2003-05-16
-113.397579,24.83362577,2003-05-17
-113.4290529,24.94173953,2003-05-18
-113.4624488,24.93891408,2003-05-19
-113.4931633,25.00857956,2003-05-20
-113.5733135,25.14865596,2003-05-21
-113.4428854,25.06220761,2003-05-22
-113.5515418,25.09840688,2003-05-23
-113.4358634,25.0484096,2003-05-24
-113.4754437,25.08562495,2003-05-25
-113.4686717,25.06133506,2003-05-26
-113.5183226,25.13459381,2003-05-27
-113.6122904,25.22942248,2003-05-28
-113.7131301,25.37299321,2003-05-29
-113.8311129,25.42482446,2003-05-30
-113.8662403,25.50750766,2003-05-31
-113.9917914,25.38307876,2003-05-01
-114.0063059,25.42310858,2003-05-02
-114.0423918,25.49663077,2003-05-03
-114.1252276,25.58738664,2003-05-04
-114.0708329,25.55337036,2003-05-05
-114.0234822,25.49034275,2003-05-06
-113.8689429,25.353266,2003-05-07
-113.7922828,25.30180902,2003-05-08
-113.7451368,25.25761839,2003-05-09
-113.7428766,25.233282,2003-05-10
-113.670398,25.14086889,2003-05-11
-113.672604,25.11328682,2003-05-12
-113.75067,25.1516895,2003-05-13
-113.8868305,25.26020512,2003-05-14
-114.192673,25.53659309,2003-05-15
-114.4225935,25.71304262,2003-05-16
-114.680059,25.90065219,2003-05-17
-114.8466313,26.0143451,2003-05-18
-114.9489894,26.11827672,2003-05-19
-115.1254951,26.29702019,2003-05-20
-115.2070162,26.40169872,2003-05-21
-115.3871646,26.5714529,2003-05-22
-115.3573282,26.54237896,2003-05-23
-115.2633248,26.40681365,2003-05-24
-115.0284961,26.21374279,2003-05-25
-114.7940614,25.99272893,2003-05-26
-114.690955,25.89686479,2003-05-27
-114.59546,25.76110088,2003-05-28
-114.3260922,25.55103015,2003-05-29
-114.1934224,25.48693376,2003-05-30
-114.1108928,25.37314641,2003-05-31
-114.0923921,25.26103229,2003-05-01
-114.0453947,25.22993023,2003-05-02
-114.0565449,25.36129558,2003-05-03
-114.2371321,25.53330459,2003-05-04
-114.3204491,25.62866461,2003-05-05
-114.3785587,25.47446325,2003-05-06
-114.0411494,25.15647657,2003-05-07
-113.6540955,24.78690245,2003-05-08
-113.260951,24.70856328,2003-05-09
-113.2487139,24.76839915,2003-05-10
-113.1971577,24.80825306,2003-05-11
-113.264372,24.90216268,2003-05-12
-113.3623914,25.04244371,2003-05-13
-113.5154216,25.20540118,2003-05-14
-113.6662274,25.38412521,2003-05-15
-113.9006579,25.58503933,2003-05-16
-114.1117312,25.63918523,2003-05-17
-114.0968021,25.5758848,2003-05-18
-114.1383136,25.69973857,2003-05-19
-114.3560485,25.92757756,2003-05-20
-114.5834624,26.03738561,2003-05-21
-114.6348803,26.04543369,2003-05-22
-114.6666353,26.0077568,2003-05-23
-114.6136876,26.04315631,2003-05-24
-114.6717405,26.0288082,2003-05-25
-114.5490286,25.94516182,2003-05-26
-114.46098,25.92637685,2003-05-27
-114.4310116,25.87979043,2003-05-28
