"degrees_east","degrees_north","UTC"
-114.67,25.31,2003-03-01
-114.59,25.27,2003-03-02
-114.51,25.27,2003-03-03
-114.44,25.24,2003-03-04
-114.42,25.21,2003-03-05
-114.38,25.14,2003-03-06
-114.5,25.16,2003-03-07
-114.44,25.04,2003-03-08
-114.37,24.95,2003-03-09
-114.38,24.94,2003-03-10
-114.42,24.99,2003-03-11
-114.52,25.06,2003-03-12
-114.35,24.93,2003-03-13
-114.09,24.79,2003-03-14
-114.08,24.87,2003-03-15
-114.15,25,2003-03-16
-114.23,25.15,2003-03-17
-114.36,25.3,2003-03-18
-114.46,25.38,2003-03-19
-114.56,25.41,2003-03-20
-114.5,25.29,2003-03-21
-114.32,25.05,2003-03-22
-114.34,24.99,2003-03-23
-114.42,24.99,2003-03-24
-114.15,24.74,2003-03-25
-113.61,24.31,2003-03-26
-113.18,23.98,2003-03-27
-112.88,23.73,2003-03-28
-112.62,23.52,2003-03-29
-112.52,23.46,2003-03-30
-112.65,23.58,2003-03-31
-123.96,33.81,2003-03-01
-123.38,33.15,2003-03-02
-122.54,32.34,2003-03-03
-121.58,31.48,2003-03-04
-120.58,30.66,2003-03-05
-119.77,30.06,2003-03-06
-119.26,29.74,2003-03-07
-118.97,29.6,2003-03-08
-118.91,29.64,2003-03-09
-118.9,29.69,2003-03-10
-118.91,29.74,2003-03-11
-118.99,29.81,2003-03-12
-119.33,30.09,2003-03-13
-120.03,30.65,2003-03-14
-120.94,31.32,2003-03-15
-121.79,31.93,2003-03-16
-122.56,32.44,2003-03-17
-123.1,32.76,2003-03-18
-123.4,32.88,2003-03-19
-123.53,32.91,2003-03-20
-123.61,32.96,2003-03-21
-123.69,33.06,2003-03-22
-123.51,32.94,2003-03-23
-123.05,32.55,2003-03-24
-122.41,32.04,2003-03-25
-121.64,31.4,2003-03-26
-120.81,30.71,2003-03-27
-119.8,29.86,2003-03-28
-118.76,29,2003-03-29
-117.8,28.23,2003-03-30
-117.08,27.65,2003-03-31
-112.54,24.04,2004-03-01
-112.54,24.03,2004-03-02
-112.55,24,2004-03-03
-112.36,23.79,2004-03-04
-112.21,23.63,2004-03-05
-112.11,23.55,2004-03-06
-112.02,23.48,2004-03-07
-112,23.5,2004-03-08
-112.08,23.61,2004-03-09
-112.23,23.77,2004-03-10
-112.5,24.02,2004-03-11
-112.68,24.19,2004-03-12
-112.83,24.35,2004-03-13
-112.94,24.47,2004-03-14
-113,24.54,2004-03-15
-113.04,24.59,2004-03-16
-113.09,24.65,2004-03-17
-113.14,24.72,2004-03-18
-113.2,24.79,2004-03-19
-113.26,24.82,2004-03-20
-113.36,24.9,2004-03-21
-113.54,25.03,2004-03-22
-113.63,25.05,2004-03-23
-113.78,25.13,2004-03-24
-114,25.27,2004-03-25
-114.14,25.32,2004-03-26
-114.19,25.31,2004-03-27
-114.24,25.32,2004-03-28
-114.4,25.46,2004-03-29
