"degrees_east","degrees_north","UTC"
-115.31,26.42,2003-07-01
-115.32,26.51,2003-07-02
-115.59,26.8,2003-07-03
-115.84,27.08,2003-07-04
-116.2,27.5,2003-07-05
-116.47,27.83,2003-07-06
-116.73,28.19,2003-07-07
-116.94,28.53,2003-07-08
-117.06,28.74,2003-07-09
-117.12,28.9,2003-07-10
-117.06,28.93,2003-07-11
-116.89,28.87,2003-07-12
-116.74,28.85,2003-07-13
-116.63,28.8,2003-07-14
-116.6,28.74,2003-07-15
-116.56,28.61,2003-07-16
-116.41,28.37,2003-07-17
-116.35,28.23,2003-07-18
-116.49,28.31,2003-07-19
-116.52,28.28,2003-07-20
-116.7,28.43,2003-07-21
-116.88,28.56,2003-07-22
-117.09,28.73,2003-07-23
-117.18,28.78,2003-07-24
-116.08,28.11,2003-07-01
-116.11,28.16,2003-07-02
-116.19,28.24,2003-07-03
-116.29,28.32,2003-07-04
-116.38,28.37,2003-07-05
-116.44,28.39,2003-07-06
-116.46,28.34,2003-07-07
-116.36,28.15,2003-07-08
-116.31,28.02,2003-07-09
-116.34,28,2003-07-10
-116.43,28.05,2003-07-11
-116.56,28.2,2003-07-12
-116.6,28.31,2003-07-13
-116.59,28.41,2003-07-14
-116.54,28.47,2003-07-15
-116.47,28.51,2003-07-16
-116.34,28.49,2003-07-17
-116.28,28.53,2003-07-18
-116.34,28.7,2003-07-19
-116.48,28.94,2003-07-20
-116.69,29.25,2003-07-21
-116.89,29.49,2003-07-22
-117,29.62,2003-07-23
-117.07,29.68,2003-07-24
-117.09,29.66,2003-07-25
-117.03,29.48,2003-07-26
-117.03,29.32,2003-07-27
-117.07,29.18,2003-07-28
-117.14,29.05,2003-07-29
-117.24,28.95,2003-07-30
-117.41,28.99,2003-07-31
-116.35,25.98,2004-07-01
-115.89,25.33,2004-07-02
-115.73,24.92,2004-07-03
-115.86,24.75,2004-07-04
-116.08,24.65,2004-07-05
-116.28,24.54,2004-07-06
-116.45,24.46,2004-07-07
-116.58,24.41,2004-07-08
-116.68,24.4,2004-07-09
-116.76,24.44,2004-07-10
-116.78,24.48,2004-07-11
-116.61,24.43,2004-07-12
-116.41,24.39,2004-07-13
-116.25,24.43,2004-07-14
-116.15,24.57,2004-07-15
-116.26,24.99,2004-07-16
-116.47,25.57,2004-07-17
-116.67,26.16,2004-07-18
-116.89,26.79,2004-07-19
-117.09,27.4,2004-07-20
-117.09,27.78,2004-07-21
-117.05,28.1,2004-07-22
-117.25,28.64,2004-07-23
-117.57,29.22,2004-07-24
-117.71,29.54,2004-07-25
-117.68,29.7,2004-07-26
-117.57,29.78,2004-07-27
-117.52,29.94,2004-07-28
-117.62,30.26,2004-07-29
-117.78,30.61,2004-07-30
-117.9,30.86,2004-07-31
-115.34,24.94,2003-07-01
-115.33,24.73,2003-07-02
-115.47,24.59,2003-07-03
-115.66,24.48,2003-07-04
-115.79,24.4,2003-07-05
-115.95,24.35,2003-07-06
-116.22,24.45,2003-07-07
-116.4,24.54,2003-07-08
-116.53,24.68,2003-07-09
-116.62,24.81,2003-07-10
-116.61,24.97,2003-07-11
-116.61,25.28,2003-07-12
-116.62,25.58,2003-07-13
-116.64,25.9,2003-07-14
-116.66,26.24,2003-07-15
-116.68,26.58,2003-07-16
-116.69,26.91,2003-07-17
-116.7,27.13,2003-07-18
-116.65,27.23,2003-07-19
-116.56,27.23,2003-07-20
-116.59,27.31,2003-07-21
-116.6,27.36,2003-07-22
-116.46,26.56,2003-07-01
-116.4,26.54,2003-07-02
-116.31,26.57,2003-07-03
-116.31,26.72,2003-07-04
-116.42,26.97,2003-07-05
-116.64,27.34,2003-07-06
-116.87,27.74,2003-07-07
-117.04,28.11,2003-07-08
-117.08,28.32,2003-07-09
-117.1,28.48,2003-07-10
-117.15,28.61,2003-07-11
-117.22,28.72,2003-07-12
-117.22,28.76,2003-07-13
-117.19,28.74,2003-07-14
-117.08,28.62,2003-07-15
-116.85,28.39,2003-07-16
-116.62,28.17,2003-07-17
-116.46,28.04,2003-07-18
-116.33,27.93,2003-07-19
-116.36,27.97,2003-07-20
-116.45,28.04,2003-07-21
-116.6,28.16,2003-07-22
-116.67,28.2,2003-07-23
-116.51,28.05,2003-07-24
-116.32,27.87,2003-07-25
-116.27,27.78,2003-07-26
-116.33,27.79,2003-07-27
-116.53,27.9,2003-07-28
-116.85,28.11,2003-07-29
-117.16,28.31,2003-07-30
-117.36,28.48,2003-07-31
-115.806332,26.29231057,2003-07-01
-116.2679515,26.62527133,2003-07-04
-116.8119606,27.81027309,2003-07-07
-117.0352052,28.59486417,2003-07-10
-117.0748328,29.04928877,2003-07-13
-116.8947869,28.82546896,2003-07-16
-116.6145807,28.90858738,2003-07-19
-116.9029767,29.26747679,2003-07-22
-116.7312813,29.30537302,2003-07-25
-116.6483471,29.10407055,2003-07-28
-116.4748719,28.73712712,2003-07-31
-117.6959135,28.62056254,2004-07-01
-117.6351905,26.88574112,2004-07-04
-117.405258,25.52186742,2004-07-07
-117.0491968,24.74177265,2004-07-10
-116.9138275,25.86418047,2004-07-13
-117.5402009,27.11927039,2004-07-16
-117.4108519,27.77526503,2004-07-19
-117.3924057,29.13907575,2004-07-22
-117.8122899,30.04357068,2004-07-25
-117.7618605,30.45846306,2004-07-28
-117.6769105,30.67887355,2004-07-31
-117.16,31.02,2003-07-25
-117.25,31.38,2003-07-26
-117.5,31.65,2003-07-27
-117.4,31.8,2003-07-28
-117.4,31.85,2003-07-29
-117.23,29.46,2003-07-26
-117.39,29.66,2003-07-27
-117.5,29.83,2003-07-28
-117.49,29.92,2003-07-29
-117.3,29.87,2003-07-30
-117.06,29.79,2003-07-31
-117.4,28.71,2003-07-26
-117.48,28.86,2003-07-27
-117.49,28.94,2003-07-28
-117.51,29.05,2003-07-29
-117.53,29.12,2003-07-30
-117.46,29.13,2003-07-31
-116.7,29.2,2003-07-25
-117.0423541,30.40154758,2003-07-28
-117.5789552,31.10162285,2003-07-31
-114.0918639,25.69455059,2004-07-01
-114.3931817,26.05239851,2004-07-04
-114.5090353,26.28178142,2004-07-07
-114.9463356,27.46646819,2004-07-10
-115.9991497,28.91753873,2004-07-13
-116.6701989,29.31117618,2004-07-16
-116.8935158,29.63721206,2004-07-19
-117.1281482,30.0265367,2004-07-22
-117.5545988,30.51854599,2004-07-25
-117.7837353,30.35792074,2004-07-28
-117.6048207,30.18921336,2004-07-31
-119.2705589,33.33173861,2005-07-02
-119.1071886,33.17645247,2005-07-05
-118.9278902,33.04043776,2005-07-08
-118.7622597,32.97948292,2005-07-11
-118.6905911,32.97354833,2005-07-14
-118.6617209,33.01061167,2005-07-17
-118.6698449,33.06803714,2005-07-20
-118.6959249,33.07331909,2005-07-23
-118.6794954,33.11132654,2005-07-26
-118.6531098,33.10450995,2005-07-29
-116.69,29.64,2003-07-27
-116.96,29.86,2003-07-28
-116.81,29.73,2003-07-29
-116.82,29.71,2003-07-30
-116.74,29.65,2003-07-31
-117.63,28.69,2004-07-01
-117.62,28.67,2004-07-02
-117.64,30.04,2003-07-28
-117.73,30.17,2003-07-29
-117.89,30.31,2003-07-30
-117.94,30.34,2003-07-31
-117.26,29.53,2004-07-01
-117.23,29.69,2004-07-02
-117.26,29.96,2004-07-03
-117.29,30.18,2004-07-04
-117.32,30.4,2004-07-05
-117.32,30.58,2004-07-06
-117.26,30.61,2004-07-07
-117.21,30.6,2004-07-08
-117.17,30.59,2004-07-09
-117.2,30.67,2004-07-10
-117.25,30.71,2004-07-11
-117.2,30.64,2004-07-12
-117.16,30.56,2004-07-13
-117.04,30.37,2004-07-14
-116.9,30.11,2004-07-15
-116.77,29.83,2004-07-16
-116.69,29.6,2004-07-17
-116.65,29.43,2004-07-18
-116.69,29.39,2004-07-19
-116.86,29.53,2004-07-20
-117.1,29.73,2004-07-21
-117.17,29.74,2004-07-22
-117.06,29.61,2004-07-23
-116.9,29.5,2004-07-24
-116.99,29.71,2004-07-25
-117.2,29.95,2004-07-26
-117.39,30.14,2004-07-27
-117.56,30.29,2004-07-28
-117.7,30.43,2004-07-29
-117.84,30.57,2004-07-30
-117.96,30.72,2004-07-31
-117.37,29.44,2003-07-30
-117.32,29.4,2003-07-31
-115.26,26.56,2005-07-01
-115.44,26.7,2005-07-02
-115.74,26.92,2005-07-03
-116.06,27.14,2005-07-04
-116.42,27.31,2005-07-05
-116.78,27.51,2005-07-06
-117.07,27.69,2005-07-07
-117.24,27.69,2005-07-08
-117.31,27.6,2005-07-09
-117.36,27.49,2005-07-10
-117.53,27.45,2005-07-11
-117.59,27.34,2005-07-12
-117.68,27.28,2005-07-13
-117.59,27.11,2005-07-14
-117.6,27.06,2005-07-15
-117.64,27.05,2005-07-16
-116.991436,28.17608443,2006-07-01
-116.8806219,28.15658728,2006-07-02
-117.0888631,28.38438705,2006-07-03
-117.0455026,28.60991319,2006-07-04
-117.183185,29.00552383,2006-07-05
-117.3737527,29.42772572,2006-07-06
-117.605538,29.824741,2006-07-07
-117.6019666,29.88998615,2006-07-08
-117.37,31.22,2008-07-12
-117.57,31.26,2008-07-13
-117.63,31.27,2008-07-14
-117.69,31.32,2008-07-15
-117.66,31.33,2008-07-16
-117.74,31.42,2008-07-17
-117.81,31.48,2008-07-18
-117.94,31.59,2008-07-19
-117.94,31.73,2008-07-20
-117.95,31.81,2008-07-21
-117.97,31.86,2008-07-22
-117.8,31.89,2008-07-23
-117.74,31.91,2008-07-24
-117.85,31.93,2008-07-25
-117.83,31.95,2008-07-26
-117.41,31.08,2008-07-12
-117.48,31.08,2008-07-13
-117.49,31.08,2008-07-14
-117.42,31.07,2008-07-15
-117.4,31.08,2008-07-16
-117.3,31.07,2008-07-17
-117.27,31.1,2008-07-18
-117.09,31.1,2008-07-19
-117.2,31.12,2008-07-20
-117.18,31.12,2008-07-21
-117.48,31.12,2008-07-22
-117.52,31.1,2008-07-23
-117.66,31.09,2008-07-24
-117.83,31.09,2008-07-25
-117.83,31.09,2008-07-26
-117.93,31.09,2008-07-27
-118.03,31.08,2008-07-28
-117.96,31.07,2008-07-29
-118.02,31.05,2008-07-30
-117.9,30.97,2008-07-31
