"degrees_east","degrees_north","UTC"
-114.73,26.05,2003-03-01
-114.65,25.93,2003-03-02
-114.6,25.83,2003-03-03
-114.45,25.65,2003-03-04
-114.26,25.51,2003-03-05
-114.08,25.38,2003-03-06
-113.96,25.3,2003-03-07
-113.9,25.3,2003-03-08
-113.85,25.29,2003-03-09
-113.88,25.34,2003-03-10
-113.95,25.43,2003-03-11
-114.03,25.53,2003-03-12
-114.23,25.76,2003-03-13
-114.57,26.08,2003-03-14
-115.15,26.59,2003-03-15
-115.72,27.07,2003-03-16
-116.24,27.55,2003-03-17
-116.74,28.07,2003-03-18
-117.22,28.6,2003-03-19
-117.7,29.1,2003-03-20
-118.13,29.57,2003-03-21
-118.38,29.89,2003-03-22
-118.5,30.1,2003-03-23
-118.51,30.21,2003-03-24
-118.61,30.42,2003-03-25
-118.8,30.7,2003-03-26
-118.95,30.92,2003-03-27
-119.13,31.13,2003-03-28
-119.19,31.22,2003-03-29
-119.13,31.2,2003-03-30
-119.13,31.24,2003-03-31
-117.12,26.72,2003-03-01
-117.14,26.97,2003-03-02
-117.42,27.44,2003-03-03
-117.59,27.73,2003-03-04
-117.59,27.79,2003-03-05
-117.63,27.85,2003-03-06
-117.61,27.81,2003-03-07
-117.54,27.67,2003-03-08
-117.49,27.53,2003-03-09
-117.68,27.63,2003-03-10
-118.26,28.15,2003-03-11
-118.99,28.83,2003-03-12
-119.78,29.6,2003-03-13
-120.57,30.41,2003-03-14
-121.49,31.4,2003-03-15
-122.39,32.37,2003-03-16
-123.23,33.28,2003-03-17
-123.9,34,2003-03-18
-124.41,34.55,2003-03-19
-124.83,35,2003-03-20
-125.22,35.43,2003-03-21
-125.45,35.67,2003-03-22
-125.48,35.67,2003-03-23
-125.24,35.4,2003-03-24
-124.76,34.91,2003-03-25
-124.27,34.44,2003-03-26
-123.76,33.95,2003-03-27
-123.34,33.56,2003-03-28
-123.13,33.36,2003-03-29
-123.07,33.31,2003-03-30
-122.92,33.13,2003-03-31
-112.98,24.69,2004-03-01
-113.07,24.73,2004-03-02
-113.04,24.66,2004-03-03
-112.98,24.57,2004-03-04
-112.93,24.49,2004-03-05
-112.9,24.43,2004-03-06
-112.94,24.46,2004-03-07
-112.99,24.5,2004-03-08
-113.13,24.65,2004-03-09
-113.35,24.86,2004-03-10
-113.68,25.18,2004-03-11
-114.05,25.5,2004-03-12
-114.35,25.72,2004-03-13
-114.45,25.73,2004-03-14
-114.41,25.62,2004-03-15
-114.32,25.47,2004-03-16
-114.24,25.36,2004-03-17
-114.21,25.31,2004-03-18
-114.15,25.24,2004-03-19
-114.06,25.14,2004-03-20
-114.02,25.09,2004-03-21
-114.11,25.15,2004-03-22
-114.16,25.17,2004-03-23
-114.19,25.19,2004-03-24
-114.2,25.22,2004-03-25
-114.17,25.25,2004-03-26
-114.2,25.36,2004-03-27
-114.37,25.63,2004-03-28
-114.72,26.05,2004-03-29
-115.09,26.47,2004-03-30
-115.37,26.79,2004-03-31
-114.68,26.26,2003-03-01
-114.46,26.08,2003-03-02
-114.25,25.91,2003-03-03
-114.1,25.78,2003-03-04
-114.13,25.77,2003-03-05
-114.2,25.73,2003-03-06
-114.32,25.73,2003-03-07
-114.4,25.73,2003-03-08
-114.41,25.71,2003-03-09
-114.47,25.73,2003-03-10
-114.64,25.81,2003-03-11
-114.8,25.85,2003-03-12
-114.9,25.82,2003-03-13
-114.93,25.77,2003-03-14
-115.04,25.78,2003-03-15
-115.1,25.76,2003-03-16
-115.12,25.75,2003-03-17
-115.18,25.75,2003-03-18
-115.1,25.69,2003-03-19
-114.93,25.59,2003-03-20
-114.7,25.46,2003-03-21
