"degrees_east","degrees_north","UTC"
-113.07,23.08,2003-06-01
-113.13,23.15,2003-06-02
-113.23,23.26,2003-06-03
-113.32,23.38,2003-06-04
-113.24,23.38,2003-06-05
-113.51,23.72,2003-06-06
-113.85,24.11,2003-06-07
-114.11,24.41,2003-06-08
-114.31,24.64,2003-06-09
-114.4,24.7,2003-06-10
-114.53,24.8,2003-06-11
-114.62,24.84,2003-06-12
-114.53,24.75,2003-06-13
-114.44,24.63,2003-06-14
-114.29,24.46,2003-06-15
-114.26,24.41,2003-06-16
-114.41,24.53,2003-06-17
-114.81,24.88,2003-06-18
-115.27,25.24,2003-06-19
-115.52,25.44,2003-06-20
-115.64,25.57,2003-06-21
-115.75,25.7,2003-06-22
-115.89,25.87,2003-06-23
-115.93,26.02,2003-06-24
-115.89,26.12,2003-06-25
-115.78,26.18,2003-06-26
-115.68,26.24,2003-06-27
-115.6,26.32,2003-06-28
-115.52,26.37,2003-06-29
-115.43,26.43,2003-06-30
-116.9,27.91,2003-06-01
-116.89,27.88,2003-06-02
-116.77,27.75,2003-06-03
-116.68,27.67,2003-06-04
-116.68,27.7,2003-06-05
-116.68,27.74,2003-06-06
-116.67,27.78,2003-06-07
-116.66,27.81,2003-06-08
-116.57,27.75,2003-06-09
-116.59,27.78,2003-06-10
-116.68,27.91,2003-06-11
-116.77,28.03,2003-06-12
-116.96,28.27,2003-06-13
-117.14,28.5,2003-06-14
-117.3,28.75,2003-06-15
-117.61,29.2,2003-06-16
-117.97,29.71,2003-06-17
-118.19,30.06,2003-06-18
-118.16,30.14,2003-06-19
-118.03,30.11,2003-06-20
-117.97,30.13,2003-06-21
-117.93,30.13,2003-06-22
-117.9,30.1,2003-06-23
-117.86,29.99,2003-06-24
-117.74,29.8,2003-06-25
-117.48,29.48,2003-06-26
-117.08,29.05,2003-06-27
-116.67,28.63,2003-06-28
-116.39,28.37,2003-06-29
-116.19,28.2,2003-06-30
-115.09,25.88,2004-06-01
-115.11,25.79,2004-06-02
-115.13,25.73,2004-06-03
-115.14,25.67,2004-06-04
-115.16,25.62,2004-06-05
-115.19,25.59,2004-06-06
-115.24,25.57,2004-06-07
-115.28,25.53,2004-06-08
-115.3,25.49,2004-06-09
-115.32,25.44,2004-06-10
-115.33,25.37,2004-06-11
-115.31,25.25,2004-06-12
-115.29,25.16,2004-06-13
-115.27,25.05,2004-06-14
-115.25,24.97,2004-06-15
-115.25,24.93,2004-06-16
-115.29,25.01,2004-06-17
-115.45,25.24,2004-06-18
-115.6,25.46,2004-06-19
-115.81,25.73,2004-06-20
-115.96,25.93,2004-06-21
-116.14,26.14,2004-06-22
-116.22,26.24,2004-06-23
-116.33,26.37,2004-06-24
-116.49,26.53,2004-06-25
-116.73,26.77,2004-06-26
-116.85,26.88,2004-06-27
-116.93,26.94,2004-06-28
-117.01,26.97,2004-06-29
-116.84,26.67,2004-06-30
-113.9,25.9,2003-06-01
-113.82,25.75,2003-06-02
-113.75,25.62,2003-06-03
-113.65,25.47,2003-06-04
-113.52,25.3,2003-06-05
-113.41,25.14,2003-06-06
-113.29,24.98,2003-06-07
-113.18,24.83,2003-06-08
-113.11,24.71,2003-06-09
-113.03,24.56,2003-06-10
-113,24.44,2003-06-11
-112.94,24.33,2003-06-12
-112.86,24.25,2003-06-13
-112.95,24.32,2003-06-14
-113.2,24.56,2003-06-15
-113.42,24.75,2003-06-16
-113.48,24.78,2003-06-17
-113.58,24.85,2003-06-18
-113.75,24.91,2003-06-19
-113.85,24.93,2003-06-20
-114.03,25.02,2003-06-21
-114.39,25.19,2003-06-22
-114.67,25.29,2003-06-23
-114.95,25.42,2003-06-24
-115.2,25.51,2003-06-25
-115.35,25.49,2003-06-26
-115.38,25.42,2003-06-27
-115.41,25.36,2003-06-28
-115.42,25.26,2003-06-29
-115.42,25.16,2003-06-30
-113.65,25.12,2003-06-01
-113.66,25.05,2003-06-02
-113.61,24.92,2003-06-03
-113.53,24.75,2003-06-04
-113.25,24.43,2003-06-05
-112.94,24.07,2003-06-06
-112.76,23.8,2003-06-07
-112.63,23.57,2003-06-08
-112.57,23.4,2003-06-09
-112.59,23.29,2003-06-10
-112.67,23.23,2003-06-11
-112.71,23.19,2003-06-12
-112.84,23.24,2003-06-13
-113.02,23.35,2003-06-14
-113.08,23.38,2003-06-15
-113.05,23.38,2003-06-16
-113.05,23.43,2003-06-17
-113.09,23.53,2003-06-18
-113.08,23.59,2003-06-19
-113.09,23.69,2003-06-20
-113.22,23.9,2003-06-21
-113.57,24.27,2003-06-22
-113.99,24.66,2003-06-23
-114.53,25.12,2003-06-24
-115.02,25.49,2003-06-25
-115.45,25.83,2003-06-26
-115.85,26.12,2003-06-27
-116.13,26.32,2003-06-28
-116.34,26.48,2003-06-29
-116.45,26.55,2003-06-30
-115.18,26.63,2004-06-01
-115.11,26.58,2004-06-02
-115.11,26.59,2004-06-03
-115.16,26.65,2004-06-04
-113.9223017,25.33038933,2003-06-01
-113.9078899,25.34483377,2003-06-02
-114.0228438,25.47887045,2003-06-03
-114.0644652,25.49603899,2003-06-04
-114.1007694,25.61216916,2003-06-05
-114.151165,25.6685513,2003-06-06
-114.1605802,25.57704266,2003-06-07
-113.9489035,25.37917162,2003-06-08
-113.9264465,25.58696977,2003-06-09
-114.2040547,25.88761062,2003-06-10
-114.4573077,26.09941826,2003-06-11
-114.7304352,26.389621,2003-06-12
-115.0176085,26.57729203,2003-06-13
-115.0609684,26.39057265,2003-06-14
-114.9547085,26.32876208,2003-06-15
-114.8960611,26.27954335,2003-06-16
-114.8613823,26.32732039,2003-06-17
-114.9611962,26.3821994,2003-06-18
-114.8841559,26.22401203,2003-06-19
-113.9351358,24.7919382,2003-06-01
-113.9374695,24.51498114,2003-06-04
-113.549906,24.14636915,2003-06-07
-113.1912787,24.37012549,2003-06-10
-113.2912447,24.59135244,2003-06-13
-113.4565384,24.86394226,2003-06-16
-113.7005543,24.78985318,2003-06-19
-113.5685796,24.41456736,2003-06-22
-113.5463392,24.55680142,2003-06-25
