longitude,latitude,time
degrees_east,degrees_north,UTC
-117.66,28.69,2005-03-12T00:00:00Z
-117.42,28.78,2005-03-13T00:00:00Z
-117.38,28.88,2005-03-14T00:00:00Z
-117.42,28.96,2005-03-15T00:00:00Z
-117.44,29.01,2005-03-16T00:00:00Z
-117.53,29.07,2005-03-17T00:00:00Z
-117.7,29.08,2005-03-18T00:00:00Z
-117.73,29.06,2005-03-19T00:00:00Z
-117.45,29.03,2005-03-20T00:00:00Z
-117.23,28.98,2005-03-21T00:00:00Z
-117.05,28.92,2005-03-22T00:00:00Z
-116.96,28.89,2005-03-23T00:00:00Z
-116.81,28.84,2005-03-24T00:00:00Z
-116.67,28.78,2005-03-25T00:00:00Z
-116.65,28.75,2005-03-26T00:00:00Z
-116.66,28.73,2005-03-27T00:00:00Z
-116.62,28.76,2005-03-28T00:00:00Z
-116.54,28.79,2005-03-29T00:00:00Z
-116.42,28.77,2005-03-30T00:00:00Z
-116.2,28.69,2005-03-31T00:00:00Z
-116.08,28.59,2005-04-01T00:00:00Z
-116.17,28.54,2005-04-02T00:00:00Z
-116.31,28.53,2005-04-03T00:00:00Z
-116.33,28.51,2005-04-04T00:00:00Z
-116.25,28.49,2005-04-05T00:00:00Z
-116.25,28.46,2005-04-06T00:00:00Z
-116.18,28.41,2005-04-07T00:00:00Z
-116.24,28.37,2005-04-08T00:00:00Z
-116.4,28.35,2005-04-09T00:00:00Z
-116.42,28.33,2005-04-10T00:00:00Z
-116.4,28.28,2005-04-11T00:00:00Z
-116.42,28.21,2005-04-12T00:00:00Z
-116.65,28.15,2005-04-13T00:00:00Z
-116.71,28.09,2005-04-14T00:00:00Z
-116.71,28.02,2005-04-15T00:00:00Z
-116.68,27.91,2005-04-16T00:00:00Z
-116.7,27.83,2005-04-17T00:00:00Z
-116.76,27.81,2005-04-18T00:00:00Z
-116.51,27.74,2005-04-19T00:00:00Z
-116.42,27.69,2005-04-20T00:00:00Z
-116.42,27.57,2005-04-21T00:00:00Z
-116.59,27.49,2005-04-22T00:00:00Z
-116.73,27.41,2005-04-23T00:00:00Z
-116.79,27.35,2005-04-24T00:00:00Z
-116.76,27.28,2005-04-25T00:00:00Z
-117.06,27.24,2005-04-26T00:00:00Z
-117.18,27.23,2005-04-27T00:00:00Z
-117.05,27.25,2005-04-28T00:00:00Z
-116.97,27.23,2005-04-29T00:00:00Z
-117.0,27.24,2005-04-30T00:00:00Z
-117.02,27.25,2005-05-01T00:00:00Z
-117.03,27.29,2005-05-02T00:00:00Z
-117.01,27.35,2005-05-03T00:00:00Z
-117.11,27.39,2005-05-04T00:00:00Z
-117.16,27.47,2005-05-05T00:00:00Z
-117.55,27.53,2005-05-06T00:00:00Z
-118.01,27.6,2005-05-07T00:00:00Z
-118.34,27.64,2005-05-08T00:00:00Z
-118.5,27.68,2005-05-09T00:00:00Z
-118.82,27.62,2005-05-10T00:00:00Z
-119.63,27.5,2005-05-11T00:00:00Z
-120.64,27.39,2005-05-12T00:00:00Z
-121.62,27.31,2005-05-13T00:00:00Z
-122.48,27.25,2005-05-14T00:00:00Z
-122.86,27.24,2005-05-15T00:00:00Z
-123.15,27.2,2005-05-16T00:00:00Z
-123.56,27.12,2005-05-17T00:00:00Z
-124.18,27.07,2005-05-18T00:00:00Z
-124.7,27.07,2005-05-19T00:00:00Z
-125.46,27.13,2005-05-20T00:00:00Z
-126.39,27.23,2005-05-21T00:00:00Z
-127.35,27.43,2005-05-22T00:00:00Z
-128.25,27.64,2005-05-23T00:00:00Z
-128.85,27.77,2005-05-24T00:00:00Z
-128.94,27.81,2005-05-25T00:00:00Z
