longitude,latitude,time
degrees_east,degrees_north,UTC
-117.84,31.68,2004-08-21T00:00:00Z
-117.93,31.72,2004-08-22T00:00:00Z
-117.94,31.7,2004-08-23T00:00:00Z
-117.88,31.63,2004-08-24T00:00:00Z
-117.71,31.47,2004-08-25T00:00:00Z
-117.56,31.37,2004-08-26T00:00:00Z
-117.51,31.34,2004-08-27T00:00:00Z
-117.5,31.28,2004-08-28T00:00:00Z
-117.5,31.12,2004-08-29T00:00:00Z
-117.53,30.93,2004-08-30T00:00:00Z
-117.76,30.87,2004-08-31T00:00:00Z
-118.15,30.88,2004-09-01T00:00:00Z
-118.69,30.99,2004-09-02T00:00:00Z
-119.15,30.94,2004-09-03T00:00:00Z
-119.41,30.66,2004-09-04T00:00:00Z
-119.46,30.29,2004-09-05T00:00:00Z
-119.53,29.93,2004-09-06T00:00:00Z
-119.59,29.6,2004-09-07T00:00:00Z
-119.7,29.34,2004-09-08T00:00:00Z
-119.93,29.27,2004-09-09T00:00:00Z
-120.16,29.23,2004-09-10T00:00:00Z
-120.33,29.17,2004-09-11T00:00:00Z
-120.28,28.97,2004-09-12T00:00:00Z
-120.2,28.79,2004-09-13T00:00:00Z
-120.16,28.61,2004-09-14T00:00:00Z
-120.09,28.37,2004-09-15T00:00:00Z
-120.15,28.27,2004-09-16T00:00:00Z
-120.23,28.25,2004-09-17T00:00:00Z
-120.04,28.2,2004-09-18T00:00:00Z
-119.99,28.5,2004-09-19T00:00:00Z
-120.3,29.22,2004-09-20T00:00:00Z
-120.93,30.27,2004-09-21T00:00:00Z
-121.65,31.36,2004-09-22T00:00:00Z
-122.23,32.28,2004-09-23T00:00:00Z
-122.41,32.82,2004-09-24T00:00:00Z
-122.37,33.15,2004-09-25T00:00:00Z
-121.91,33.11,2004-09-26T00:00:00Z
-121.55,33.17,2004-09-27T00:00:00Z
-121.37,33.3,2004-09-28T00:00:00Z
-121.46,33.55,2004-09-29T00:00:00Z
-121.65,33.77,2004-09-30T00:00:00Z
-121.76,33.82,2004-10-01T00:00:00Z
-121.69,33.71,2004-10-02T00:00:00Z
-121.43,33.51,2004-10-03T00:00:00Z
-121.2,33.34,2004-10-04T00:00:00Z
-121.2,33.37,2004-10-05T00:00:00Z
-121.35,33.45,2004-10-06T00:00:00Z
-121.51,33.48,2004-10-07T00:00:00Z
-121.69,33.51,2004-10-08T00:00:00Z
-121.67,33.34,2004-10-09T00:00:00Z
-121.53,33.07,2004-10-10T00:00:00Z
-121.39,32.76,2004-10-11T00:00:00Z
-121.36,32.58,2004-10-12T00:00:00Z
-121.36,32.47,2004-10-13T00:00:00Z
-121.4,32.49,2004-10-14T00:00:00Z
-121.44,32.56,2004-10-15T00:00:00Z
-121.54,32.68,2004-10-16T00:00:00Z
-121.8,32.92,2004-10-17T00:00:00Z
-121.9,32.93,2004-10-18T00:00:00Z
-121.85,32.78,2004-10-19T00:00:00Z
-121.73,32.56,2004-10-20T00:00:00Z
-121.66,32.4,2004-10-21T00:00:00Z
-121.56,32.25,2004-10-22T00:00:00Z
-121.26,31.98,2004-10-23T00:00:00Z
-121.13,31.99,2004-10-24T00:00:00Z
-121.24,32.21,2004-10-25T00:00:00Z
-121.46,32.49,2004-10-26T00:00:00Z
-121.65,32.69,2004-10-27T00:00:00Z
-121.53,32.69,2004-10-28T00:00:00Z
-121.53,32.8,2004-10-29T00:00:00Z
-121.83,33.15,2004-10-30T00:00:00Z
-122.25,33.49,2004-10-31T00:00:00Z
-122.32,33.56,2004-11-01T00:00:00Z
-122.35,33.6,2004-11-02T00:00:00Z
-122.31,33.64,2004-11-03T00:00:00Z
-122.23,33.67,2004-11-04T00:00:00Z
-122.22,33.78,2004-11-05T00:00:00Z
-122.13,33.88,2004-11-06T00:00:00Z
-122.02,33.94,2004-11-07T00:00:00Z
-121.96,34.07,2004-11-08T00:00:00Z
-122.08,34.23,2004-11-09T00:00:00Z
-122.12,34.21,2004-11-10T00:00:00Z
-122.06,34.08,2004-11-11T00:00:00Z
-122.01,33.96,2004-11-12T00:00:00Z
-122.02,33.83,2004-11-13T00:00:00Z
-121.92,33.57,2004-11-14T00:00:00Z
-121.8,33.34,2004-11-15T00:00:00Z
-121.85,33.29,2004-11-16T00:00:00Z
-121.99,33.32,2004-11-17T00:00:00Z
-122.09,33.38,2004-11-18T00:00:00Z
-122.08,33.43,2004-11-19T00:00:00Z
-122.11,33.54,2004-11-20T00:00:00Z
-122.23,33.66,2004-11-21T00:00:00Z
-122.38,33.73,2004-11-22T00:00:00Z
-122.46,33.7,2004-11-23T00:00:00Z
-122.51,33.6,2004-11-24T00:00:00Z
-122.37,33.34,2004-11-25T00:00:00Z
-122.24,33.18,2004-11-26T00:00:00Z
-122.07,33.11,2004-11-27T00:00:00Z
-121.95,33.13,2004-11-28T00:00:00Z
-121.78,33.13,2004-11-29T00:00:00Z
-121.6,33.13,2004-11-30T00:00:00Z
-121.54,33.26,2004-12-01T00:00:00Z
-121.58,33.44,2004-12-02T00:00:00Z
-121.8,33.77,2004-12-03T00:00:00Z
-122.07,34.11,2004-12-04T00:00:00Z
-122.36,34.48,2004-12-05T00:00:00Z
-122.68,34.81,2004-12-06T00:00:00Z
-122.96,34.98,2004-12-07T00:00:00Z
-122.95,34.87,2004-12-08T00:00:00Z
-122.63,34.51,2004-12-09T00:00:00Z
-122.22,34.15,2004-12-10T00:00:00Z
-121.96,33.94,2004-12-11T00:00:00Z
-121.72,33.82,2004-12-12T00:00:00Z
-121.54,33.74,2004-12-13T00:00:00Z
-121.62,33.83,2004-12-14T00:00:00Z
-121.75,33.98,2004-12-15T00:00:00Z
-121.75,34.16,2004-12-16T00:00:00Z
-122.0,34.62,2004-12-17T00:00:00Z
-122.69,35.39,2004-12-18T00:00:00Z
-123.44,36.06,2004-12-19T00:00:00Z
-123.78,36.34,2004-12-20T00:00:00Z
-123.99,36.53,2004-12-21T00:00:00Z
-124.35,36.75,2004-12-22T00:00:00Z
-124.71,36.86,2004-12-23T00:00:00Z
-124.99,36.82,2004-12-24T00:00:00Z
-124.79,36.35,2004-12-25T00:00:00Z
-124.17,35.52,2004-12-26T00:00:00Z
-123.44,34.62,2004-12-27T00:00:00Z
-122.64,33.68,2004-12-28T00:00:00Z
-121.87,32.85,2004-12-29T00:00:00Z
-121.37,32.25,2004-12-30T00:00:00Z
