longitude,latitude,time
degrees_east,degrees_north,UTC
-116.78,29.1,2005-03-10T00:00:00Z
-117.13,29.18,2005-03-11T00:00:00Z
-117.48,29.28,2005-03-12T00:00:00Z
-117.82,29.35,2005-03-13T00:00:00Z
-118.17,29.44,2005-03-14T00:00:00Z
-118.52,29.52,2005-03-15T00:00:00Z
-118.88,29.6,2005-03-16T00:00:00Z
-118.87,29.6,2005-03-17T00:00:00Z
-118.86,29.56,2005-03-18T00:00:00Z
-118.77,29.54,2005-03-19T00:00:00Z
-118.96,29.64,2005-03-20T00:00:00Z
-119.23,29.74,2005-03-21T00:00:00Z
-118.97,29.66,2005-03-22T00:00:00Z
-118.73,29.64,2005-03-23T00:00:00Z
-118.85,29.75,2005-03-24T00:00:00Z
-118.54,29.72,2005-03-25T00:00:00Z
-118.24,29.63,2005-03-26T00:00:00Z
-118.12,29.53,2005-03-27T00:00:00Z
-118.1,29.46,2005-03-28T00:00:00Z
-117.69,29.27,2005-03-29T00:00:00Z
-117.29,29.0,2005-03-30T00:00:00Z
-117.13,28.8,2005-03-31T00:00:00Z
-116.96,28.62,2005-04-01T00:00:00Z
-116.97,28.55,2005-04-02T00:00:00Z
-116.94,28.43,2005-04-03T00:00:00Z
-116.94,28.33,2005-04-04T00:00:00Z
-116.8,28.12,2005-04-05T00:00:00Z
-116.71,28.0,2005-04-06T00:00:00Z
-116.51,27.83,2005-04-07T00:00:00Z
-116.29,27.69,2005-04-08T00:00:00Z
-115.74,27.42,2005-04-09T00:00:00Z
-114.96,26.95,2005-04-10T00:00:00Z
-114.67,26.62,2005-04-11T00:00:00Z
-114.38,26.32,2005-04-12T00:00:00Z
-114.06,26.0,2005-04-13T00:00:00Z
-114.11,25.85,2005-04-14T00:00:00Z
-114.07,25.67,2005-04-15T00:00:00Z
-114.04,25.49,2005-04-16T00:00:00Z
-114.07,25.37,2005-04-17T00:00:00Z
-114.26,25.36,2005-04-18T00:00:00Z
-114.35,25.37,2005-04-19T00:00:00Z
-114.18,25.28,2005-04-20T00:00:00Z
-113.78,25.05,2005-04-21T00:00:00Z
-113.84,25.03,2005-04-22T00:00:00Z
-113.87,24.98,2005-04-23T00:00:00Z
-113.71,24.9,2005-04-24T00:00:00Z
-113.51,24.79,2005-04-25T00:00:00Z
-113.32,24.67,2005-04-26T00:00:00Z
-113.21,24.6,2005-04-27T00:00:00Z
-113.18,24.61,2005-04-28T00:00:00Z
-113.15,24.59,2005-04-29T00:00:00Z
-113.07,24.59,2005-04-30T00:00:00Z
-113.07,24.57,2005-05-01T00:00:00Z
-112.89,24.47,2005-05-02T00:00:00Z
-112.97,24.51,2005-05-03T00:00:00Z
-113.07,24.53,2005-05-04T00:00:00Z
-113.16,24.56,2005-05-05T00:00:00Z
-113.25,24.59,2005-05-06T00:00:00Z
-113.24,24.58,2005-05-07T00:00:00Z
-113.2,24.53,2005-05-08T00:00:00Z
-113.25,24.52,2005-05-09T00:00:00Z
-113.3,24.48,2005-05-10T00:00:00Z
-113.34,24.44,2005-05-11T00:00:00Z
-113.52,24.49,2005-05-12T00:00:00Z
-113.58,24.49,2005-05-13T00:00:00Z
-113.62,24.51,2005-05-14T00:00:00Z
-113.88,24.62,2005-05-15T00:00:00Z
-113.86,24.58,2005-05-16T00:00:00Z
-113.78,24.54,2005-05-17T00:00:00Z
-113.83,24.55,2005-05-18T00:00:00Z
-113.69,24.51,2005-05-19T00:00:00Z
-113.63,24.45,2005-05-20T00:00:00Z
-113.58,24.4,2005-05-21T00:00:00Z
-113.76,24.44,2005-05-22T00:00:00Z
-114.0,24.56,2005-05-23T00:00:00Z
-114.03,24.58,2005-05-24T00:00:00Z
-113.98,24.61,2005-05-25T00:00:00Z
-113.91,24.65,2005-05-26T00:00:00Z
-113.87,24.66,2005-05-27T00:00:00Z
-113.81,24.66,2005-05-28T00:00:00Z
-113.7,24.66,2005-05-29T00:00:00Z
-113.65,24.67,2005-05-30T00:00:00Z
-113.71,24.64,2005-05-31T00:00:00Z
-113.97,24.69,2005-06-01T00:00:00Z
-114.06,24.74,2005-06-02T00:00:00Z
-113.94,24.79,2005-06-03T00:00:00Z
-114.06,25.0,2005-06-04T00:00:00Z
-114.14,25.25,2005-06-05T00:00:00Z
-114.22,25.49,2005-06-06T00:00:00Z
-114.45,25.77,2005-06-07T00:00:00Z
-114.76,26.06,2005-06-08T00:00:00Z
-115.06,26.37,2005-06-09T00:00:00Z
-115.34,26.63,2005-06-10T00:00:00Z
-115.63,26.89,2005-06-11T00:00:00Z
-116.13,27.18,2005-06-12T00:00:00Z
-116.57,27.4,2005-06-13T00:00:00Z
-116.82,27.45,2005-06-14T00:00:00Z
-117.02,27.48,2005-06-15T00:00:00Z
-117.34,27.63,2005-06-16T00:00:00Z
-117.76,27.83,2005-06-17T00:00:00Z
-117.93,27.92,2005-06-18T00:00:00Z
-117.97,27.94,2005-06-19T00:00:00Z
-117.75,27.85,2005-06-20T00:00:00Z
-117.53,27.77,2005-06-21T00:00:00Z
-117.32,27.68,2005-06-22T00:00:00Z
-117.09,27.57,2005-06-23T00:00:00Z
-116.86,27.47,2005-06-24T00:00:00Z
-116.51,27.23,2005-06-25T00:00:00Z
-116.15,26.98,2005-06-26T00:00:00Z
-115.71,26.57,2005-06-27T00:00:00Z
-115.28,26.17,2005-06-28T00:00:00Z
