longitude,latitude,time
degrees_east,degrees_north,UTC
-117.64,30.04,2003-07-28T00:00:00Z
-117.73,30.17,2003-07-29T00:00:00Z
-117.89,30.31,2003-07-30T00:00:00Z
-117.94,30.34,2003-07-31T00:00:00Z
-117.97,30.42,2003-08-01T00:00:00Z
-118.07,30.65,2003-08-02T00:00:00Z
-118.14,30.84,2003-08-03T00:00:00Z
-118.16,30.99,2003-08-04T00:00:00Z
-118.15,31.16,2003-08-05T00:00:00Z
-118.13,31.29,2003-08-06T00:00:00Z
-118.11,31.37,2003-08-07T00:00:00Z
-118.1,31.39,2003-08-08T00:00:00Z
-118.19,31.46,2003-08-09T00:00:00Z
-118.29,31.44,2003-08-10T00:00:00Z
-118.4,31.38,2003-08-11T00:00:00Z
-118.47,31.35,2003-08-12T00:00:00Z
-118.62,31.45,2003-08-13T00:00:00Z
-118.9,31.66,2003-08-14T00:00:00Z
-119.11,31.76,2003-08-15T00:00:00Z
-119.12,31.66,2003-08-16T00:00:00Z
-119.12,31.59,2003-08-17T00:00:00Z
-119.08,31.5,2003-08-18T00:00:00Z
-118.9,31.3,2003-08-19T00:00:00Z
-118.69,31.21,2003-08-20T00:00:00Z
-118.88,31.58,2003-08-21T00:00:00Z
-119.37,32.16,2003-08-22T00:00:00Z
-119.74,32.44,2003-08-23T00:00:00Z
-120.01,32.63,2003-08-24T00:00:00Z
-120.09,32.63,2003-08-25T00:00:00Z
-120.06,32.54,2003-08-26T00:00:00Z
-120.02,32.46,2003-08-27T00:00:00Z
-119.97,32.41,2003-08-28T00:00:00Z
-119.84,32.29,2003-08-29T00:00:00Z
-119.46,31.92,2003-08-30T00:00:00Z
-119.0,31.5,2003-08-31T00:00:00Z
-118.68,31.29,2003-09-01T00:00:00Z
-118.58,31.33,2003-09-02T00:00:00Z
-118.74,31.67,2003-09-03T00:00:00Z
-119.1,32.21,2003-09-04T00:00:00Z
-119.65,32.87,2003-09-05T00:00:00Z
-120.19,33.39,2003-09-06T00:00:00Z
-120.43,33.49,2003-09-07T00:00:00Z
-120.46,33.43,2003-09-08T00:00:00Z
-120.52,33.44,2003-09-09T00:00:00Z
-120.52,33.39,2003-09-10T00:00:00Z
-120.68,33.56,2003-09-11T00:00:00Z
-121.02,33.88,2003-09-12T00:00:00Z
-121.25,33.99,2003-09-13T00:00:00Z
-121.37,34.05,2003-09-14T00:00:00Z
-121.57,34.24,2003-09-15T00:00:00Z
-121.9,34.57,2003-09-16T00:00:00Z
-122.21,34.79,2003-09-17T00:00:00Z
-122.34,34.8,2003-09-18T00:00:00Z
-122.23,34.61,2003-09-19T00:00:00Z
-122.0,34.34,2003-09-20T00:00:00Z
-121.68,34.04,2003-09-21T00:00:00Z
-121.42,33.82,2003-09-22T00:00:00Z
-121.21,33.68,2003-09-23T00:00:00Z
-121.05,33.58,2003-09-24T00:00:00Z
-121.02,33.62,2003-09-25T00:00:00Z
-121.23,33.9,2003-09-26T00:00:00Z
-121.46,34.1,2003-09-27T00:00:00Z
-121.68,34.29,2003-09-28T00:00:00Z
-121.92,34.47,2003-09-29T00:00:00Z
-121.84,34.25,2003-09-30T00:00:00Z
-121.66,34.02,2003-10-01T00:00:00Z
-121.68,34.12,2003-10-02T00:00:00Z
-121.83,34.37,2003-10-03T00:00:00Z
-121.99,34.64,2003-10-04T00:00:00Z
-122.29,35.03,2003-10-05T00:00:00Z
-122.49,35.25,2003-10-06T00:00:00Z
-122.53,35.25,2003-10-07T00:00:00Z
-122.19,34.81,2003-10-08T00:00:00Z
-121.63,34.16,2003-10-09T00:00:00Z
-120.94,33.44,2003-10-10T00:00:00Z
-120.29,32.81,2003-10-11T00:00:00Z
-119.86,32.43,2003-10-12T00:00:00Z
-119.71,32.27,2003-10-13T00:00:00Z
-119.65,32.14,2003-10-14T00:00:00Z
-119.61,31.99,2003-10-15T00:00:00Z
-119.54,31.84,2003-10-16T00:00:00Z
-119.47,31.72,2003-10-17T00:00:00Z
-119.43,31.67,2003-10-18T00:00:00Z
-119.45,31.69,2003-10-19T00:00:00Z
-119.48,31.73,2003-10-20T00:00:00Z
-119.48,31.75,2003-10-21T00:00:00Z
-119.49,31.85,2003-10-22T00:00:00Z
-119.56,32.02,2003-10-23T00:00:00Z
-119.74,32.31,2003-10-24T00:00:00Z
-119.99,32.64,2003-10-25T00:00:00Z
-120.23,32.88,2003-10-26T00:00:00Z
-120.49,33.15,2003-10-27T00:00:00Z
-121.11,33.8,2003-10-28T00:00:00Z
-121.72,34.29,2003-10-29T00:00:00Z
-122.17,34.62,2003-10-30T00:00:00Z
-122.48,34.8,2003-10-31T00:00:00Z
-122.69,34.88,2003-11-01T00:00:00Z
-122.86,34.88,2003-11-02T00:00:00Z
-122.76,34.64,2003-11-03T00:00:00Z
-122.52,34.35,2003-11-04T00:00:00Z
-122.25,34.11,2003-11-05T00:00:00Z
-122.13,34.09,2003-11-06T00:00:00Z
-122.05,34.07,2003-11-07T00:00:00Z
-122.14,34.17,2003-11-08T00:00:00Z
-121.98,33.97,2003-11-09T00:00:00Z
-121.63,33.57,2003-11-10T00:00:00Z
-121.32,33.27,2003-11-11T00:00:00Z
-121.1,33.11,2003-11-12T00:00:00Z
-121.15,33.23,2003-11-13T00:00:00Z
-121.44,33.54,2003-11-14T00:00:00Z
-121.67,33.71,2003-11-15T00:00:00Z
-121.76,33.77,2003-11-16T00:00:00Z
-121.63,33.63,2003-11-17T00:00:00Z
-121.54,33.62,2003-11-18T00:00:00Z
-121.51,33.69,2003-11-19T00:00:00Z
-121.56,33.86,2003-11-20T00:00:00Z
-121.53,33.93,2003-11-21T00:00:00Z
-121.28,33.73,2003-11-22T00:00:00Z
-121.14,33.65,2003-11-23T00:00:00Z
-120.97,33.52,2003-11-24T00:00:00Z
-121.14,33.7,2003-11-25T00:00:00Z
-121.43,33.94,2003-11-26T00:00:00Z
-121.74,34.12,2003-11-27T00:00:00Z
-121.83,34.04,2003-11-28T00:00:00Z
-121.82,33.94,2003-11-29T00:00:00Z
-121.57,33.6,2003-11-30T00:00:00Z
-121.26,33.29,2003-12-01T00:00:00Z
-120.88,32.93,2003-12-02T00:00:00Z
-120.69,32.82,2003-12-03T00:00:00Z
-120.71,32.84,2003-12-04T00:00:00Z
-120.81,32.82,2003-12-05T00:00:00Z
-120.65,32.45,2003-12-06T00:00:00Z
-120.38,32.01,2003-12-07T00:00:00Z
-120.1,31.61,2003-12-08T00:00:00Z
-119.68,31.06,2003-12-09T00:00:00Z
-119.17,30.45,2003-12-10T00:00:00Z
-118.59,29.76,2003-12-11T00:00:00Z
-117.96,29.09,2003-12-12T00:00:00Z
-117.46,28.62,2003-12-13T00:00:00Z
-117.18,28.36,2003-12-14T00:00:00Z
-117.06,28.21,2003-12-15T00:00:00Z
-117.07,28.16,2003-12-16T00:00:00Z
-117.12,28.08,2003-12-17T00:00:00Z
-117.16,27.97,2003-12-18T00:00:00Z
-117.14,27.8,2003-12-19T00:00:00Z
-117.05,27.63,2003-12-20T00:00:00Z
-116.93,27.47,2003-12-21T00:00:00Z
-116.83,27.38,2003-12-22T00:00:00Z
-116.71,27.28,2003-12-23T00:00:00Z
-116.59,27.23,2003-12-24T00:00:00Z
-116.59,27.32,2003-12-25T00:00:00Z
-116.61,27.4,2003-12-26T00:00:00Z
-116.63,27.44,2003-12-27T00:00:00Z
-116.57,27.39,2003-12-28T00:00:00Z
-116.4,27.25,2003-12-29T00:00:00Z
-116.37,27.28,2003-12-30T00:00:00Z
-116.33,27.22,2003-12-31T00:00:00Z
-116.18,27.03,2004-01-01T00:00:00Z
-116.03,26.9,2004-01-02T00:00:00Z
-116.01,26.91,2004-01-03T00:00:00Z
-115.89,26.78,2004-01-04T00:00:00Z
-115.9,26.77,2004-01-05T00:00:00Z
-115.83,26.64,2004-01-06T00:00:00Z
-115.73,26.51,2004-01-07T00:00:00Z
-115.7,26.47,2004-01-08T00:00:00Z
-115.76,26.53,2004-01-09T00:00:00Z
-116.02,26.8,2004-01-10T00:00:00Z
-116.45,27.18,2004-01-11T00:00:00Z
-116.7,27.39,2004-01-12T00:00:00Z
-116.96,27.75,2004-01-13T00:00:00Z
-117.29,28.25,2004-01-14T00:00:00Z
-117.76,28.89,2004-01-15T00:00:00Z
-118.38,29.67,2004-01-16T00:00:00Z
-119.14,30.55,2004-01-17T00:00:00Z
-120.02,31.5,2004-01-18T00:00:00Z
-121.13,32.62,2004-01-19T00:00:00Z
-122.02,33.42,2004-01-20T00:00:00Z
-122.59,33.89,2004-01-21T00:00:00Z
-122.96,34.19,2004-01-22T00:00:00Z
-123.29,34.5,2004-01-23T00:00:00Z
-123.47,34.65,2004-01-24T00:00:00Z
-123.68,34.8,2004-01-25T00:00:00Z
-123.9,34.96,2004-01-26T00:00:00Z
-123.88,34.84,2004-01-27T00:00:00Z
-123.73,34.62,2004-01-28T00:00:00Z
