longitude,latitude,time
degrees_east,degrees_north,UTC
-117.59,29.07,2003-07-26T00:00:00Z
-117.59,29.07,2003-07-27T00:00:00Z
-117.58,29.07,2003-07-28T00:00:00Z
-117.59,29.11,2003-07-29T00:00:00Z
-117.58,29.15,2003-07-30T00:00:00Z
-117.51,29.13,2003-07-31T00:00:00Z
-117.39,29.09,2003-08-01T00:00:00Z
-117.27,29.09,2003-08-02T00:00:00Z
-117.22,29.17,2003-08-03T00:00:00Z
-117.2,29.26,2003-08-04T00:00:00Z
-117.21,29.4,2003-08-05T00:00:00Z
-117.23,29.54,2003-08-06T00:00:00Z
-117.21,29.62,2003-08-07T00:00:00Z
-117.16,29.71,2003-08-08T00:00:00Z
-117.18,29.88,2003-08-09T00:00:00Z
-117.27,30.13,2003-08-10T00:00:00Z
-117.44,30.41,2003-08-11T00:00:00Z
-117.63,30.65,2003-08-12T00:00:00Z
-117.78,30.8,2003-08-13T00:00:00Z
-117.98,30.98,2003-08-14T00:00:00Z
-118.23,31.18,2003-08-15T00:00:00Z
-118.5,31.35,2003-08-16T00:00:00Z
-118.76,31.49,2003-08-17T00:00:00Z
-118.9,31.49,2003-08-18T00:00:00Z
-118.86,31.35,2003-08-19T00:00:00Z
-118.75,31.18,2003-08-20T00:00:00Z
-118.76,31.12,2003-08-21T00:00:00Z
-118.72,31.02,2003-08-22T00:00:00Z
-118.68,31.01,2003-08-23T00:00:00Z
-118.78,31.18,2003-08-24T00:00:00Z
-119.06,31.5,2003-08-25T00:00:00Z
-119.33,31.75,2003-08-26T00:00:00Z
-119.55,31.96,2003-08-27T00:00:00Z
-119.65,32.09,2003-08-28T00:00:00Z
-119.77,32.28,2003-08-29T00:00:00Z
-119.87,32.47,2003-08-30T00:00:00Z
-120.08,32.72,2003-08-31T00:00:00Z
-120.28,32.93,2003-09-01T00:00:00Z
-120.44,33.07,2003-09-02T00:00:00Z
-120.56,33.17,2003-09-03T00:00:00Z
