longitude,latitude,time
degrees_east,degrees_north,UTC
-117.08,29.74,2005-03-10T00:00:00Z
-117.57,29.97,2005-03-11T00:00:00Z
-118.07,30.12,2005-03-12T00:00:00Z
-118.31,30.22,2005-03-13T00:00:00Z
-118.5,30.38,2005-03-14T00:00:00Z
-118.74,30.58,2005-03-15T00:00:00Z
-118.91,30.71,2005-03-16T00:00:00Z
-119.12,30.85,2005-03-17T00:00:00Z
-119.29,30.88,2005-03-18T00:00:00Z
-119.2,30.84,2005-03-19T00:00:00Z
-119.08,30.79,2005-03-20T00:00:00Z
-118.92,30.67,2005-03-21T00:00:00Z
-118.8,30.57,2005-03-22T00:00:00Z
-118.74,30.48,2005-03-23T00:00:00Z
-118.9,30.48,2005-03-24T00:00:00Z
-118.87,30.34,2005-03-25T00:00:00Z
-118.79,30.2,2005-03-26T00:00:00Z
-118.75,30.02,2005-03-27T00:00:00Z
-118.82,29.9,2005-03-28T00:00:00Z
-118.84,29.76,2005-03-29T00:00:00Z
-118.76,29.62,2005-03-30T00:00:00Z
-118.7,29.59,2005-03-31T00:00:00Z
-118.71,29.57,2005-04-01T00:00:00Z
-118.73,29.64,2005-04-02T00:00:00Z
-118.82,29.8,2005-04-03T00:00:00Z
-118.85,29.89,2005-04-04T00:00:00Z
-118.93,29.91,2005-04-05T00:00:00Z
-118.87,29.75,2005-04-06T00:00:00Z
-118.45,29.37,2005-04-07T00:00:00Z
-117.81,28.93,2005-04-08T00:00:00Z
-117.11,28.44,2005-04-09T00:00:00Z
-116.37,27.94,2005-04-10T00:00:00Z
-115.6,27.41,2005-04-11T00:00:00Z
-114.95,26.91,2005-04-12T00:00:00Z
-114.64,26.62,2005-04-13T00:00:00Z
-114.52,26.41,2005-04-14T00:00:00Z
-114.51,26.24,2005-04-15T00:00:00Z
-114.43,26.09,2005-04-16T00:00:00Z
-114.5,26.05,2005-04-17T00:00:00Z
-114.62,26.03,2005-04-18T00:00:00Z
-114.52,25.9,2005-04-19T00:00:00Z
-114.39,25.84,2005-04-20T00:00:00Z
-114.31,25.78,2005-04-21T00:00:00Z
-114.31,25.73,2005-04-22T00:00:00Z
-114.18,25.61,2005-04-23T00:00:00Z
-114.21,25.58,2005-04-24T00:00:00Z
-114.14,25.52,2005-04-25T00:00:00Z
-114.12,25.5,2005-04-26T00:00:00Z
-114.06,25.49,2005-04-27T00:00:00Z
-114.02,25.48,2005-04-28T00:00:00Z
-114.03,25.52,2005-04-29T00:00:00Z
-114.11,25.64,2005-04-30T00:00:00Z
-114.17,25.67,2005-05-01T00:00:00Z
-114.2,25.67,2005-05-02T00:00:00Z
-114.19,25.68,2005-05-03T00:00:00Z
-114.38,25.75,2005-05-04T00:00:00Z
-114.45,25.74,2005-05-05T00:00:00Z
-114.37,25.61,2005-05-06T00:00:00Z
-114.25,25.46,2005-05-07T00:00:00Z
-114.09,25.31,2005-05-08T00:00:00Z
-114.1,25.25,2005-05-09T00:00:00Z
-114.15,25.19,2005-05-10T00:00:00Z
-114.27,25.22,2005-05-11T00:00:00Z
-114.39,25.24,2005-05-12T00:00:00Z
-114.44,25.16,2005-05-13T00:00:00Z
-114.34,24.98,2005-05-14T00:00:00Z
-114.45,24.94,2005-05-15T00:00:00Z
-114.42,24.84,2005-05-16T00:00:00Z
-114.46,24.79,2005-05-17T00:00:00Z
-114.28,24.68,2005-05-18T00:00:00Z
-114.18,24.56,2005-05-19T00:00:00Z
-114.15,24.49,2005-05-20T00:00:00Z
-114.17,24.47,2005-05-21T00:00:00Z
-114.2,24.5,2005-05-22T00:00:00Z
-114.26,24.57,2005-05-23T00:00:00Z
-114.19,24.58,2005-05-24T00:00:00Z
-113.94,24.61,2005-05-25T00:00:00Z
-114.02,24.75,2005-05-26T00:00:00Z
-113.95,24.8,2005-05-27T00:00:00Z
-114.03,24.88,2005-05-28T00:00:00Z
-114.01,24.9,2005-05-29T00:00:00Z
-114.08,25.01,2005-05-30T00:00:00Z
-114.19,25.15,2005-05-31T00:00:00Z
-114.3,25.21,2005-06-01T00:00:00Z
