longitude,latitude,time
degrees_east,degrees_north,UTC
-116.68,30.08,2005-03-10T00:00:00Z
-117.23,30.21,2005-03-11T00:00:00Z
-118.03,30.44,2005-03-12T00:00:00Z
-118.82,30.76,2005-03-13T00:00:00Z
-119.41,31.07,2005-03-14T00:00:00Z
-119.63,31.28,2005-03-15T00:00:00Z
-119.61,31.43,2005-03-16T00:00:00Z
-119.44,31.56,2005-03-17T00:00:00Z
-119.23,31.65,2005-03-18T00:00:00Z
-118.98,31.71,2005-03-19T00:00:00Z
-118.71,31.75,2005-03-20T00:00:00Z
-118.43,31.76,2005-03-21T00:00:00Z
-118.15,31.74,2005-03-22T00:00:00Z
-118.04,31.71,2005-03-23T00:00:00Z
-118.14,31.68,2005-03-24T00:00:00Z
-118.31,31.63,2005-03-25T00:00:00Z
-118.42,31.56,2005-03-26T00:00:00Z
-118.47,31.49,2005-03-27T00:00:00Z
-118.52,31.4,2005-03-28T00:00:00Z
-118.3,31.27,2005-03-29T00:00:00Z
-117.88,31.08,2005-03-30T00:00:00Z
-117.4,30.84,2005-03-31T00:00:00Z
-117.13,30.64,2005-04-01T00:00:00Z
-117.02,30.49,2005-04-02T00:00:00Z
-116.98,30.4,2005-04-03T00:00:00Z
-116.97,30.37,2005-04-04T00:00:00Z
-116.95,30.36,2005-04-05T00:00:00Z
-117.04,30.4,2005-04-06T00:00:00Z
-117.16,30.48,2005-04-07T00:00:00Z
-117.27,30.61,2005-04-08T00:00:00Z
-117.51,30.82,2005-04-09T00:00:00Z
-117.93,31.06,2005-04-10T00:00:00Z
-118.53,31.32,2005-04-11T00:00:00Z
-119.09,31.61,2005-04-12T00:00:00Z
-119.6,31.92,2005-04-13T00:00:00Z
-120.08,32.19,2005-04-14T00:00:00Z
-120.6,32.4,2005-04-15T00:00:00Z
-121.12,32.56,2005-04-16T00:00:00Z
-121.52,32.66,2005-04-17T00:00:00Z
-121.75,32.75,2005-04-18T00:00:00Z
-121.88,32.88,2005-04-19T00:00:00Z
-122.02,33.09,2005-04-20T00:00:00Z
-122.37,33.43,2005-04-21T00:00:00Z
-122.78,33.89,2005-04-22T00:00:00Z
-123.19,34.45,2005-04-23T00:00:00Z
-123.41,35.04,2005-04-24T00:00:00Z
-123.55,35.63,2005-04-25T00:00:00Z
