longitude,latitude,time
degrees_east,degrees_north,UTC
-117.33,31.18,2003-07-26T00:00:00Z
-117.49,31.39,2003-07-27T00:00:00Z
-117.54,31.5,2003-07-28T00:00:00Z
-117.56,31.58,2003-07-29T00:00:00Z
-117.56,31.64,2003-07-30T00:00:00Z
-117.48,31.61,2003-07-31T00:00:00Z
-117.36,31.54,2003-08-01T00:00:00Z
-117.25,31.5,2003-08-02T00:00:00Z
-117.31,31.57,2003-08-03T00:00:00Z
-117.34,31.57,2003-08-04T00:00:00Z
-117.38,31.56,2003-08-05T00:00:00Z
-117.44,31.55,2003-08-06T00:00:00Z
-117.46,31.48,2003-08-07T00:00:00Z
-117.44,31.4,2003-08-08T00:00:00Z
-117.49,31.41,2003-08-09T00:00:00Z
-117.57,31.43,2003-08-10T00:00:00Z
-117.57,31.37,2003-08-11T00:00:00Z
-117.52,31.24,2003-08-12T00:00:00Z
-117.49,31.08,2003-08-13T00:00:00Z
-117.43,30.9,2003-08-14T00:00:00Z
-117.4,30.73,2003-08-15T00:00:00Z
-117.35,30.58,2003-08-16T00:00:00Z
-117.38,30.53,2003-08-17T00:00:00Z
-117.55,30.65,2003-08-18T00:00:00Z
-117.63,30.66,2003-08-19T00:00:00Z
-117.75,30.71,2003-08-20T00:00:00Z
-117.88,30.78,2003-08-21T00:00:00Z
-118.14,30.93,2003-08-22T00:00:00Z
-118.46,31.13,2003-08-23T00:00:00Z
-118.67,31.23,2003-08-24T00:00:00Z
-118.76,31.27,2003-08-25T00:00:00Z
-118.87,31.33,2003-08-26T00:00:00Z
-118.71,31.19,2003-08-27T00:00:00Z
-118.46,31.07,2003-08-28T00:00:00Z
-118.5,31.27,2003-08-29T00:00:00Z
-118.77,31.63,2003-08-30T00:00:00Z
-119.11,32.0,2003-08-31T00:00:00Z
-119.34,32.2,2003-09-01T00:00:00Z
-119.3,32.18,2003-09-02T00:00:00Z
-119.1,32.07,2003-09-03T00:00:00Z
-118.82,31.95,2003-09-04T00:00:00Z
-118.69,31.96,2003-09-05T00:00:00Z
-118.83,32.12,2003-09-06T00:00:00Z
-118.91,32.15,2003-09-07T00:00:00Z
-118.99,32.14,2003-09-08T00:00:00Z
-118.97,32.06,2003-09-09T00:00:00Z
-118.95,32.01,2003-09-10T00:00:00Z
-118.97,32.01,2003-09-11T00:00:00Z
-118.98,32.03,2003-09-12T00:00:00Z
-119.12,32.15,2003-09-13T00:00:00Z
-119.28,32.27,2003-09-14T00:00:00Z
-119.3,32.28,2003-09-15T00:00:00Z
-119.18,32.2,2003-09-16T00:00:00Z
-119.1,32.2,2003-09-17T00:00:00Z
-119.23,32.37,2003-09-18T00:00:00Z
-119.38,32.51,2003-09-19T00:00:00Z
-119.53,32.66,2003-09-20T00:00:00Z
-119.66,32.79,2003-09-21T00:00:00Z
-119.73,32.91,2003-09-22T00:00:00Z
-119.9,33.07,2003-09-23T00:00:00Z
-119.86,33.02,2003-09-24T00:00:00Z
-119.74,32.9,2003-09-25T00:00:00Z
-119.51,32.74,2003-09-26T00:00:00Z
-119.34,32.64,2003-09-27T00:00:00Z
-119.26,32.65,2003-09-28T00:00:00Z
-119.38,32.85,2003-09-29T00:00:00Z
-119.66,33.17,2003-09-30T00:00:00Z
-119.97,33.48,2003-10-01T00:00:00Z
-120.33,33.8,2003-10-02T00:00:00Z
-120.63,34.06,2003-10-03T00:00:00Z
-120.8,34.19,2003-10-04T00:00:00Z
-121.02,34.36,2003-10-05T00:00:00Z
-121.2,34.49,2003-10-06T00:00:00Z
-121.22,34.47,2003-10-07T00:00:00Z
-121.14,34.37,2003-10-08T00:00:00Z
-121.03,34.27,2003-10-09T00:00:00Z
-120.83,34.07,2003-10-10T00:00:00Z
-120.61,33.88,2003-10-11T00:00:00Z
-120.45,33.75,2003-10-12T00:00:00Z
-120.36,33.64,2003-10-13T00:00:00Z
-120.28,33.51,2003-10-14T00:00:00Z
-120.25,33.4,2003-10-15T00:00:00Z
-120.18,33.31,2003-10-16T00:00:00Z
-120.23,33.34,2003-10-17T00:00:00Z
-120.28,33.39,2003-10-18T00:00:00Z
-120.3,33.41,2003-10-19T00:00:00Z
-120.24,33.33,2003-10-20T00:00:00Z
-120.17,33.27,2003-10-21T00:00:00Z
-120.24,33.35,2003-10-22T00:00:00Z
-120.37,33.47,2003-10-23T00:00:00Z
-120.49,33.53,2003-10-24T00:00:00Z
-120.57,33.56,2003-10-25T00:00:00Z
-120.69,33.62,2003-10-26T00:00:00Z
-120.66,33.54,2003-10-27T00:00:00Z
-120.6,33.46,2003-10-28T00:00:00Z
-120.58,33.42,2003-10-29T00:00:00Z
-120.53,33.36,2003-10-30T00:00:00Z
-120.81,33.58,2003-10-31T00:00:00Z
-121.17,33.81,2003-11-01T00:00:00Z
-121.62,34.08,2003-11-02T00:00:00Z
-121.78,34.12,2003-11-03T00:00:00Z
-121.96,34.26,2003-11-04T00:00:00Z
-122.17,34.46,2003-11-05T00:00:00Z
-122.36,34.62,2003-11-06T00:00:00Z
-122.46,34.73,2003-11-07T00:00:00Z
-122.4,34.73,2003-11-08T00:00:00Z
-122.37,34.74,2003-11-09T00:00:00Z
-122.3,34.7,2003-11-10T00:00:00Z
-122.09,34.49,2003-11-11T00:00:00Z
-121.87,34.28,2003-11-12T00:00:00Z
-121.81,34.18,2003-11-13T00:00:00Z
-121.91,34.21,2003-11-14T00:00:00Z
-121.86,34.12,2003-11-15T00:00:00Z
-121.77,34.04,2003-11-16T00:00:00Z
-121.62,33.94,2003-11-17T00:00:00Z
-121.37,33.79,2003-11-18T00:00:00Z
-121.22,33.78,2003-11-19T00:00:00Z
-121.08,33.77,2003-11-20T00:00:00Z
-121.03,33.85,2003-11-21T00:00:00Z
-121.19,34.07,2003-11-22T00:00:00Z
-121.25,34.13,2003-11-23T00:00:00Z
-121.29,34.13,2003-11-24T00:00:00Z
-121.24,34.01,2003-11-25T00:00:00Z
-121.31,34.01,2003-11-26T00:00:00Z
-121.52,34.1,2003-11-27T00:00:00Z
-121.71,34.1,2003-11-28T00:00:00Z
-121.67,33.8,2003-11-29T00:00:00Z
-121.25,33.22,2003-11-30T00:00:00Z
-120.71,32.58,2003-12-01T00:00:00Z
-120.1,31.9,2003-12-02T00:00:00Z
-119.33,31.09,2003-12-03T00:00:00Z
-118.62,30.36,2003-12-04T00:00:00Z
-118.15,29.84,2003-12-05T00:00:00Z
-117.81,29.42,2003-12-06T00:00:00Z
-117.64,29.21,2003-12-07T00:00:00Z
-117.51,29.03,2003-12-08T00:00:00Z
-117.33,28.82,2003-12-09T00:00:00Z
-117.18,28.63,2003-12-10T00:00:00Z
-116.97,28.41,2003-12-11T00:00:00Z
-116.78,28.2,2003-12-12T00:00:00Z
-116.72,28.13,2003-12-13T00:00:00Z
-116.52,27.94,2003-12-14T00:00:00Z
-116.29,27.77,2003-12-15T00:00:00Z
-116.21,27.71,2003-12-16T00:00:00Z
-116.23,27.7,2003-12-17T00:00:00Z
-116.23,27.67,2003-12-18T00:00:00Z
-116.19,27.6,2003-12-19T00:00:00Z
-116.21,27.6,2003-12-20T00:00:00Z
-116.23,27.57,2003-12-21T00:00:00Z
-116.14,27.46,2003-12-22T00:00:00Z
-116.06,27.37,2003-12-23T00:00:00Z
-115.96,27.25,2003-12-24T00:00:00Z
-116.01,27.27,2003-12-25T00:00:00Z
-116.0,27.24,2003-12-26T00:00:00Z
-115.93,27.2,2003-12-27T00:00:00Z
-115.92,27.24,2003-12-28T00:00:00Z
-115.91,27.3,2003-12-29T00:00:00Z
-115.92,27.36,2003-12-30T00:00:00Z
-115.89,27.42,2003-12-31T00:00:00Z
-115.74,27.36,2004-01-01T00:00:00Z
-115.71,27.42,2004-01-02T00:00:00Z
-115.76,27.52,2004-01-03T00:00:00Z
-115.58,27.36,2004-01-04T00:00:00Z
-115.39,27.22,2004-01-05T00:00:00Z
-115.34,27.19,2004-01-06T00:00:00Z
-115.28,27.16,2004-01-07T00:00:00Z
-115.33,27.21,2004-01-08T00:00:00Z
-115.52,27.38,2004-01-09T00:00:00Z
-115.81,27.66,2004-01-10T00:00:00Z
-116.22,28.09,2004-01-11T00:00:00Z
-116.86,28.74,2004-01-12T00:00:00Z
-117.47,29.34,2004-01-13T00:00:00Z
-117.92,29.85,2004-01-14T00:00:00Z
-118.19,30.23,2004-01-15T00:00:00Z
-118.6,30.74,2004-01-16T00:00:00Z
-119.04,31.21,2004-01-17T00:00:00Z
-119.39,31.6,2004-01-18T00:00:00Z
-119.77,31.97,2004-01-19T00:00:00Z
-120.27,32.4,2004-01-20T00:00:00Z
-120.94,32.87,2004-01-21T00:00:00Z
-121.35,33.03,2004-01-22T00:00:00Z
-121.51,32.99,2004-01-23T00:00:00Z
-121.62,32.94,2004-01-24T00:00:00Z
-121.68,32.86,2004-01-25T00:00:00Z
-121.77,32.85,2004-01-26T00:00:00Z
-121.81,32.8,2004-01-27T00:00:00Z
-121.76,32.73,2004-01-28T00:00:00Z
