longitude,latitude,time
degrees_east,degrees_north,UTC
-117.16,29.48,2003-07-30T00:00:00Z
-116.99,29.37,2003-07-31T00:00:00Z
-116.98,29.39,2003-08-01T00:00:00Z
-117.0,29.42,2003-08-02T00:00:00Z
-117.05,29.47,2003-08-03T00:00:00Z
-117.05,29.52,2003-08-04T00:00:00Z
-117.11,29.69,2003-08-05T00:00:00Z
-117.29,30.04,2003-08-06T00:00:00Z
-117.49,30.43,2003-08-07T00:00:00Z
-117.68,30.8,2003-08-08T00:00:00Z
-117.73,31.01,2003-08-09T00:00:00Z
-117.6,31.05,2003-08-10T00:00:00Z
-117.6,31.16,2003-08-11T00:00:00Z
-117.47,31.12,2003-08-12T00:00:00Z
-117.29,31.01,2003-08-13T00:00:00Z
-117.32,31.07,2003-08-14T00:00:00Z
-117.41,31.21,2003-08-15T00:00:00Z
-117.5,31.35,2003-08-16T00:00:00Z
-117.45,31.4,2003-08-17T00:00:00Z
-117.57,31.56,2003-08-18T00:00:00Z
-117.53,31.55,2003-08-19T00:00:00Z
-117.63,31.63,2003-08-20T00:00:00Z
-117.91,31.85,2003-08-21T00:00:00Z
-118.09,31.98,2003-08-22T00:00:00Z
-118.25,32.07,2003-08-23T00:00:00Z
-118.39,32.09,2003-08-24T00:00:00Z
-118.68,32.21,2003-08-25T00:00:00Z
-119.18,32.49,2003-08-26T00:00:00Z
-119.53,32.64,2003-08-27T00:00:00Z
-119.49,32.55,2003-08-28T00:00:00Z
-119.23,32.35,2003-08-29T00:00:00Z
-118.84,32.08,2003-08-30T00:00:00Z
-118.68,31.98,2003-08-31T00:00:00Z
-118.7,32.01,2003-09-01T00:00:00Z
-118.86,32.14,2003-09-02T00:00:00Z
-119.2,32.36,2003-09-03T00:00:00Z
-119.34,32.44,2003-09-04T00:00:00Z
-119.43,32.45,2003-09-05T00:00:00Z
-119.5,32.45,2003-09-06T00:00:00Z
-119.57,32.43,2003-09-07T00:00:00Z
-119.62,32.39,2003-09-08T00:00:00Z
-119.49,32.24,2003-09-09T00:00:00Z
-119.26,32.04,2003-09-10T00:00:00Z
-119.04,31.89,2003-09-11T00:00:00Z
-119.08,31.92,2003-09-12T00:00:00Z
-119.33,32.07,2003-09-13T00:00:00Z
-119.54,32.21,2003-09-14T00:00:00Z
-119.72,32.38,2003-09-15T00:00:00Z
-119.83,32.55,2003-09-16T00:00:00Z
-120.09,32.85,2003-09-17T00:00:00Z
-120.38,33.16,2003-09-18T00:00:00Z
-120.71,33.5,2003-09-19T00:00:00Z
-120.99,33.77,2003-09-20T00:00:00Z
-121.31,34.07,2003-09-21T00:00:00Z
-121.82,34.52,2003-09-22T00:00:00Z
-122.34,34.99,2003-09-23T00:00:00Z
-122.19,35.02,2003-09-24T00:00:00Z
-122.0,35.06,2003-09-25T00:00:00Z
-122.1,35.32,2003-09-26T00:00:00Z
-122.06,35.44,2003-09-27T00:00:00Z
-122.16,35.64,2003-09-28T00:00:00Z
-122.18,35.75,2003-09-29T00:00:00Z
-122.4,35.97,2003-09-30T00:00:00Z
-122.48,36.04,2003-10-01T00:00:00Z
-122.82,36.31,2003-10-02T00:00:00Z
-122.68,36.22,2003-10-03T00:00:00Z
-122.53,36.11,2003-10-04T00:00:00Z
-122.51,36.08,2003-10-05T00:00:00Z
-122.58,36.11,2003-10-06T00:00:00Z
-122.87,36.27,2003-10-07T00:00:00Z
-123.21,36.46,2003-10-08T00:00:00Z
-122.98,36.16,2003-10-09T00:00:00Z
-122.82,35.89,2003-10-10T00:00:00Z
-122.93,35.82,2003-10-11T00:00:00Z
-122.89,35.6,2003-10-12T00:00:00Z
-123.01,35.5,2003-10-13T00:00:00Z
-123.22,35.48,2003-10-14T00:00:00Z
-123.23,35.34,2003-10-15T00:00:00Z
-122.83,34.97,2003-10-16T00:00:00Z
-122.95,34.96,2003-10-17T00:00:00Z
-123.0,34.94,2003-10-18T00:00:00Z
-122.26,34.31,2003-10-19T00:00:00Z
-121.5,33.66,2003-10-20T00:00:00Z
-120.71,32.94,2003-10-21T00:00:00Z
-120.07,32.3,2003-10-22T00:00:00Z
-119.78,31.82,2003-10-23T00:00:00Z
-119.69,31.47,2003-10-24T00:00:00Z
-119.65,31.17,2003-10-25T00:00:00Z
-119.59,30.87,2003-10-26T00:00:00Z
-119.61,30.72,2003-10-27T00:00:00Z
-119.73,30.69,2003-10-28T00:00:00Z
-119.86,30.74,2003-10-29T00:00:00Z
-119.86,30.76,2003-10-30T00:00:00Z
-119.73,30.75,2003-10-31T00:00:00Z
-119.64,30.83,2003-11-01T00:00:00Z
-119.9,31.2,2003-11-02T00:00:00Z
-120.26,31.66,2003-11-03T00:00:00Z
-120.69,32.16,2003-11-04T00:00:00Z
-121.09,32.6,2003-11-05T00:00:00Z
-121.47,33.0,2003-11-06T00:00:00Z
-121.85,33.34,2003-11-07T00:00:00Z
-122.13,33.57,2003-11-08T00:00:00Z
-122.2,33.64,2003-11-09T00:00:00Z
-122.32,33.78,2003-11-10T00:00:00Z
-122.33,33.86,2003-11-11T00:00:00Z
-122.29,33.89,2003-11-12T00:00:00Z
-122.17,33.83,2003-11-13T00:00:00Z
-122.26,33.89,2003-11-14T00:00:00Z
-122.3,33.91,2003-11-15T00:00:00Z
-122.07,33.73,2003-11-16T00:00:00Z
-122.17,33.78,2003-11-17T00:00:00Z
-122.45,33.98,2003-11-18T00:00:00Z
-122.65,34.17,2003-11-19T00:00:00Z
-122.81,34.37,2003-11-20T00:00:00Z
-122.79,34.48,2003-11-21T00:00:00Z
-122.9,34.74,2003-11-22T00:00:00Z
-123.06,35.06,2003-11-23T00:00:00Z
-123.25,35.36,2003-11-24T00:00:00Z
-123.07,35.34,2003-11-25T00:00:00Z
-122.91,35.28,2003-11-26T00:00:00Z
-122.84,35.25,2003-11-27T00:00:00Z
-122.75,35.2,2003-11-28T00:00:00Z
-122.4,34.92,2003-11-29T00:00:00Z
-122.39,34.86,2003-11-30T00:00:00Z
-122.35,34.75,2003-12-01T00:00:00Z
-122.61,34.86,2003-12-02T00:00:00Z
-122.84,34.98,2003-12-03T00:00:00Z
-122.63,34.78,2003-12-04T00:00:00Z
-122.19,34.34,2003-12-05T00:00:00Z
-121.55,33.68,2003-12-06T00:00:00Z
-120.89,32.95,2003-12-07T00:00:00Z
-120.31,32.25,2003-12-08T00:00:00Z
-119.97,31.71,2003-12-09T00:00:00Z
-119.52,31.11,2003-12-10T00:00:00Z
-118.75,30.31,2003-12-11T00:00:00Z
-117.93,29.51,2003-12-12T00:00:00Z
-117.44,28.96,2003-12-13T00:00:00Z
-117.28,28.67,2003-12-14T00:00:00Z
-117.38,28.56,2003-12-15T00:00:00Z
-117.46,28.46,2003-12-16T00:00:00Z
-117.52,28.36,2003-12-17T00:00:00Z
-117.41,28.11,2003-12-18T00:00:00Z
-117.18,27.8,2003-12-19T00:00:00Z
-116.99,27.56,2003-12-20T00:00:00Z
-116.92,27.44,2003-12-21T00:00:00Z
-116.88,27.39,2003-12-22T00:00:00Z
-116.83,27.36,2003-12-23T00:00:00Z
-116.72,27.31,2003-12-24T00:00:00Z
-116.54,27.22,2003-12-25T00:00:00Z
-116.43,27.2,2003-12-26T00:00:00Z
-116.47,27.28,2003-12-27T00:00:00Z
-116.12,27.11,2003-12-28T00:00:00Z
-115.98,27.14,2003-12-29T00:00:00Z
-115.95,27.27,2003-12-30T00:00:00Z
-115.91,27.4,2003-12-31T00:00:00Z
-115.74,27.41,2004-01-01T00:00:00Z
-115.69,27.5,2004-01-02T00:00:00Z
-115.69,27.61,2004-01-03T00:00:00Z
-115.64,27.65,2004-01-04T00:00:00Z
-115.77,27.78,2004-01-05T00:00:00Z
-115.92,27.93,2004-01-06T00:00:00Z
-115.97,28.01,2004-01-07T00:00:00Z
-115.89,28.02,2004-01-08T00:00:00Z
-115.92,28.11,2004-01-09T00:00:00Z
-116.09,28.34,2004-01-10T00:00:00Z
-116.66,28.88,2004-01-11T00:00:00Z
-117.33,29.54,2004-01-12T00:00:00Z
-117.94,30.19,2004-01-13T00:00:00Z
-118.38,30.74,2004-01-14T00:00:00Z
-118.18,30.87,2004-01-15T00:00:00Z
-118.24,31.19,2004-01-16T00:00:00Z
-118.52,31.62,2004-01-17T00:00:00Z
-118.72,31.94,2004-01-18T00:00:00Z
-118.75,32.11,2004-01-19T00:00:00Z
-119.23,32.58,2004-01-20T00:00:00Z
-120.11,33.32,2004-01-21T00:00:00Z
-120.87,33.95,2004-01-22T00:00:00Z
-121.53,34.47,2004-01-23T00:00:00Z
-121.97,34.79,2004-01-24T00:00:00Z
-122.26,34.95,2004-01-25T00:00:00Z
