longitude,latitude,time
degrees_east,degrees_north,UTC
-117.15,29.01,2003-07-26T00:00:00Z
-117.24,29.13,2003-07-27T00:00:00Z
-117.23,29.15,2003-07-28T00:00:00Z
-117.2,29.17,2003-07-29T00:00:00Z
-117.1,29.09,2003-07-30T00:00:00Z
-116.94,29.0,2003-07-31T00:00:00Z
-116.83,29.0,2003-08-01T00:00:00Z
-116.76,29.06,2003-08-02T00:00:00Z
-116.77,29.25,2003-08-03T00:00:00Z
-116.81,29.44,2003-08-04T00:00:00Z
-116.88,29.66,2003-08-05T00:00:00Z
-117.04,29.93,2003-08-06T00:00:00Z
-117.15,30.1,2003-08-07T00:00:00Z
-117.18,30.19,2003-08-08T00:00:00Z
-117.2,30.29,2003-08-09T00:00:00Z
-117.3,30.55,2003-08-10T00:00:00Z
-117.45,30.8,2003-08-11T00:00:00Z
-117.63,31.05,2003-08-12T00:00:00Z
-117.69,31.15,2003-08-13T00:00:00Z
-117.7,31.22,2003-08-14T00:00:00Z
-117.75,31.32,2003-08-15T00:00:00Z
-117.72,31.31,2003-08-16T00:00:00Z
-117.72,31.32,2003-08-17T00:00:00Z
-117.85,31.43,2003-08-18T00:00:00Z
-117.97,31.53,2003-08-19T00:00:00Z
-118.06,31.57,2003-08-20T00:00:00Z
-118.13,31.61,2003-08-21T00:00:00Z
-118.27,31.69,2003-08-22T00:00:00Z
-118.49,31.83,2003-08-23T00:00:00Z
-118.8,32.0,2003-08-24T00:00:00Z
-119.08,32.15,2003-08-25T00:00:00Z
-119.31,32.22,2003-08-26T00:00:00Z
-119.42,32.17,2003-08-27T00:00:00Z
-119.31,31.97,2003-08-28T00:00:00Z
-119.16,31.8,2003-08-29T00:00:00Z
-119.02,31.59,2003-08-30T00:00:00Z
-118.93,31.44,2003-08-31T00:00:00Z
-118.83,31.33,2003-09-01T00:00:00Z
-118.83,31.38,2003-09-02T00:00:00Z
-119.09,31.69,2003-09-03T00:00:00Z
-119.32,31.87,2003-09-04T00:00:00Z
-119.38,31.91,2003-09-05T00:00:00Z
-119.43,31.9,2003-09-06T00:00:00Z
-119.46,31.9,2003-09-07T00:00:00Z
-119.45,31.83,2003-09-08T00:00:00Z
-119.38,31.69,2003-09-09T00:00:00Z
-119.29,31.51,2003-09-10T00:00:00Z
-119.13,31.29,2003-09-11T00:00:00Z
-119.13,31.3,2003-09-12T00:00:00Z
-119.32,31.52,2003-09-13T00:00:00Z
-119.5,31.72,2003-09-14T00:00:00Z
-119.66,31.97,2003-09-15T00:00:00Z
-119.84,32.26,2003-09-16T00:00:00Z
-120.06,32.61,2003-09-17T00:00:00Z
-120.27,32.9,2003-09-18T00:00:00Z
-120.56,33.26,2003-09-19T00:00:00Z
-120.77,33.52,2003-09-20T00:00:00Z
-120.88,33.66,2003-09-21T00:00:00Z
-121.04,33.82,2003-09-22T00:00:00Z
-121.07,33.82,2003-09-23T00:00:00Z
-120.97,33.73,2003-09-24T00:00:00Z
-120.91,33.75,2003-09-25T00:00:00Z
-120.98,33.85,2003-09-26T00:00:00Z
-120.82,33.69,2003-09-27T00:00:00Z
-120.54,33.46,2003-09-28T00:00:00Z
-120.3,33.31,2003-09-29T00:00:00Z
-120.31,33.46,2003-09-30T00:00:00Z
-120.49,33.66,2003-10-01T00:00:00Z
-120.6,33.76,2003-10-02T00:00:00Z
-120.72,33.87,2003-10-03T00:00:00Z
-120.9,34.03,2003-10-04T00:00:00Z
