longitude,latitude,time
degrees_east,degrees_north,UTC
-117.45,30.99,2003-07-26T00:00:00Z
-117.58,31.19,2003-07-27T00:00:00Z
-117.7,31.41,2003-07-28T00:00:00Z
-117.74,31.57,2003-07-29T00:00:00Z
-117.61,31.6,2003-07-30T00:00:00Z
-117.53,31.65,2003-07-31T00:00:00Z
-117.49,31.68,2003-08-01T00:00:00Z
-117.45,31.67,2003-08-02T00:00:00Z
-117.4,31.61,2003-08-03T00:00:00Z
-117.3,31.49,2003-08-04T00:00:00Z
-117.18,31.35,2003-08-05T00:00:00Z
-117.14,31.29,2003-08-06T00:00:00Z
-117.14,31.31,2003-08-07T00:00:00Z
-117.12,31.39,2003-08-08T00:00:00Z
-117.18,31.54,2003-08-09T00:00:00Z
-117.28,31.7,2003-08-10T00:00:00Z
-117.41,31.86,2003-08-11T00:00:00Z
-117.51,31.96,2003-08-12T00:00:00Z
-117.57,32.03,2003-08-13T00:00:00Z
-117.62,32.1,2003-08-14T00:00:00Z
-117.68,32.16,2003-08-15T00:00:00Z
-117.82,32.26,2003-08-16T00:00:00Z
-117.99,32.37,2003-08-17T00:00:00Z
-118.16,32.49,2003-08-18T00:00:00Z
-118.36,32.64,2003-08-19T00:00:00Z
-118.63,32.79,2003-08-20T00:00:00Z
-119.02,32.97,2003-08-21T00:00:00Z
-119.28,33.01,2003-08-22T00:00:00Z
-119.38,32.93,2003-08-23T00:00:00Z
-119.46,32.81,2003-08-24T00:00:00Z
-119.49,32.67,2003-08-25T00:00:00Z
-119.45,32.56,2003-08-26T00:00:00Z
-119.4,32.53,2003-08-27T00:00:00Z
-119.29,32.53,2003-08-28T00:00:00Z
-119.1,32.53,2003-08-29T00:00:00Z
-118.95,32.58,2003-08-30T00:00:00Z
-119.04,32.74,2003-08-31T00:00:00Z
-119.33,32.96,2003-09-01T00:00:00Z
-119.64,33.14,2003-09-02T00:00:00Z
-119.69,33.08,2003-09-03T00:00:00Z
-119.6,32.93,2003-09-04T00:00:00Z
-119.54,32.76,2003-09-05T00:00:00Z
-119.59,32.62,2003-09-06T00:00:00Z
-119.65,32.47,2003-09-07T00:00:00Z
-119.7,32.29,2003-09-08T00:00:00Z
-119.6,32.03,2003-09-09T00:00:00Z
-119.39,31.7,2003-09-10T00:00:00Z
-119.17,31.41,2003-09-11T00:00:00Z
-119.12,31.29,2003-09-12T00:00:00Z
-119.29,31.33,2003-09-13T00:00:00Z
-119.5,31.41,2003-09-14T00:00:00Z
-119.63,31.47,2003-09-15T00:00:00Z
-119.69,31.51,2003-09-16T00:00:00Z
-119.67,31.51,2003-09-17T00:00:00Z
-119.57,31.51,2003-09-18T00:00:00Z
-119.56,31.61,2003-09-19T00:00:00Z
-119.58,31.76,2003-09-20T00:00:00Z
-119.54,31.87,2003-09-21T00:00:00Z
-119.48,31.95,2003-09-22T00:00:00Z
-119.33,31.97,2003-09-23T00:00:00Z
-119.16,31.97,2003-09-24T00:00:00Z
-119.07,32.0,2003-09-25T00:00:00Z
-119.1,32.07,2003-09-26T00:00:00Z
-119.05,32.08,2003-09-27T00:00:00Z
-118.95,32.04,2003-09-28T00:00:00Z
-118.89,32.03,2003-09-29T00:00:00Z
-118.98,32.11,2003-09-30T00:00:00Z
-119.23,32.31,2003-10-01T00:00:00Z
-119.62,32.63,2003-10-02T00:00:00Z
-120.07,33.03,2003-10-03T00:00:00Z
-120.54,33.46,2003-10-04T00:00:00Z
-120.98,33.88,2003-10-05T00:00:00Z
-121.41,34.27,2003-10-06T00:00:00Z
-121.49,34.38,2003-10-07T00:00:00Z
-121.39,34.33,2003-10-08T00:00:00Z
-121.21,34.21,2003-10-09T00:00:00Z
-121.05,34.11,2003-10-10T00:00:00Z
-120.91,34.03,2003-10-11T00:00:00Z
-120.94,34.06,2003-10-12T00:00:00Z
-121.13,34.17,2003-10-13T00:00:00Z
-121.46,34.32,2003-10-14T00:00:00Z
-121.76,34.42,2003-10-15T00:00:00Z
-122.03,34.48,2003-10-16T00:00:00Z
-122.21,34.5,2003-10-17T00:00:00Z
-122.18,34.43,2003-10-18T00:00:00Z
-122.08,34.35,2003-10-19T00:00:00Z
-121.93,34.26,2003-10-20T00:00:00Z
-121.73,34.15,2003-10-21T00:00:00Z
-121.62,34.13,2003-10-22T00:00:00Z
-121.55,34.16,2003-10-23T00:00:00Z
-121.54,34.24,2003-10-24T00:00:00Z
-121.46,34.26,2003-10-25T00:00:00Z
-121.34,34.25,2003-10-26T00:00:00Z
-121.24,34.19,2003-10-27T00:00:00Z
-121.08,34.05,2003-10-28T00:00:00Z
-120.84,33.81,2003-10-29T00:00:00Z
-120.67,33.62,2003-10-30T00:00:00Z
-120.83,33.66,2003-10-31T00:00:00Z
-121.12,33.78,2003-11-01T00:00:00Z
-121.5,33.98,2003-11-02T00:00:00Z
-121.89,34.22,2003-11-03T00:00:00Z
-122.2,34.46,2003-11-04T00:00:00Z
-122.38,34.63,2003-11-05T00:00:00Z
-122.32,34.61,2003-11-06T00:00:00Z
-122.12,34.52,2003-11-07T00:00:00Z
-121.81,34.32,2003-11-08T00:00:00Z
-121.57,34.17,2003-11-09T00:00:00Z
-121.34,34.01,2003-11-10T00:00:00Z
-121.23,33.89,2003-11-11T00:00:00Z
-121.15,33.75,2003-11-12T00:00:00Z
-121.04,33.54,2003-11-13T00:00:00Z
-120.79,33.23,2003-11-14T00:00:00Z
-120.44,32.84,2003-11-15T00:00:00Z
-119.95,32.35,2003-11-16T00:00:00Z
-119.42,31.84,2003-11-17T00:00:00Z
-118.96,31.4,2003-11-18T00:00:00Z
-118.63,31.05,2003-11-19T00:00:00Z
-118.4,30.77,2003-11-20T00:00:00Z
-118.28,30.61,2003-11-21T00:00:00Z
-118.29,30.54,2003-11-22T00:00:00Z
-118.34,30.5,2003-11-23T00:00:00Z
-118.27,30.38,2003-11-24T00:00:00Z
-117.87,30.04,2003-11-25T00:00:00Z
-117.26,29.62,2003-11-26T00:00:00Z
-116.75,29.29,2003-11-27T00:00:00Z
-116.51,29.14,2003-11-28T00:00:00Z
-116.44,29.1,2003-11-29T00:00:00Z
-116.48,29.14,2003-11-30T00:00:00Z
-116.63,29.3,2003-12-01T00:00:00Z
-116.9,29.58,2003-12-02T00:00:00Z
-117.34,30.05,2003-12-03T00:00:00Z
-117.91,30.6,2003-12-04T00:00:00Z
-118.66,31.25,2003-12-05T00:00:00Z
-119.36,31.77,2003-12-06T00:00:00Z
-119.94,32.21,2003-12-07T00:00:00Z
-120.29,32.46,2003-12-08T00:00:00Z
-120.41,32.52,2003-12-09T00:00:00Z
-120.47,32.54,2003-12-10T00:00:00Z
-120.58,32.68,2003-12-11T00:00:00Z
-120.82,32.96,2003-12-12T00:00:00Z
-121.13,33.3,2003-12-13T00:00:00Z
-121.62,33.72,2003-12-14T00:00:00Z
-122.08,34.09,2003-12-15T00:00:00Z
-122.46,34.33,2003-12-16T00:00:00Z
-122.62,34.34,2003-12-17T00:00:00Z
-122.55,34.15,2003-12-18T00:00:00Z
-122.35,33.85,2003-12-19T00:00:00Z
-122.23,33.62,2003-12-20T00:00:00Z
-122.19,33.47,2003-12-21T00:00:00Z
-122.17,33.37,2003-12-22T00:00:00Z
-122.02,33.22,2003-12-23T00:00:00Z
-121.81,33.09,2003-12-24T00:00:00Z
-121.72,33.05,2003-12-25T00:00:00Z
-121.68,33.03,2003-12-26T00:00:00Z
-121.81,33.15,2003-12-27T00:00:00Z
-122.0,33.31,2003-12-28T00:00:00Z
-122.18,33.44,2003-12-29T00:00:00Z
-122.19,33.48,2003-12-30T00:00:00Z
-122.34,33.6,2003-12-31T00:00:00Z
-122.44,33.64,2004-01-01T00:00:00Z
-122.21,33.46,2004-01-02T00:00:00Z
-122.0,33.3,2004-01-03T00:00:00Z
-121.8,33.17,2004-01-04T00:00:00Z
-121.78,33.16,2004-01-05T00:00:00Z
-121.76,33.14,2004-01-06T00:00:00Z
-121.76,33.1,2004-01-07T00:00:00Z
-121.78,33.02,2004-01-08T00:00:00Z
-121.78,32.88,2004-01-09T00:00:00Z
-121.74,32.72,2004-01-10T00:00:00Z
-121.81,32.65,2004-01-11T00:00:00Z
-121.92,32.61,2004-01-12T00:00:00Z
-122.0,32.56,2004-01-13T00:00:00Z
-122.04,32.5,2004-01-14T00:00:00Z
-122.08,32.44,2004-01-15T00:00:00Z
-122.12,32.39,2004-01-16T00:00:00Z
-122.1,32.29,2004-01-17T00:00:00Z
-121.91,32.1,2004-01-18T00:00:00Z
-121.51,31.8,2004-01-19T00:00:00Z
-121.02,31.51,2004-01-20T00:00:00Z
-120.64,31.28,2004-01-21T00:00:00Z
-120.41,31.15,2004-01-22T00:00:00Z
