longitude,latitude,time
degrees_east,degrees_north,UTC
-119.11,33.15,2005-08-07T00:00:00Z
-119.23,33.22,2005-08-08T00:00:00Z
-119.22,33.23,2005-08-09T00:00:00Z
-119.29,33.24,2005-08-10T00:00:00Z
-119.3,33.23,2005-08-11T00:00:00Z
-119.31,33.21,2005-08-12T00:00:00Z
-119.34,33.15,2005-08-13T00:00:00Z
-119.28,33.09,2005-08-14T00:00:00Z
-119.26,33.0,2005-08-15T00:00:00Z
-119.25,32.93,2005-08-16T00:00:00Z
-119.38,32.98,2005-08-17T00:00:00Z
-119.34,33.0,2005-08-18T00:00:00Z
-119.38,33.05,2005-08-19T00:00:00Z
-119.35,33.02,2005-08-20T00:00:00Z
-119.32,33.05,2005-08-21T00:00:00Z
-119.29,33.02,2005-08-22T00:00:00Z
-119.09,32.97,2005-08-23T00:00:00Z
-119.06,32.97,2005-08-24T00:00:00Z
-119.1,32.97,2005-08-25T00:00:00Z
-119.11,32.91,2005-08-26T00:00:00Z
-119.16,32.94,2005-08-27T00:00:00Z
-119.2,32.91,2005-08-28T00:00:00Z
-119.2,32.89,2005-08-29T00:00:00Z
-119.24,32.89,2005-08-30T00:00:00Z
-119.33,32.82,2005-08-31T00:00:00Z
-119.26,32.71,2005-09-01T00:00:00Z
-119.28,32.66,2005-09-02T00:00:00Z
-119.3,32.56,2005-09-03T00:00:00Z
-119.4,32.44,2005-09-04T00:00:00Z
-119.44,32.37,2005-09-05T00:00:00Z
-119.63,32.24,2005-09-06T00:00:00Z
-119.77,32.17,2005-09-07T00:00:00Z
-119.9,32.04,2005-09-08T00:00:00Z
-120.11,31.96,2005-09-09T00:00:00Z
-120.34,31.81,2005-09-10T00:00:00Z
-120.28,31.72,2005-09-11T00:00:00Z
-120.2,31.75,2005-09-12T00:00:00Z
-120.14,31.83,2005-09-13T00:00:00Z
-120.18,31.88,2005-09-14T00:00:00Z
-120.11,31.95,2005-09-15T00:00:00Z
-120.15,32.02,2005-09-16T00:00:00Z
-120.16,32.08,2005-09-17T00:00:00Z
-120.22,32.13,2005-09-18T00:00:00Z
-120.32,32.3,2005-09-19T00:00:00Z
-120.59,32.46,2005-09-20T00:00:00Z
-120.77,32.6,2005-09-21T00:00:00Z
-120.92,32.73,2005-09-22T00:00:00Z
-121.05,32.85,2005-09-23T00:00:00Z
-121.16,32.9,2005-09-24T00:00:00Z
-121.28,32.96,2005-09-25T00:00:00Z
-121.38,33.0,2005-09-26T00:00:00Z
-121.49,33.06,2005-09-27T00:00:00Z
-121.43,33.03,2005-09-28T00:00:00Z
-121.3,32.98,2005-09-29T00:00:00Z
-121.17,32.87,2005-09-30T00:00:00Z
-121.08,32.79,2005-10-01T00:00:00Z
-120.89,32.65,2005-10-02T00:00:00Z
-120.73,32.53,2005-10-03T00:00:00Z
-120.64,32.44,2005-10-04T00:00:00Z
-120.56,32.35,2005-10-05T00:00:00Z
-120.59,32.26,2005-10-06T00:00:00Z
-120.62,32.1,2005-10-07T00:00:00Z
-120.51,32.03,2005-10-08T00:00:00Z
-120.55,31.89,2005-10-09T00:00:00Z
-120.38,31.82,2005-10-10T00:00:00Z
-120.36,31.74,2005-10-11T00:00:00Z
-120.28,31.66,2005-10-12T00:00:00Z
-120.1,31.62,2005-10-13T00:00:00Z
-120.14,31.58,2005-10-14T00:00:00Z
-120.09,31.53,2005-10-15T00:00:00Z
-120.07,31.51,2005-10-16T00:00:00Z
-120.03,31.46,2005-10-17T00:00:00Z
-120.0,31.42,2005-10-18T00:00:00Z
-119.96,31.39,2005-10-19T00:00:00Z
-119.94,31.32,2005-10-20T00:00:00Z
-119.83,31.26,2005-10-21T00:00:00Z
-119.75,31.2,2005-10-22T00:00:00Z
-119.61,31.12,2005-10-23T00:00:00Z
-119.54,31.03,2005-10-24T00:00:00Z
-119.57,30.96,2005-10-25T00:00:00Z
-119.49,30.83,2005-10-26T00:00:00Z
-119.38,30.8,2005-10-27T00:00:00Z
-119.29,30.78,2005-10-28T00:00:00Z
-119.23,30.76,2005-10-29T00:00:00Z
-119.13,30.71,2005-10-30T00:00:00Z
-119.1,30.71,2005-10-31T00:00:00Z
-119.14,30.7,2005-11-01T00:00:00Z
-119.13,30.69,2005-11-02T00:00:00Z
-118.92,30.72,2005-11-03T00:00:00Z
-118.75,30.77,2005-11-04T00:00:00Z
-118.59,30.78,2005-11-05T00:00:00Z
-118.37,30.75,2005-11-06T00:00:00Z
-118.24,30.75,2005-11-07T00:00:00Z
-118.3,30.82,2005-11-08T00:00:00Z
-118.33,30.86,2005-11-09T00:00:00Z
-118.31,30.88,2005-11-10T00:00:00Z
-118.5,30.87,2005-11-11T00:00:00Z
-118.54,30.89,2005-11-12T00:00:00Z
-118.58,30.88,2005-11-13T00:00:00Z
-118.48,30.86,2005-11-14T00:00:00Z
-118.38,30.82,2005-11-15T00:00:00Z
-118.2,30.79,2005-11-16T00:00:00Z
-118.12,30.77,2005-11-17T00:00:00Z
-118.05,30.69,2005-11-18T00:00:00Z
-118.03,30.62,2005-11-19T00:00:00Z
-118.06,30.55,2005-11-20T00:00:00Z
-118.13,30.42,2005-11-21T00:00:00Z
-118.16,30.27,2005-11-22T00:00:00Z
-118.13,30.1,2005-11-23T00:00:00Z
-118.12,29.89,2005-11-24T00:00:00Z
-118.02,29.68,2005-11-25T00:00:00Z
-117.97,29.48,2005-11-26T00:00:00Z
-117.92,29.35,2005-11-27T00:00:00Z
-118.05,29.31,2005-11-28T00:00:00Z
-117.85,29.21,2005-11-29T00:00:00Z
-117.82,29.2,2005-11-30T00:00:00Z
-117.79,29.2,2005-12-01T00:00:00Z
-117.74,29.21,2005-12-02T00:00:00Z
-117.64,29.22,2005-12-03T00:00:00Z
-117.68,29.27,2005-12-04T00:00:00Z
-117.77,29.31,2005-12-05T00:00:00Z
-117.81,29.33,2005-12-06T00:00:00Z
-117.8,29.32,2005-12-07T00:00:00Z
-117.93,29.36,2005-12-08T00:00:00Z
-118.08,29.36,2005-12-09T00:00:00Z
-118.05,29.35,2005-12-10T00:00:00Z
