longitude,latitude,time
degrees_east,degrees_north,UTC
-117.4,28.71,2003-07-26T00:00:00Z
-117.48,28.86,2003-07-27T00:00:00Z
-117.49,28.94,2003-07-28T00:00:00Z
-117.51,29.05,2003-07-29T00:00:00Z
-117.53,29.12,2003-07-30T00:00:00Z
-117.46,29.13,2003-07-31T00:00:00Z
-117.36,29.13,2003-08-01T00:00:00Z
-117.32,29.21,2003-08-02T00:00:00Z
-117.35,29.31,2003-08-03T00:00:00Z
-117.32,29.38,2003-08-04T00:00:00Z
-117.32,29.49,2003-08-05T00:00:00Z
-117.35,29.65,2003-08-06T00:00:00Z
-117.44,29.8,2003-08-07T00:00:00Z
-117.32,29.72,2003-08-08T00:00:00Z
-117.3,29.74,2003-08-09T00:00:00Z
-117.29,29.74,2003-08-10T00:00:00Z
-117.3,29.72,2003-08-11T00:00:00Z
-117.31,29.72,2003-08-12T00:00:00Z
-117.34,29.75,2003-08-13T00:00:00Z
-117.46,29.87,2003-08-14T00:00:00Z
-117.64,30.04,2003-08-15T00:00:00Z
-117.77,30.18,2003-08-16T00:00:00Z
-117.88,30.38,2003-08-17T00:00:00Z
-118.0,30.61,2003-08-18T00:00:00Z
-118.1,30.82,2003-08-19T00:00:00Z
-118.15,30.97,2003-08-20T00:00:00Z
-118.32,31.24,2003-08-21T00:00:00Z
-118.62,31.55,2003-08-22T00:00:00Z
-118.81,31.72,2003-08-23T00:00:00Z
-118.96,31.81,2003-08-24T00:00:00Z
-119.09,31.92,2003-08-25T00:00:00Z
-119.24,31.99,2003-08-26T00:00:00Z
-119.33,32.03,2003-08-27T00:00:00Z
-119.4,32.08,2003-08-28T00:00:00Z
-119.47,32.15,2003-08-29T00:00:00Z
-119.56,32.26,2003-08-30T00:00:00Z
-119.72,32.45,2003-08-31T00:00:00Z
-119.79,32.52,2003-09-01T00:00:00Z
-119.81,32.53,2003-09-02T00:00:00Z
-119.69,32.41,2003-09-03T00:00:00Z
-119.53,32.28,2003-09-04T00:00:00Z
-119.39,32.19,2003-09-05T00:00:00Z
-119.26,32.13,2003-09-06T00:00:00Z
-119.18,32.09,2003-09-07T00:00:00Z
-119.18,32.1,2003-09-08T00:00:00Z
