longitude,latitude,time
degrees_east,degrees_north,UTC
-117.51,31.09,2008-07-12T00:00:00Z
-117.53,31.09,2008-07-13T00:00:00Z
-117.43,31.1,2008-07-14T00:00:00Z
-117.48,31.11,2008-07-15T00:00:00Z
-117.39,31.14,2008-07-16T00:00:00Z
-117.47,31.18,2008-07-17T00:00:00Z
-117.56,31.21,2008-07-18T00:00:00Z
-117.46,31.23,2008-07-19T00:00:00Z
-117.63,31.27,2008-07-20T00:00:00Z
-117.69,31.29,2008-07-21T00:00:00Z
-117.77,31.32,2008-07-22T00:00:00Z
-117.71,31.32,2008-07-23T00:00:00Z
-117.83,31.35,2008-07-24T00:00:00Z
-117.69,31.36,2008-07-25T00:00:00Z
-117.86,31.4,2008-07-26T00:00:00Z
-117.92,31.42,2008-07-27T00:00:00Z
-117.95,31.43,2008-07-28T00:00:00Z
-118.0,31.42,2008-07-29T00:00:00Z
-117.91,31.44,2008-07-30T00:00:00Z
-117.92,31.48,2008-07-31T00:00:00Z
-117.8,31.49,2008-08-01T00:00:00Z
-117.92,31.53,2008-08-02T00:00:00Z
-117.91,31.53,2008-08-03T00:00:00Z
-117.89,31.53,2008-08-04T00:00:00Z
