longitude,latitude,time
degrees_east,degrees_north,UTC
-117.7,30.1,2003-07-29T00:00:00Z
-117.55,29.91,2003-07-30T00:00:00Z
-117.43,29.77,2003-07-31T00:00:00Z
-117.36,29.68,2003-08-01T00:00:00Z
-117.22,29.57,2003-08-02T00:00:00Z
-117.16,29.54,2003-08-03T00:00:00Z
-117.1,29.54,2003-08-04T00:00:00Z
-117.11,29.65,2003-08-05T00:00:00Z
-117.14,29.76,2003-08-06T00:00:00Z
-117.15,29.82,2003-08-07T00:00:00Z
-117.14,29.82,2003-08-08T00:00:00Z
-117.15,29.84,2003-08-09T00:00:00Z
-117.11,29.82,2003-08-10T00:00:00Z
-117.06,29.87,2003-08-11T00:00:00Z
-117.08,30.07,2003-08-12T00:00:00Z
-117.13,30.34,2003-08-13T00:00:00Z
-117.36,30.8,2003-08-14T00:00:00Z
-117.62,31.22,2003-08-15T00:00:00Z
-117.81,31.49,2003-08-16T00:00:00Z
-117.83,31.56,2003-08-17T00:00:00Z
-117.94,31.73,2003-08-18T00:00:00Z
-118.12,31.92,2003-08-19T00:00:00Z
-118.33,32.14,2003-08-20T00:00:00Z
-118.51,32.31,2003-08-21T00:00:00Z
-118.76,32.49,2003-08-22T00:00:00Z
-119.01,32.61,2003-08-23T00:00:00Z
-119.34,32.78,2003-08-24T00:00:00Z
-119.68,32.91,2003-08-25T00:00:00Z
-119.83,32.85,2003-08-26T00:00:00Z
-119.88,32.75,2003-08-27T00:00:00Z
-119.83,32.65,2003-08-28T00:00:00Z
-119.8,32.67,2003-08-29T00:00:00Z
-119.91,32.81,2003-08-30T00:00:00Z
-120.06,32.97,2003-08-31T00:00:00Z
-120.17,33.07,2003-09-01T00:00:00Z
-120.23,33.13,2003-09-02T00:00:00Z
-120.41,33.31,2003-09-03T00:00:00Z
-120.71,33.56,2003-09-04T00:00:00Z
-121.01,33.77,2003-09-05T00:00:00Z
-121.15,33.79,2003-09-06T00:00:00Z
-121.15,33.71,2003-09-07T00:00:00Z
-121.07,33.58,2003-09-08T00:00:00Z
-121.07,33.54,2003-09-09T00:00:00Z
-121.12,33.55,2003-09-10T00:00:00Z
-121.21,33.59,2003-09-11T00:00:00Z
-121.32,33.72,2003-09-12T00:00:00Z
-121.52,33.93,2003-09-13T00:00:00Z
-121.71,34.12,2003-09-14T00:00:00Z
-121.83,34.26,2003-09-15T00:00:00Z
-121.87,34.34,2003-09-16T00:00:00Z
-122.03,34.53,2003-09-17T00:00:00Z
-122.03,34.54,2003-09-18T00:00:00Z
-121.97,34.53,2003-09-19T00:00:00Z
-121.96,34.55,2003-09-20T00:00:00Z
-121.79,34.41,2003-09-21T00:00:00Z
-121.7,34.38,2003-09-22T00:00:00Z
-121.68,34.46,2003-09-23T00:00:00Z
-121.67,34.53,2003-09-24T00:00:00Z
-121.66,34.63,2003-09-25T00:00:00Z
-121.72,34.71,2003-09-26T00:00:00Z
-121.4,34.37,2003-09-27T00:00:00Z
-120.96,33.93,2003-09-28T00:00:00Z
-120.59,33.6,2003-09-29T00:00:00Z
-120.7,33.67,2003-09-30T00:00:00Z
-120.99,33.86,2003-10-01T00:00:00Z
-121.26,34.0,2003-10-02T00:00:00Z
-121.61,34.23,2003-10-03T00:00:00Z
-122.15,34.61,2003-10-04T00:00:00Z
-122.83,35.06,2003-10-05T00:00:00Z
-123.64,35.59,2003-10-06T00:00:00Z
-124.05,35.77,2003-10-07T00:00:00Z
-123.85,35.58,2003-10-08T00:00:00Z
-123.45,35.34,2003-10-09T00:00:00Z
-122.85,34.96,2003-10-10T00:00:00Z
-122.32,34.69,2003-10-11T00:00:00Z
-122.23,34.88,2003-10-12T00:00:00Z
-122.85,35.63,2003-10-13T00:00:00Z
-123.6,36.3,2003-10-14T00:00:00Z
-123.97,36.51,2003-10-15T00:00:00Z
-124.07,36.43,2003-10-16T00:00:00Z
-123.78,35.99,2003-10-17T00:00:00Z
-123.34,35.49,2003-10-18T00:00:00Z
-122.87,35.02,2003-10-19T00:00:00Z
-122.47,34.68,2003-10-20T00:00:00Z
-122.14,34.46,2003-10-21T00:00:00Z
-121.88,34.31,2003-10-22T00:00:00Z
-121.69,34.25,2003-10-23T00:00:00Z
-121.62,34.29,2003-10-24T00:00:00Z
-121.53,34.26,2003-10-25T00:00:00Z
-121.47,34.21,2003-10-26T00:00:00Z
-121.47,34.23,2003-10-27T00:00:00Z
-121.72,34.45,2003-10-28T00:00:00Z
-122.01,34.67,2003-10-29T00:00:00Z
-122.21,34.81,2003-10-30T00:00:00Z
-122.24,34.8,2003-10-31T00:00:00Z
-122.16,34.67,2003-11-01T00:00:00Z
-122.06,34.55,2003-11-02T00:00:00Z
-121.9,34.43,2003-11-03T00:00:00Z
-121.85,34.41,2003-11-04T00:00:00Z
-121.87,34.4,2003-11-05T00:00:00Z
-121.85,34.32,2003-11-06T00:00:00Z
