longitude,latitude,time
degrees_east,degrees_north,UTC
-116.89,31.11,2005-11-13T00:00:00Z
-116.93,31.08,2005-11-14T00:00:00Z
-117.02,31.03,2005-11-15T00:00:00Z
-117.16,30.97,2005-11-16T00:00:00Z
-117.32,30.88,2005-11-17T00:00:00Z
-117.48,30.76,2005-11-18T00:00:00Z
-117.59,30.61,2005-11-19T00:00:00Z
-117.61,30.42,2005-11-20T00:00:00Z
-117.6,30.23,2005-11-21T00:00:00Z
-117.55,30.01,2005-11-22T00:00:00Z
-117.39,29.73,2005-11-23T00:00:00Z
-117.19,29.42,2005-11-24T00:00:00Z
-117.04,29.1,2005-11-25T00:00:00Z
-116.97,28.81,2005-11-26T00:00:00Z
-116.96,28.58,2005-11-27T00:00:00Z
-116.97,28.42,2005-11-28T00:00:00Z
-116.91,28.3,2005-11-29T00:00:00Z
-116.9,28.25,2005-11-30T00:00:00Z
-117.0,28.32,2005-12-01T00:00:00Z
-117.24,28.49,2005-12-02T00:00:00Z
-117.52,28.76,2005-12-03T00:00:00Z
-117.75,29.07,2005-12-04T00:00:00Z
-117.85,29.4,2005-12-05T00:00:00Z
-117.85,29.72,2005-12-06T00:00:00Z
-117.81,29.99,2005-12-07T00:00:00Z
-117.8,30.23,2005-12-08T00:00:00Z
-117.78,30.38,2005-12-09T00:00:00Z
-117.75,30.43,2005-12-10T00:00:00Z
-117.74,30.41,2005-12-11T00:00:00Z
-117.79,30.38,2005-12-12T00:00:00Z
-117.96,30.44,2005-12-13T00:00:00Z
-118.29,30.63,2005-12-14T00:00:00Z
-118.72,30.97,2005-12-15T00:00:00Z
-119.18,31.45,2005-12-16T00:00:00Z
-119.72,32.02,2005-12-17T00:00:00Z
-120.47,32.66,2005-12-18T00:00:00Z
-121.34,33.32,2005-12-19T00:00:00Z
-122.29,33.93,2005-12-20T00:00:00Z
-123.01,34.39,2005-12-21T00:00:00Z
-123.44,34.64,2005-12-22T00:00:00Z
-123.78,34.74,2005-12-23T00:00:00Z
-124.12,34.76,2005-12-24T00:00:00Z
-124.63,34.87,2005-12-25T00:00:00Z
-125.1,35.08,2005-12-26T00:00:00Z
-125.54,35.38,2005-12-27T00:00:00Z
-125.81,35.67,2005-12-28T00:00:00Z
-125.79,35.81,2005-12-29T00:00:00Z
-125.32,35.7,2005-12-30T00:00:00Z
-124.55,35.34,2005-12-31T00:00:00Z
-123.7,34.77,2006-01-01T00:00:00Z
-122.85,34.04,2006-01-02T00:00:00Z
-122.06,33.24,2006-01-03T00:00:00Z
-121.32,32.35,2006-01-04T00:00:00Z
-120.64,31.45,2006-01-05T00:00:00Z
-119.9,30.52,2006-01-06T00:00:00Z
-119.07,29.58,2006-01-07T00:00:00Z
-118.23,28.68,2006-01-08T00:00:00Z
-117.51,27.88,2006-01-09T00:00:00Z
-116.89,27.22,2006-01-10T00:00:00Z
-116.53,26.76,2006-01-11T00:00:00Z
-116.45,26.52,2006-01-12T00:00:00Z
-116.47,26.45,2006-01-13T00:00:00Z
-116.57,26.48,2006-01-14T00:00:00Z
-116.6,26.55,2006-01-15T00:00:00Z
-116.5,26.59,2006-01-16T00:00:00Z
