"degrees_east","degrees_north","UTC"
-116.73,28.46,2003-02-01
-116.91,28.66,2003-02-02
-117.19,28.93,2003-02-03
-117.47,29.17,2003-02-04
-117.7,29.36,2003-02-05
-117.84,29.47,2003-02-06
-117.86,29.5,2003-02-07
-117.92,29.58,2003-02-08
-117.95,29.62,2003-02-09
-118.03,29.71,2003-02-10
-118.03,29.76,2003-02-11
-117.99,29.79,2003-02-12
-117.94,29.82,2003-02-13
-117.98,29.9,2003-02-14
-117.85,29.83,2003-02-15
-117.64,29.71,2003-02-16
-117.44,29.61,2003-02-17
-117.33,29.59,2003-02-18
-117.23,29.55,2003-02-19
-117.24,29.58,2003-02-20
-117.18,29.53,2003-02-21
-117.1,29.47,2003-02-22
-117.07,29.42,2003-02-23
-116.98,29.31,2003-02-24
-117.02,29.35,2003-02-25
-117.13,29.4,2003-02-26
-117.38,29.57,2003-02-27
-117.77,29.85,2003-02-28
-117.56,27.75,2004-02-01
-117.38,27.56,2004-02-02
-117.09,27.33,2004-02-03
-116.92,27.2,2004-02-04
-116.79,27.1,2004-02-05
-116.75,27.08,2004-02-06
-116.8,27.11,2004-02-07
-116.82,27.09,2004-02-08
-116.78,27.02,2004-02-09
-116.68,26.92,2004-02-10
-116.63,26.85,2004-02-11
-116.62,26.81,2004-02-12
-116.65,26.8,2004-02-13
-116.62,26.73,2004-02-14
-116.57,26.65,2004-02-15
-116.52,26.6,2004-02-16
-116.51,26.58,2004-02-17
-116.57,26.6,2004-02-18
-116.58,26.58,2004-02-19
-116.58,26.56,2004-02-20
-116.56,26.54,2004-02-21
-116.62,26.59,2004-02-22
-116.7,26.63,2004-02-23
-116.86,26.75,2004-02-24
-116.96,26.82,2004-02-25
-117.02,26.85,2004-02-26
-117.04,26.87,2004-02-27
-116.96,26.84,2004-02-28
-116.72,26.69,2004-02-29
-116.8200393,25.58411763,2005-02-01
-116.9436613,25.60934555,2005-02-02
-116.7590399,25.57768703,2005-02-03
-116.6523357,25.48961947,2005-02-04
-116.7562061,25.46017955,2005-02-05
-116.9990901,25.5584417,2005-02-06
-117.2357125,25.68291828,2005-02-07
-117.4944757,25.82768976,2005-02-08
-117.6764992,26.06074393,2005-02-09
-117.1585022,26.19270315,2005-02-10
-116.5640797,26.06368079,2005-02-11
-116.5012911,25.97013444,2005-02-12
-116.5829196,26.00041079,2005-02-13
-116.6991419,26.06328945,2005-02-14
-116.8224378,26.14456531,2005-02-15
-116.9581025,26.21037692,2005-02-16
-117.149173,26.29737633,2005-02-17
-117.3991939,26.39598242,2005-02-18
-117.6136077,26.47862212,2005-02-19
-117.7537986,26.55996053,2005-02-20
-117.6748965,26.62725824,2005-02-21
-117.5685571,26.64475509,2005-02-22
-117.4336591,26.67211134,2005-02-23
-117.3646299,26.73862986,2005-02-24
-117.3708325,26.85750402,2005-02-25
-117.4172875,27.01913787,2005-02-26
-117.4549103,27.16210548,2005-02-27
-117.5367476,27.27250587,2005-02-28
-120.47,31.04,2005-02-01
-120.76,31.29,2005-02-02
-121.39,31.7,2005-02-03
-121.68,31.84,2005-02-04
-121.81,31.93,2005-02-05
-121.56,31.7,2005-02-06
-120.83,31.14,2005-02-07
-119.98,30.53,2005-02-08
-119.11,29.93,2005-02-09
-118.39,29.46,2005-02-10
-117.83,29.14,2005-02-11
-117.59,29.04,2005-02-12
-117.58,29.04,2005-02-13
-117.65,29.08,2005-02-14
-117.77,29.2,2005-02-15
-117.93,29.32,2005-02-16
-118.07,29.42,2005-02-17
-118.18,29.47,2005-02-18
-117.87,29.24,2005-02-19
-117.91,29.32,2005-02-20
-117.86,29.27,2005-02-21
-117.49,28.96,2005-02-22
-117.29,28.82,2005-02-23
-117.55,29.03,2005-02-24
-118.22,29.48,2005-02-25
-119.01,29.96,2005-02-26
-119.88,30.49,2005-02-27
-120.65,30.94,2005-02-28
-116.54,26.78,2005-02-01
-116.5,26.66,2005-02-02
-116.6,26.71,2005-02-03
-116.83,26.88,2005-02-04
-117.01,26.99,2005-02-05
-117.13,27.07,2005-02-06
-117.11,27.09,2005-02-07
-117.3,27.25,2005-02-08
-117.44,27.25,2005-02-09
-117.58,27.19,2005-02-10
-117.63,27.02,2005-02-11
-117.66,26.85,2005-02-12
-117.72,26.69,2005-02-13
-117.67,26.44,2005-02-14
-117.67,26.16,2005-02-15
