"degrees_east","degrees_north","UTC"
-116.78,29.24,2002-12-01
-116.61,29.06,2002-12-02
-116.38,28.84,2002-12-03
-116.18,28.67,2002-12-04
-116.08,28.57,2002-12-05
-116.02,28.5,2002-12-06
-115.97,28.45,2002-12-07
-115.96,28.43,2002-12-08
-115.97,28.43,2002-12-09
-115.94,28.39,2002-12-10
-116.01,28.42,2002-12-11
-116.05,28.41,2002-12-12
-116.09,28.4,2002-12-13
-116.12,28.38,2002-12-14
-116.16,28.37,2002-12-15
-116.14,28.3,2002-12-16
-116.14,28.23,2002-12-17
-116.13,28.14,2002-12-18
-116.13,28.06,2002-12-19
-116.13,27.95,2002-12-20
-116.11,27.81,2002-12-21
-116.04,27.64,2002-12-22
-115.85,27.42,2002-12-23
-115.76,27.32,2002-12-24
-115.81,27.34,2002-12-25
-115.96,27.42,2002-12-26
-116.14,27.51,2002-12-27
-116.34,27.59,2002-12-28
-116.42,27.57,2002-12-29
-116.48,27.54,2002-12-30
-116.48,27.51,2002-12-31
-121.12,33.18,2003-12-01
-121.07,33.19,2003-12-02
-120.94,33.13,2003-12-03
-120.82,33.07,2003-12-04
-120.68,32.97,2003-12-05
-120.56,32.85,2003-12-06
-120.44,32.74,2003-12-07
-120.31,32.6,2003-12-08
-120.18,32.45,2003-12-09
-120.09,32.33,2003-12-10
-120.04,32.25,2003-12-11
-119.9,32.06,2003-12-12
-119.73,31.88,2003-12-13
-119.74,31.85,2003-12-14
-119.84,31.89,2003-12-15
-119.97,31.96,2003-12-16
-120.11,32.02,2003-12-17
-120.21,32.06,2003-12-18
-120.41,32.15,2003-12-19
-120.44,32.07,2003-12-20
-120.48,32.01,2003-12-21
-120.64,32.01,2003-12-22
-120.77,32.02,2003-12-23
-120.94,32.08,2003-12-24
-121.14,32.21,2003-12-25
-121.36,32.4,2003-12-26
-121.59,32.62,2003-12-27
-121.79,32.79,2003-12-28
-121.9,32.91,2003-12-29
-122.05,33.05,2003-12-30
-122.29,33.25,2003-12-31
-121.8240644,32.5716989,2004-12-01
-122.052765,32.59742527,2004-12-02
-122.4053279,32.79568341,2004-12-03
-122.43974,32.94537386,2004-12-04
-122.4278675,32.95868139,2004-12-05
-122.5931629,32.99021028,2004-12-06
-122.8546044,33.10442587,2004-12-07
-122.7654552,33.13292055,2004-12-08
-122.6882917,33.02822534,2004-12-09
-122.5844004,32.92213495,2004-12-10
-122.7185653,32.89026939,2004-12-11
-122.6160772,32.83411478,2004-12-12
-122.6632347,32.72856127,2004-12-13
-122.7501842,32.6940035,2004-12-14
-122.6995699,32.6763813,2004-12-15
-122.3130418,32.53963267,2004-12-16
-122.1479699,32.36059053,2004-12-17
-122.2663499,32.26180838,2004-12-18
-122.481428,32.26886304,2004-12-19
-122.5902428,32.26545503,2004-12-20
-122.4669346,32.14931882,2004-12-21
-122.4463082,31.99320055,2004-12-22
-122.2892929,31.85912447,2004-12-23
-121.9841109,31.69168157,2004-12-24
-121.6329775,31.45267839,2004-12-25
-121.3552193,31.21983759,2004-12-26
-121.1082441,31.0393261,2004-12-27
-120.4338366,30.7694345,2004-12-28
-120.0191335,30.40079551,2004-12-29
-119.823115,30.15040098,2004-12-30
-119.221577,29.87111589,2004-12-31
-122.13,32.33,2004-12-01
-122.27,32.45,2004-12-02
-122.19,32.46,2004-12-03
-122.28,32.61,2004-12-04
-122.17,32.6,2004-12-05
-122.24,32.73,2004-12-06
-122.33,32.79,2004-12-07
-122.41,32.83,2004-12-08
-122.37,32.76,2004-12-09
-122.32,32.66,2004-12-10
-121.92,32.32,2004-12-11
-121.52,32.07,2004-12-12
-121.2,31.85,2004-12-13
-120.98,31.69,2004-12-14
-120.93,31.65,2004-12-15
-121.27,31.93,2004-12-16
-121.74,32.26,2004-12-17
-122.12,32.56,2004-12-18
-122.45,32.84,2004-12-19
-122.64,33.02,2004-12-20
-122.58,33.03,2004-12-21
-122.7,33.21,2004-12-22
-122.89,33.41,2004-12-23
-123.17,33.61,2004-12-24
-123.44,33.77,2004-12-25
-123.47,33.75,2004-12-26
-123.22,33.54,2004-12-27
-122.85,33.28,2004-12-28
-122.38,32.97,2004-12-29
-121.82,32.61,2004-12-30
-121.29,32.28,2004-12-31
-121.54,33.26,2004-12-01
-121.58,33.44,2004-12-02
-121.8,33.77,2004-12-03
-122.07,34.11,2004-12-04
-122.36,34.48,2004-12-05
-122.68,34.81,2004-12-06
-122.96,34.98,2004-12-07
-122.95,34.87,2004-12-08
-122.63,34.51,2004-12-09
-122.22,34.15,2004-12-10
-121.96,33.94,2004-12-11
-121.72,33.82,2004-12-12
-121.54,33.74,2004-12-13
-121.62,33.83,2004-12-14
-121.75,33.98,2004-12-15
-121.75,34.16,2004-12-16
-122,34.62,2004-12-17
-122.69,35.39,2004-12-18
-123.44,36.06,2004-12-19
-123.78,36.34,2004-12-20
-123.99,36.53,2004-12-21
-124.35,36.75,2004-12-22
-124.71,36.86,2004-12-23
-124.99,36.82,2004-12-24
-124.79,36.35,2004-12-25
-124.17,35.52,2004-12-26
-123.44,34.62,2004-12-27
-122.64,33.68,2004-12-28
-121.87,32.85,2004-12-29
-121.37,32.25,2004-12-30
-120.98,31.65,2004-12-31
