"degrees_east","degrees_north","UTC"
-121.03,31.85,2004-10-17
-121.22,32.03,2004-10-18
-121.33,32.11,2004-10-19
-121.28,32.07,2004-10-20
-121.17,31.99,2004-10-21
-121.11,31.95,2004-10-22
-120.97,31.83,2004-10-23
-120.93,31.81,2004-10-24
-120.96,31.82,2004-10-25
-120.56,31.55,2004-10-26
-120.33,31.45,2004-10-27
-120.44,31.63,2004-10-28
-120.85,31.98,2004-10-29
-121.3,32.29,2004-10-30
-121.53,32.37,2004-10-31
-121.76,33.82,2004-10-01
-121.69,33.71,2004-10-02
-121.43,33.51,2004-10-03
-121.2,33.34,2004-10-04
-121.2,33.37,2004-10-05
-121.35,33.45,2004-10-06
-121.51,33.48,2004-10-07
-121.69,33.51,2004-10-08
-121.67,33.34,2004-10-09
-121.53,33.07,2004-10-10
-121.39,32.76,2004-10-11
-121.36,32.58,2004-10-12
-121.36,32.47,2004-10-13
-121.4,32.49,2004-10-14
-121.44,32.56,2004-10-15
-121.54,32.68,2004-10-16
-121.8,32.92,2004-10-17
-121.9,32.93,2004-10-18
-121.85,32.78,2004-10-19
-121.73,32.56,2004-10-20
-121.66,32.4,2004-10-21
-121.56,32.25,2004-10-22
-121.26,31.98,2004-10-23
-121.13,31.99,2004-10-24
-121.24,32.21,2004-10-25
-121.46,32.49,2004-10-26
-121.65,32.69,2004-10-27
-121.53,32.69,2004-10-28
-121.53,32.8,2004-10-29
-121.83,33.15,2004-10-30
-122.25,33.49,2004-10-31
-121.16,34.01,2004-10-01
-119.25,31.55,2005-10-01
-119.24,31.68,2005-10-02
-119.17,31.79,2005-10-03
-119.15,31.9,2005-10-04
-119.15,31.95,2005-10-05
-119.15,31.93,2005-10-06
-119.15,31.9,2005-10-07
-119.08,31.89,2005-10-08
-119.07,31.88,2005-10-09
-119.08,31.84,2005-10-10
-119.11,31.82,2005-10-11
-119.17,31.73,2005-10-12
-119.21,31.66,2005-10-13
-119.3,31.59,2005-10-14
-119.48,31.59,2005-10-15
-119.72,31.58,2005-10-16
-119.72,31.55,2005-10-17
-119.75,31.54,2005-10-18
-119.73,31.51,2005-10-19
-119.75,31.44,2005-10-20
-119.64,31.38,2005-10-21
-119.64,31.28,2005-10-22
-119.56,31.18,2005-10-23
-119.43,31.05,2005-10-24
-119.32,30.96,2005-10-25
-119.15,30.88,2005-10-26
-119.04,30.8,2005-10-27
-118.93,30.74,2005-10-28
-119,30.79,2005-10-29
-119.03,30.85,2005-10-30
-119.01,30.89,2005-10-31
-121.08,32.79,2005-10-01
-120.89,32.65,2005-10-02
-120.73,32.53,2005-10-03
-120.64,32.44,2005-10-04
-120.56,32.35,2005-10-05
-120.59,32.26,2005-10-06
-120.62,32.1,2005-10-07
-120.51,32.03,2005-10-08
-120.55,31.89,2005-10-09
-120.38,31.82,2005-10-10
-120.36,31.74,2005-10-11
-120.28,31.66,2005-10-12
-120.1,31.62,2005-10-13
-120.14,31.58,2005-10-14
-120.09,31.53,2005-10-15
-120.07,31.51,2005-10-16
-120.03,31.46,2005-10-17
-120,31.42,2005-10-18
-119.96,31.39,2005-10-19
-119.94,31.32,2005-10-20
-119.83,31.26,2005-10-21
-119.75,31.2,2005-10-22
-119.61,31.12,2005-10-23
-119.54,31.03,2005-10-24
-119.57,30.96,2005-10-25
-119.49,30.83,2005-10-26
-119.38,30.8,2005-10-27
-119.29,30.78,2005-10-28
-119.23,30.76,2005-10-29
-119.13,30.71,2005-10-30
-119.1,30.71,2005-10-31
-119.48,31.86,2005-10-01
-119.68,31.79,2005-10-02
-119.58,31.84,2005-10-03
-119.55,31.94,2005-10-04
-119.48,32.11,2005-10-05
-119.53,32.13,2005-10-06
-119.37,32.17,2005-10-07
-119.24,32.05,2005-10-08
-119.18,31.98,2005-10-09
-119.13,31.86,2005-10-10
-119.16,31.79,2005-10-11
-119.16,31.72,2005-10-12
-119.19,31.68,2005-10-13
-119.26,31.61,2005-10-14
-119.37,31.58,2005-10-15
-119.49,31.56,2005-10-16
-119.51,31.57,2005-10-17
-119.48,31.63,2005-10-18
-119.59,31.6,2005-10-19
-119.65,31.51,2005-10-20
-119.59,31.46,2005-10-21
-119.58,31.37,2005-10-22
-119.45,31.23,2005-10-23
-119.27,31.08,2005-10-24
-119.17,31,2005-10-25
-119.08,30.9,2005-10-26
-118.99,30.86,2005-10-27
-118.88,30.77,2005-10-28
-118.94,30.83,2005-10-29
-118.81,30.88,2005-10-30
-118.78,30.99,2005-10-31
-119.12,31.33,2005-10-01
-119.13,31.46,2005-10-02
-119.15,31.66,2005-10-03
-119.17,31.85,2005-10-04
-119.11,31.88,2005-10-05
-119.16,31.84,2005-10-06
-119.21,31.67,2005-10-07
-119.14,31.56,2005-10-08
-119.19,31.51,2005-10-09
-119.22,31.4,2005-10-10
-119.26,31.36,2005-10-11
-119.32,31.38,2005-10-12
-119.35,31.39,2005-10-13
-119.41,31.4,2005-10-14
-119.52,31.4,2005-10-15
-119.64,31.37,2005-10-16
-119.61,31.34,2005-10-17
-119.64,31.24,2005-10-18
-119.64,31.22,2005-10-19
-119.71,31.24,2005-10-20
-119.68,31.23,2005-10-21
-119.64,31.16,2005-10-22
-119.58,31.07,2005-10-23
-119.53,30.89,2005-10-24
-119.44,30.75,2005-10-25
-119.34,30.63,2005-10-26
-119.31,30.57,2005-10-27
-119.12,30.46,2005-10-28
-119.19,30.51,2005-10-29
-119.09,30.5,2005-10-30
-119.12,30.53,2005-10-31
-119.37,31.4,2005-10-01
-119.27,31.4,2005-10-02
-119.25,31.5,2005-10-03
-119.19,31.57,2005-10-04
-119.24,31.57,2005-10-05
-119.22,31.52,2005-10-06
-119.18,31.52,2005-10-07
-119.13,31.46,2005-10-08
-119.07,31.46,2005-10-09
-119.12,31.43,2005-10-10
-119.2,31.46,2005-10-11
-119.22,31.45,2005-10-12
-119.21,31.47,2005-10-13
-119.27,31.45,2005-10-14
-119.36,31.43,2005-10-15
-119.51,31.46,2005-10-16
-119.55,31.45,2005-10-17
-119.59,31.41,2005-10-18
-119.59,31.44,2005-10-19
-119.6,31.44,2005-10-20
-119.49,31.37,2005-10-21
-119.39,31.26,2005-10-22
-119.21,31.11,2005-10-23
-119.13,30.99,2005-10-24
-119.05,30.89,2005-10-25
-119,30.8,2005-10-26
-118.87,30.69,2005-10-27
-118.76,30.58,2005-10-28
-118.75,30.58,2005-10-29
-118.76,30.63,2005-10-30
-118.78,30.67,2005-10-31
-119.47,31.71,2005-10-01
-119.46,31.75,2005-10-02
-119.46,31.8,2005-10-03
-119.38,31.87,2005-10-04
-119.3,31.94,2005-10-05
-119.3,31.99,2005-10-06
-119.35,32.05,2005-10-07
-119.36,32.04,2005-10-08
-119.33,31.99,2005-10-09
-119.22,31.95,2005-10-10
-119.24,31.95,2005-10-11
-119.18,31.95,2005-10-12
-119.09,31.97,2005-10-13
-119.07,31.96,2005-10-14
-119.06,31.98,2005-10-15
-119.19,32.08,2005-10-16
-119.22,32.11,2005-10-17
-119.27,32.17,2005-10-18
-119.33,32.24,2005-10-19
-119.36,32.25,2005-10-20
-119.32,32.24,2005-10-21
-119.34,32.24,2005-10-22
-119.27,32.24,2005-10-23
-119.22,32.28,2005-10-24
-119.14,32.26,2005-10-25
-119.06,32.22,2005-10-26
-119,32.14,2005-10-27
-118.88,32,2005-10-28
-118.88,31.89,2005-10-29
-118.9,31.77,2005-10-30
-118.87,31.67,2005-10-31
-122.461523,34.26711889,2008-10-01
-122.7604353,34.37067183,2008-10-02
-123.0480195,34.49698222,2008-10-03
-123.2146756,34.5907851,2008-10-04
-123.6788328,34.7237481,2008-10-05
-124.2113181,34.89500205,2008-10-06
-124.8604007,35.10231303,2008-10-07
-125.5178214,35.3451625,2008-10-08
-126.0717546,35.5689791,2008-10-09
-126.4470478,35.77441308,2008-10-10
-126.5759826,35.92240355,2008-10-11
-126.5182044,36.00136459,2008-10-12
-126.6420005,36.08068245,2008-10-13
-126.7383439,36.20949065,2008-10-14
-126.708346,36.32904955,2008-10-15
-126.467421,36.41939284,2008-10-16
-126.0611176,36.44336731,2008-10-17
-125.6380604,36.41782627,2008-10-18
-125.2779737,36.40265794,2008-10-19
-125.0646826,36.43018057,2008-10-20
-125.0319498,36.47596773,2008-10-21
-125.145376,36.55339917,2008-10-22
-125.1642091,36.61261532,2008-10-23
-125.2459262,36.65918883,2008-10-24
-125.3056524,36.69617139,2008-10-25
-125.4028937,36.70763755,2008-10-26
-125.3605801,36.69134277,2008-10-27
-125.3759394,36.65706092,2008-10-28
-125.5666061,36.64858372,2008-10-29
-125.8648648,36.68165165,2008-10-30
-126.1651969,36.7252827,2008-10-31
-119.43,30.96,2008-10-01
-119.56,31.04,2008-10-02
-119.66,31.12,2008-10-03
-119.76,31.23,2008-10-04
-119.8,31.31,2008-10-05
-119.77,31.4,2008-10-06
-119.8,31.52,2008-10-07
-119.71,31.59,2008-10-08
-119.58,31.63,2008-10-09
-119.49,31.68,2008-10-10
-119.41,31.72,2008-10-11
-119.34,31.74,2008-10-12
-119.28,31.78,2008-10-13
-119.26,31.81,2008-10-14
-119.33,31.87,2008-10-15
-119.52,31.93,2008-10-16
-119.74,32.03,2008-10-17
-119.92,32.12,2008-10-18
-120.06,32.19,2008-10-19
-120.1,32.23,2008-10-20
-120.1,32.27,2008-10-21
-119.99,32.27,2008-10-22
-119.91,32.28,2008-10-23
-119.92,32.3,2008-10-24
-119.79,32.3,2008-10-25
-119.57,32.27,2008-10-26
-119.3,32.23,2008-10-27
-119.16,32.21,2008-10-28
-119.15,32.21,2008-10-29
-119.18,32.24,2008-10-30
-119.15,32.23,2008-10-31
-123.32,34.8,2008-10-01
-123.22,34.81,2008-10-02
-123.05,34.78,2008-10-03
-122.78,34.71,2008-10-04
-122.49,34.64,2008-10-05
-122.34,34.58,2008-10-06
-122.39,34.56,2008-10-07
-122.35,34.51,2008-10-08
-122.24,34.43,2008-10-09
-122,34.29,2008-10-10
-121.71,34.12,2008-10-11
-121.44,33.93,2008-10-12
-121.32,33.76,2008-10-13
-121.22,33.61,2008-10-14
-121.23,33.49,2008-10-15
-121.17,33.38,2008-10-16
-121.23,33.3,2008-10-17
-121.26,33.22,2008-10-18
-121.13,33.12,2008-10-19
-120.96,33.02,2008-10-20
-120.75,32.92,2008-10-21
-120.56,32.8,2008-10-22
-120.26,32.7,2008-10-23
-119.95,32.59,2008-10-24
-119.61,32.46,2008-10-25
-119.23,32.35,2008-10-26
-118.79,32.22,2008-10-27
-118.35,32.1,2008-10-28
-118.07,32.01,2008-10-29
-117.74,31.92,2008-10-30
-117.63,31.84,2008-10-31
-117.66,32.22,2008-10-01
-117.64,32.23,2008-10-02
-117.68,32.24,2008-10-03
-117.75,32.26,2008-10-04
-117.88,32.28,2008-10-05
-117.8,32.28,2008-10-06
-117.72,32.27,2008-10-07
-117.68,32.27,2008-10-08
-117.66,32.25,2008-10-09
-117.7,32.24,2008-10-10
-117.72,32.22,2008-10-11
-117.85,32.23,2008-10-12
-117.98,32.23,2008-10-13
-118.12,32.22,2008-10-14
-118.45,32.26,2008-10-15
-118.81,32.27,2008-10-16
-119,32.29,2008-10-17
-119.24,32.3,2008-10-18
-119.14,32.31,2008-10-19
-120.41,33,2008-10-01
-120.52,33.03,2008-10-02
-120.51,33.02,2008-10-03
-120.38,32.99,2008-10-04
-120.05,32.87,2008-10-05
-119.75,32.78,2008-10-06
-119.54,32.69,2008-10-07
-119.44,32.66,2008-10-08
-119.55,32.68,2008-10-09
-119.61,32.67,2008-10-10
-119.67,32.67,2008-10-11
-119.54,32.62,2008-10-12
-119.45,32.57,2008-10-13
-119.36,32.54,2008-10-14
-119.31,32.51,2008-10-15
-119.34,32.52,2008-10-16
-119.63,32.6,2008-10-17
-119.73,32.62,2008-10-18
-119.79,32.64,2008-10-19
-119.98,32.71,2008-10-20
-120.09,32.75,2008-10-21
-120.17,32.78,2008-10-22
-120.2,32.8,2008-10-23
-120.22,32.83,2008-10-24
-120.19,32.85,2008-10-25
-120.2,32.87,2008-10-26
-120.17,32.88,2008-10-27
-120.08,32.88,2008-10-28
-120.03,32.89,2008-10-29
-120.06,32.91,2008-10-30
-120.1,32.94,2008-10-31
-119.8768323,30.93707273,2011-10-01
-119.9185675,30.98195219,2011-10-02
-119.9029757,31.02756539,2011-10-03
-119.8701379,31.05573195,2011-10-04
-119.962372,31.0979286,2011-10-05
-119.8585142,31.13243677,2011-10-06
-119.7188935,31.14085672,2011-10-07
-119.5294546,31.14899449,2011-10-08
-119.4869504,31.16800533,2011-10-09
-119.3227801,31.180818,2011-10-10
-119.3624275,31.19471094,2011-10-11
-119.5653798,31.2232781,2011-10-12
-119.6985589,31.25735798,2011-10-13
-119.7584904,31.26943656,2011-10-14
-119.8239341,31.28474059,2011-10-15
-119.8885118,31.30469615,2011-10-16
-120.0204,31.32916073,2011-10-17
-120.0143795,31.34367204,2011-10-18
-119.9223734,31.34411604,2011-10-19
-119.9043475,31.36088654,2011-10-20
-119.7102239,31.38415377,2011-10-21
-119.6483635,31.39810353,2011-10-22
-119.9991002,31.44582523,2011-10-23
-120.146336,31.49665187,2011-10-24
-120.0946358,31.52112628,2011-10-25
-119.9926652,31.52854386,2011-10-26
-119.9877793,31.53371024,2011-10-27
-120.0214695,31.54063931,2011-10-28
-120.0924413,31.54383658,2011-10-29
-120.0448918,31.53254846,2011-10-30
-120.0021504,31.50878294,2011-10-31
-119.8158575,30.65500929,2011-10-01
-119.8273675,30.68979281,2011-10-02
-119.8734378,30.73154337,2011-10-03
-119.8944225,30.77785427,2011-10-04
-119.9276466,30.82141823,2011-10-05
-119.9223875,30.86238927,2011-10-06
-119.9206705,30.90286781,2011-10-07
-119.9089756,30.94042678,2011-10-08
-119.9385905,30.98108972,2011-10-09
-119.9702038,31.02065414,2011-10-10
-119.9805567,31.06059252,2011-10-11
-120.0391708,31.10559764,2011-10-12
-120.0925608,31.15344215,2011-10-13
-120.1359048,31.20047176,2011-10-14
-120.1272094,31.24273896,2011-10-15
-120.162656,31.28751781,2011-10-16
-120.2037329,31.32877533,2011-10-17
-120.2410919,31.36491904,2011-10-18
-120.2760694,31.40265681,2011-10-19
-120.3367036,31.44345849,2011-10-20
-120.3652789,31.4833129,2011-10-21
-120.410277,31.52266412,2011-10-22
-120.5447869,31.56972148,2011-10-23
-120.6769292,31.62508293,2011-10-24
-120.8094407,31.67093818,2011-10-25
-120.9566419,31.71479011,2011-10-26
-121.0386731,31.74783813,2011-10-27
-121.1317533,31.78295569,2011-10-28
-121.2426885,31.81037891,2011-10-29
-121.3414128,31.83582856,2011-10-30
-121.4433389,31.86089454,2011-10-31
-116.5078722,29.69353895,2011-10-01
-116.4936953,29.69735967,2011-10-02
-116.4712885,29.6976166,2011-10-03
-116.4319942,29.69430226,2011-10-04
-116.3899169,29.68948044,2011-10-05
-116.389774,29.68359805,2011-10-06
-116.3684479,29.67390851,2011-10-07
-116.3475254,29.66721155,2011-10-08
-116.3680627,29.65927501,2011-10-09
-116.4122135,29.65033772,2011-10-10
-116.4311352,29.64457968,2011-10-11
-116.4343713,29.6353756,2011-10-12
-116.4578664,29.63299217,2011-10-13
-116.4948737,29.63613747,2011-10-14
-116.4845864,29.63251551,2011-10-15
-116.4039587,29.62860413,2011-10-16
-116.3335044,29.62352995,2011-10-17
-116.3238862,29.61639052,2011-10-18
-116.2814539,29.60561828,2011-10-19
-116.3060375,29.59513152,2011-10-20
-116.3508106,29.58379392,2011-10-21
-116.3736566,29.57601481,2011-10-22
-116.4031166,29.56413758,2011-10-23
-116.3877794,29.55456013,2011-10-24
-116.3802363,29.54643432,2011-10-25
-116.4089699,29.53748328,2011-10-26
-116.3858676,29.53018593,2011-10-27
-116.3592237,29.52632548,2011-10-28
-116.364604,29.52201863,2011-10-29
-116.3748844,29.5164756,2011-10-30
-116.3677043,29.51877381,2011-10-31
