"degrees_east","degrees_north","UTC"
-113.82,25.16,2003-05-01
-113.8,25.09,2003-05-02
-113.79,25.05,2003-05-03
-113.88,25.08,2003-05-04
-113.89,25.05,2003-05-05
-113.9,25.03,2003-05-06
-113.74,24.85,2003-05-07
-113.42,24.59,2003-05-08
-113.23,24.45,2003-05-09
-113.16,24.38,2003-05-10
-113.17,24.37,2003-05-11
-113.2,24.38,2003-05-12
-113.2,24.38,2003-05-13
-113.22,24.39,2003-05-14
-113.25,24.41,2003-05-15
-113.31,24.44,2003-05-16
-113.36,24.45,2003-05-17
-113.35,24.42,2003-05-18
-113.37,24.42,2003-05-19
-113.45,24.47,2003-05-20
-113.49,24.47,2003-05-21
-113.64,24.56,2003-05-22
-113.67,24.54,2003-05-23
-113.55,24.43,2003-05-24
-113.45,24.33,2003-05-25
-113.28,24.17,2003-05-26
-113.11,24.01,2003-05-27
-113.04,23.93,2003-05-28
-112.97,23.87,2003-05-29
-112.95,23.83,2003-05-30
-112.95,23.82,2003-05-31
-114.34,25.68,2004-05-01
-114.29,25.63,2004-05-02
-114.25,25.58,2004-05-03
-114.2,25.52,2004-05-04
-114.21,25.5,2004-05-05
-114.2,25.46,2004-05-06
-114.16,25.41,2004-05-07
-114.19,25.44,2004-05-08
-114.19,25.45,2004-05-09
-114.21,25.52,2004-05-10
-114.17,25.52,2004-05-11
-114.11,25.54,2004-05-12
-114.13,25.64,2004-05-13
-114.22,25.76,2004-05-14
-114.29,25.87,2004-05-15
-114.35,25.92,2004-05-16
-114.32,25.88,2004-05-17
-114.21,25.76,2004-05-18
-114.07,25.66,2004-05-19
-113.93,25.55,2004-05-20
-113.75,25.39,2004-05-21
-113.64,25.28,2004-05-22
-113.39,25.04,2004-05-23
-113.16,24.84,2004-05-24
-113.03,24.74,2004-05-25
-112.96,24.67,2004-05-26
-112.98,24.7,2004-05-27
-113.15,24.9,2004-05-28
-113.41,25.15,2004-05-29
-113.55,25.29,2004-05-30
-113.65,25.39,2004-05-31
-113.8483555,24.55737602,2005-05-01
-113.9331664,24.62099172,2005-05-02
-113.8889222,24.71913641,2005-05-03
-113.8753362,24.84106294,2005-05-04
-113.8260535,25.00440412,2005-05-05
-113.432053,25.17088152,2005-05-06
-112.8304778,25.26964356,2005-05-07
-112.408303,25.29550838,2005-05-08
-112.2972724,25.35589202,2005-05-09
-112.2770497,25.44805527,2005-05-10
-112.2814736,25.53293469,2005-05-11
-112.2837169,25.61566521,2005-05-12
-112.2822237,25.65105135,2005-05-13
-112.2890191,25.66908223,2005-05-14
-112.2905308,25.68557336,2005-05-15
-112.2837799,25.6963012,2005-05-16
-112.2924798,25.70442458,2005-05-17
-112.3087367,25.72261751,2005-05-18
-112.3068468,25.73636546,2005-05-19
-112.3064518,25.72444286,2005-05-20
-112.3068778,25.72640705,2005-05-21
-112.3299105,25.74768846,2005-05-22
-112.353679,25.7906905,2005-05-23
-112.3727123,25.82721691,2005-05-24
-112.4142375,25.85064922,2005-05-25
-112.5591909,25.86986442,2005-05-26
-112.8886298,25.94275666,2005-05-27
-114.05,24.63,2005-05-01
-114.06,24.59,2005-05-02
-114.06,24.54,2005-05-03
-114.06,24.47,2005-05-04
-113.99,24.39,2005-05-05
-113.9,24.3,2005-05-06
-113.92,24.29,2005-05-07
-113.97,24.3,2005-05-08
-114.06,24.33,2005-05-09
-114,24.23,2005-05-10
-113.8,24.07,2005-05-11
-113.66,23.96,2005-05-12
-113.59,23.9,2005-05-13
-113.59,23.88,2005-05-14
-113.67,23.9,2005-05-15
-113.6,23.78,2005-05-16
-113.55,23.71,2005-05-17
-113.25,23.48,2005-05-18
-113.28,23.52,2005-05-19
-113.48,23.61,2005-05-20
-113.52,23.61,2005-05-21
-113.61,23.65,2005-05-22
-113.81,23.75,2005-05-23
-113.81,23.7,2005-05-24
-113.69,23.65,2005-05-25
-113.8,23.78,2005-05-26
-122.81,32.2,2005-05-01
-123.01,32.38,2005-05-02
-123.25,32.48,2005-05-03
-123.2,32.38,2005-05-04
-122.98,32.31,2005-05-05
-123.05,32.56,2005-05-06
-123.13,32.83,2005-05-07
-123.15,33.02,2005-05-08
-122.96,33.1,2005-05-09
-122.63,33.05,2005-05-10
-122.06,32.83,2005-05-11
-121.45,32.6,2005-05-12
-120.92,32.4,2005-05-13
-120.45,32.19,2005-05-14
-120.09,32.04,2005-05-15
-119.96,32.02,2005-05-16
-116.61,27.15,2006-05-01
-116.45,26.99,2006-05-02
-116.33,26.88,2006-05-03
-116.17,26.75,2006-05-04
-116.13,26.69,2006-05-05
-116.18,26.69,2006-05-06
-116.12,26.62,2006-05-07
-116.17,26.61,2006-05-08
-116.22,26.63,2006-05-09
-116.18,26.58,2006-05-10
-116.19,26.59,2006-05-11
-116.16,26.58,2006-05-12
-116.16,26.59,2006-05-13
-116.18,26.58,2006-05-14
-116.19,26.56,2006-05-15
-116.14,26.51,2006-05-16
-114.01,25.24,2007-05-01
-113.86,25.19,2007-05-02
-113.79,25.17,2007-05-03
-113.75,25.2,2007-05-04
-113.81,25.28,2007-05-05
-113.93,25.39,2007-05-06
-113.95,25.44,2007-05-07
-114.18,25.72,2007-05-08
-114.48,26.07,2007-05-09
-114.82,26.43,2007-05-10
-115.12,26.77,2007-05-11
-115.39,27.09,2007-05-12
-115.57,27.34,2007-05-13
-115.58,27.41,2007-05-14
-115.63,27.44,2007-05-15
-115.62,27.42,2007-05-16
-115.82,27.45,2007-05-17
-116.14,27.52,2007-05-18
-116.46,27.6,2007-05-19
-116.81,27.69,2007-05-20
-117.01,27.68,2007-05-21
-117.23,27.71,2007-05-22
-117.45,27.75,2007-05-23
-117.61,27.8,2007-05-24
-117.75,27.87,2007-05-25
-117.92,27.97,2007-05-26
-117.85,27.95,2007-05-27
-117.78,27.96,2007-05-28
-117.78,28,2007-05-29
-117.76,28,2007-05-30
-117.67,27.96,2007-05-31
-114.98,26.65,2008-05-01
-114.77,26.69,2008-05-02
-114.7,26.71,2008-05-03
-114.71,26.72,2008-05-04
-114.8,26.73,2008-05-05
-114.99,26.74,2008-05-06
-115.32,26.74,2008-05-07
-115.58,26.75,2008-05-08
-115.68,26.77,2008-05-09
-115.81,26.79,2008-05-10
-116.04,26.8,2008-05-11
-116.22,26.82,2008-05-12
-116.52,26.8,2008-05-13
-116.86,26.79,2008-05-14
-117.3,26.75,2008-05-15
-117.62,26.73,2008-05-16
-117.86,26.72,2008-05-17
-118.07,26.7,2008-05-18
-118.12,26.7,2008-05-19
-118.11,26.7,2008-05-20
-118.04,26.69,2008-05-21
-118.12,26.65,2008-05-22
-118.2,26.63,2008-05-23
-118.12,26.62,2008-05-24
-117.99,26.62,2008-05-25
-117.71,26.64,2008-05-26
-117.41,26.67,2008-05-27
-117.01,26.72,2008-05-28
-116.6,26.78,2008-05-29
-116.48,26.8,2008-05-30
-116.52,26.84,2008-05-31
-118.3426937,28.21897316,2008-05-01
-118.4135656,28.29234378,2008-05-02
-118.4452138,28.36869106,2008-05-03
-118.4938219,28.44694531,2008-05-04
-118.5308712,28.51913836,2008-05-05
-118.5642222,28.58272323,2008-05-06
-118.5875427,28.64064898,2008-05-07
-118.5704033,28.69418345,2008-05-08
-118.4979031,28.75095811,2008-05-09
-118.3772895,28.79592757,2008-05-10
-118.2529269,28.8392892,2008-05-11
-118.1295044,28.87282194,2008-05-12
-118.0207414,28.90251636,2008-05-13
-117.9662307,28.93297678,2008-05-14
-117.959479,28.96169533,2008-05-15
-117.9912995,28.99679375,2008-05-16
-118.0627411,29.03433878,2008-05-17
-118.1115633,29.07457657,2008-05-18
-118.2028686,29.12848937,2008-05-19
-118.2973744,29.17924911,2008-05-20
-118.3254393,29.23421201,2008-05-21
-118.4635781,29.30026893,2008-05-22
-118.6101776,29.35874625,2008-05-23
-118.6731162,29.41351334,2008-05-24
-118.7360504,29.46452402,2008-05-25
-118.7999984,29.51501458,2008-05-26
-118.8713833,29.57709263,2008-05-27
-118.9438287,29.64522405,2008-05-28
-118.9162161,29.71178202,2008-05-29
-118.7916467,29.77005279,2008-05-30
-118.6416969,29.83090021,2008-05-31
-117.5698358,29.30199338,2008-05-01
-117.6994376,29.31455878,2008-05-02
-117.8061202,29.33203105,2008-05-03
-117.897015,29.35554013,2008-05-04
-117.8787298,29.36365652,2008-05-05
-117.8802449,29.37911001,2008-05-06
-117.6377985,29.39171551,2008-05-07
-117.2615841,29.37606789,2008-05-08
-117.0230487,29.34788375,2008-05-09
-116.8323914,29.33131674,2008-05-10
-116.6856387,29.3340156,2008-05-11
-116.584578,29.34082725,2008-05-12
-116.4706764,29.33480219,2008-05-13
-116.3841027,29.31406834,2008-05-14
-116.3271395,29.28839536,2008-05-15
-116.3469029,29.26139841,2008-05-16
-116.3508724,29.23379424,2008-05-17
-116.3619864,29.20791754,2008-05-18
-116.5068762,29.19222508,2008-05-19
-116.7595608,29.18617078,2008-05-20
-116.9056773,29.17885765,2008-05-21
-117.1205062,29.18966102,2008-05-22
-117.2497249,29.21112641,2008-05-23
-117.4040491,29.23059821,2008-05-24
-117.4876297,29.24969382,2008-05-25
-117.5164957,29.25925754,2008-05-26
-117.6883285,29.26959711,2008-05-27
-117.7894027,29.29443993,2008-05-28
-117.8569429,29.33214925,2008-05-29
-118.0149105,29.35797828,2008-05-30
-118.2457573,29.39182949,2008-05-31
-117.57,27.11,2008-05-01
-117.65,27.08,2008-05-02
-117.69,27.08,2008-05-03
-117.75,27.22,2008-05-04
-117.64,27.35,2008-05-05
-117.59,27.55,2008-05-06
-117.53,27.73,2008-05-07
-117.31,27.83,2008-05-08
-117.13,27.98,2008-05-09
-116.95,28.14,2008-05-10
-116.83,28.32,2008-05-11
-116.77,28.51,2008-05-12
-116.72,28.63,2008-05-13
-116.71,28.8,2008-05-14
-116.8,29.03,2008-05-15
-116.87,29.32,2008-05-16
-116.92,29.6,2008-05-17
-117.02,29.87,2008-05-18
-117.27,30.23,2008-05-19
-117.52,30.57,2008-05-20
-117.62,30.76,2008-05-21
-117.95,31.02,2008-05-22
-118.19,31.14,2008-05-23
-118.24,31.15,2008-05-24
-118.2,31.1,2008-05-25
-118.03,31.01,2008-05-26
-117.93,30.94,2008-05-27
-117.63,30.74,2008-05-28
-117.26,30.49,2008-05-29
-116.99,30.27,2008-05-30
-116.86,30.13,2008-05-31
-118.0400671,31.30523761,2009-05-01
-117.71945,31.15086932,2009-05-02
-117.3636466,30.93631478,2009-05-03
-117.1717723,30.70960251,2009-05-04
-116.9811117,30.50720011,2009-05-05
-116.7148111,30.26393966,2009-05-06
-116.4578565,30.00565945,2009-05-07
-116.1685998,29.73528485,2009-05-08
-115.8169535,29.46620014,2009-05-09
-115.4634585,29.22262506,2009-05-10
-115.470878,29.0949202,2009-05-11
-115.9083872,29.12081971,2009-05-12
-116.3882988,29.23913171,2009-05-13
-116.8660931,29.37381952,2009-05-14
-117.3023347,29.52770594,2009-05-15
-117.443497,29.66324723,2009-05-16
-117.5305719,29.72898707,2009-05-17
-117.7967212,29.81295911,2009-05-18
