"degrees_east","degrees_north","UTC"
-119.33,32.82,2005-08-31
-118.95,31.09,2005-08-07
-118.98,31.03,2005-08-08
-119.02,30.96,2005-08-09
-119.13,30.86,2005-08-10
-119.19,30.87,2005-08-11
-119.21,30.95,2005-08-12
-119.2,31.08,2005-08-13
-119.18,31.38,2005-08-14
-119.21,31.66,2005-08-15
-119.24,31.9,2005-08-16
-119.29,32.05,2005-08-17
-119.38,32.23,2005-08-18
-119.29,32.24,2005-08-19
-119.31,32.25,2005-08-20
-119.21,32.19,2005-08-21
-119.05,32,2005-08-22
-118.97,31.87,2005-08-23
-119.01,31.63,2005-08-24
-119.04,31.42,2005-08-25
-119.07,31.18,2005-08-26
-119.12,31,2005-08-27
-119.17,30.8,2005-08-28
-119.25,30.58,2005-08-29
-119.18,30.44,2005-08-30
-119.21,30.25,2005-08-31
-119.06,30.32,2005-08-07
-119.1,30.22,2005-08-08
-119.2,30.02,2005-08-09
-119.29,29.82,2005-08-10
-119.39,29.63,2005-08-11
-119.43,29.47,2005-08-12
-119.47,29.24,2005-08-13
-119.47,29.05,2005-08-14
-119.35,28.82,2005-08-15
-119.35,28.57,2005-08-16
-119.34,28.16,2005-08-17
-119.3,27.81,2005-08-18
-119.23,27.46,2005-08-19
-119.23,27.21,2005-08-20
-119.27,27.04,2005-08-21
-119.3,26.85,2005-08-22
-119.32,26.75,2005-08-23
-119.4,26.56,2005-08-24
-119.42,26.28,2005-08-25
-119.38,26.02,2005-08-26
-119.37,25.81,2005-08-27
-119.24,25.69,2005-08-28
-119.12,25.67,2005-08-29
-119.02,25.74,2005-08-30
-119.01,25.91,2005-08-31
-118.96,30.59,2005-08-07
-119.04,30.51,2005-08-08
-119.14,30.42,2005-08-09
-119,30.36,2005-08-10
-119.03,30.34,2005-08-11
-119.2,30.19,2005-08-12
-119.1,30.16,2005-08-13
-119.21,30.1,2005-08-14
-119,30.04,2005-08-15
-118.74,30.25,2005-08-08
-118.8,30.21,2005-08-09
-119.02,30.05,2005-08-10
-119.1,29.98,2005-08-11
-119.19,29.87,2005-08-12
-119.38,29.84,2005-08-13
-119.58,29.79,2005-08-14
-119.21,29.78,2005-08-15
-119.34,29.73,2005-08-16
-119.33,29.76,2005-08-17
-119.14,29.87,2005-08-10
-119.2,29.74,2005-08-11
-119.25,29.6,2005-08-12
-119.27,29.43,2005-08-13
-119.27,29.26,2005-08-14
-119.32,29.08,2005-08-15
-119.34,28.9,2005-08-16
-119.42,28.65,2005-08-17
-119.44,28.39,2005-08-18
-119.42,28.14,2005-08-19
-119.45,27.92,2005-08-20
-119.43,27.67,2005-08-21
-119.37,27.38,2005-08-22
-119.31,27.08,2005-08-23
-119.29,26.78,2005-08-24
-119.24,26.5,2005-08-25
-119.2,26.3,2005-08-26
-119.14,26.12,2005-08-27
-119.12,26.06,2005-08-28
-119.07,26.09,2005-08-29
-118.99,26.21,2005-08-30
-118.98,26.39,2005-08-31
-119.09,30.65,2005-08-10
-119.16,30.68,2005-08-11
-119.22,30.69,2005-08-12
-119.27,30.74,2005-08-13
-119.4,30.74,2005-08-14
-119.35,30.75,2005-08-15
-119.47,30.82,2005-08-16
-119.51,30.86,2005-08-17
-119.54,30.82,2005-08-18
-119.49,30.69,2005-08-19
-119.45,30.59,2005-08-20
-119.4,30.49,2005-08-21
-119.36,30.39,2005-08-22
-119.29,30.26,2005-08-23
-119.29,30.29,2005-08-24
-119.27,30.34,2005-08-25
-119.25,30.37,2005-08-26
-119.23,30.4,2005-08-27
-119.21,30.43,2005-08-28
-119.17,30.45,2005-08-29
-119.09,30.42,2005-08-30
-119.08,30.38,2005-08-31
-117.9428442,28.9796672,2008-08-01
-118.0344211,29.01443815,2008-08-02
-118.0117079,29.0539757,2008-08-03
-117.9927386,29.1007792,2008-08-04
-119.2250031,31.6082013,2008-08-01
-119.2504958,31.5739351,2008-08-02
-119.1646258,31.52321076,2008-08-03
-119.1156918,31.48176063,2008-08-04
-119.1265013,31.47289312,2008-08-05
-119.0948607,31.47466318,2008-08-06
-119.3072594,31.4962673,2008-08-07
-119.4822092,31.53375303,2008-08-08
-119.4011803,31.50877609,2008-08-09
-119.2331042,31.44608678,2008-08-10
-118.9685102,31.37374455,2008-08-11
-118.6174819,31.28644337,2008-08-12
-118.4088476,31.19352752,2008-08-13
-118.4773609,31.13855496,2008-08-14
-118.7790909,31.12400504,2008-08-15
-119.5192697,31.20278547,2008-08-16
-120.1655032,31.34177472,2008-08-17
-120.7339479,31.48822436,2008-08-18
-121.0909898,31.58674103,2008-08-19
-121.4727258,31.6663247,2008-08-20
-121.5759258,31.71577103,2008-08-21
-121.6109724,31.74845518,2008-08-22
-121.4594902,31.76969156,2008-08-23
-121.1654501,31.74728641,2008-08-24
-120.7121026,31.68957426,2008-08-25
-120.3253314,31.61855701,2008-08-26
-120.3017137,31.6029104,2008-08-27
-120.411623,31.64896961,2008-08-28
-120.3637498,31.7130326,2008-08-29
-120.115613,31.72046254,2008-08-30
-119.9023566,31.68737425,2008-08-31
-119.08,31.64,2008-08-01
-119.07,30.14,2008-08-01
-119.09,30.12,2008-08-02
-119.06,30.1,2008-08-03
-118.98,30.06,2008-08-04
-118.92,30.04,2008-08-05
-118.89,30.03,2008-08-06
-119.01,30.04,2008-08-07
-119.05,30.05,2008-08-08
-118.92,30.02,2008-08-09
-118.74,29.98,2008-08-10
-118.57,29.94,2008-08-11
-118.46,29.92,2008-08-12
-118.42,29.91,2008-08-13
-118.59,29.95,2008-08-14
-118.87,30.02,2008-08-15
-119.38,30.14,2008-08-16
-119.7,30.23,2008-08-17
-120.02,30.34,2008-08-18
-120.17,30.39,2008-08-19
-120.34,30.46,2008-08-20
-120.47,30.51,2008-08-21
-120.5,30.55,2008-08-22
-120.54,30.58,2008-08-23
-120.71,30.62,2008-08-24
-120.89,30.66,2008-08-25
-121.08,30.7,2008-08-26
-121.21,30.75,2008-08-27
-121.23,30.78,2008-08-28
-121.1,30.79,2008-08-29
-120.8,30.75,2008-08-30
-120.38,30.69,2008-08-31
-118.72,31.26,2008-08-01
-118.65,31.27,2008-08-02
-118.68,31.26,2008-08-03
-119.02,30.95,2008-08-01
-119.1,30.9,2008-08-02
-119.07,30.82,2008-08-03
-119.02,30.71,2008-08-04
-119.02,30.61,2008-08-05
-119.09,30.55,2008-08-06
-119.34,30.54,2008-08-07
-119.58,30.55,2008-08-08
-119.65,30.53,2008-08-09
-119.45,30.43,2008-08-10
-119.22,30.34,2008-08-11
-118.86,30.24,2008-08-12
-118.61,30.16,2008-08-13
-118.6,30.13,2008-08-14
-118.92,30.17,2008-08-15
-119.37,30.26,2008-08-16
-119.92,30.39,2008-08-17
-120.09,30.44,2008-08-18
-120.16,30.47,2008-08-19
-120.28,30.51,2008-08-20
-120.32,30.53,2008-08-21
-120.39,30.57,2008-08-22
-120.43,30.57,2008-08-23
-120.38,30.57,2008-08-24
-120.33,30.57,2008-08-25
-120.33,30.58,2008-08-26
-120.4,30.61,2008-08-27
-120.47,30.66,2008-08-28
-120.52,30.7,2008-08-29
-120.47,30.71,2008-08-30
-120.53,30.77,2008-08-31
-119.07,32.37,2008-08-01
-118.95,32.4,2008-08-02
-118.99,32.43,2008-08-03
-118.96,32.47,2008-08-04
-118.72,32.48,2008-08-05
-118.49,32.49,2008-08-06
-118.2,32.5,2008-08-07
-118.06,32.49,2008-08-08
-117.94,32.51,2008-08-09
-117.82,32.5,2008-08-10
-117.79,32.5,2008-08-11
-117.76,32.48,2008-08-12
-117.69,32.45,2008-08-13
-117.67,32.45,2008-08-14
-117.63,32.45,2008-08-15
-117.58,32.42,2008-08-16
-117.5,32.4,2008-08-17
-117.5,32.39,2008-08-18
-117.55,32.38,2008-08-19
-117.54,32.38,2008-08-20
-117.56,32.37,2008-08-21
-117.52,32.38,2008-08-22
-117.58,32.37,2008-08-23
-117.58,32.37,2008-08-24
-117.62,32.36,2008-08-25
-117.59,32.34,2008-08-26
-117.6,32.35,2008-08-27
-117.63,32.32,2008-08-28
-117.53,32.31,2008-08-29
-117.46,32.28,2008-08-30
-117.43,32.26,2008-08-31
-117.71,32.73,2008-08-01
-117.72,32.79,2008-08-02
-117.86,32.87,2008-08-03
-117.9,32.93,2008-08-04
-118.06,33.01,2008-08-05
-118.29,33.08,2008-08-06
-118.37,33.15,2008-08-07
-118.72,33.27,2008-08-08
-118.86,33.35,2008-08-09
-118.85,33.38,2008-08-10
-119.04,33.45,2008-08-11
-119.13,33.46,2008-08-12
-119.06,33.47,2008-08-13
-119.24,33.51,2008-08-14
-119.47,33.51,2008-08-15
-119.52,33.52,2008-08-16
-119.97,33.56,2008-08-17
-120.13,33.55,2008-08-18
-119.96,33.57,2008-08-19
-120.08,33.62,2008-08-20
-120.02,33.61,2008-08-21
-119.88,33.57,2008-08-22
-119.71,33.52,2008-08-23
-119.44,33.43,2008-08-24
-118.98,33.35,2008-08-25
-118.93,33.34,2008-08-26
-118.78,33.32,2008-08-27
-118.74,33.29,2008-08-28
-118.65,33.29,2008-08-29
-118.77,33.31,2008-08-30
-118.83,33.29,2008-08-31
-117.7,32.15,2008-08-01
-117.7,32.2,2008-08-02
-117.7,32.21,2008-08-03
-117.72,32.23,2008-08-04
-117.76,32.23,2008-08-05
-117.86,32.26,2008-08-06
-117.96,32.28,2008-08-07
-118.1,32.29,2008-08-08
-118.34,32.36,2008-08-09
-118.54,32.4,2008-08-10
-118.77,32.45,2008-08-11
-118.99,32.5,2008-08-12
-119.27,32.57,2008-08-13
-119.68,32.68,2008-08-14
-120.08,32.79,2008-08-15
-120.43,32.88,2008-08-16
-120.6,32.92,2008-08-17
-120.69,32.95,2008-08-18
-120.72,32.97,2008-08-19
-120.63,32.95,2008-08-20
-120.58,32.94,2008-08-21
-120.5,32.92,2008-08-22
-120.46,32.91,2008-08-23
-120.48,32.93,2008-08-24
-120.34,32.88,2008-08-25
-120.31,32.86,2008-08-26
-120.25,32.84,2008-08-27
-120.24,32.83,2008-08-28
-120.22,32.84,2008-08-29
-120.11,32.81,2008-08-30
-119.97,32.78,2008-08-31
-117.8,31.49,2008-08-01
-117.92,31.53,2008-08-02
-117.91,31.53,2008-08-03
-117.89,31.53,2008-08-04
-118.4,31.92,2008-08-01
-118.29,31.92,2008-08-02
-118.16,31.95,2008-08-03
-117.99,31.92,2008-08-04
-118.07,31.92,2008-08-05
-118.88,33.17,2008-08-01
-116.989,30.177,2011-08-22
-116.9848575,30.07581889,2011-08-23
-116.9792435,29.96300923,2011-08-24
-116.9593348,29.85132907,2011-08-25
-116.9338381,29.73869729,2011-08-26
-116.9407425,29.64070341,2011-08-27
-116.9355135,29.55562132,2011-08-28
-116.9292668,29.4788172,2011-08-29
-116.9299094,29.41348945,2011-08-30
-116.9405033,29.35662627,2011-08-31
-117.4187174,28.23580321,2012-08-01
-117.2760508,28.25187198,2012-08-02
-116.989,30.177,2011-08-22
-117.0475358,30.15874048,2011-08-23
-117.1003779,30.14294538,2011-08-24
-117.1085128,30.11515377,2011-08-25
-117.1185266,30.08587327,2011-08-26
-117.1347564,30.0582168,2011-08-27
-117.1554145,30.03120862,2011-08-28
-117.1657294,30.00603034,2011-08-29
-117.1889801,29.97839527,2011-08-30
-117.2080321,29.95073282,2011-08-31
-117.1976817,29.35710108,2012-08-01
-117.04,30.2295,2011-08-25
-117.0521969,30.18888763,2011-08-26
-117.0621007,30.1472365,2011-08-27
-117.039455,30.10769464,2011-08-28
-117.0024561,30.06700143,2011-08-29
-116.9593402,30.02421725,2011-08-30
-116.9336181,29.98121185,2011-08-31
-117.1043067,28.17871605,2012-08-01
-117.0804055,28.18294585,2012-08-02
