"degrees_east","degrees_north","UTC"
-112.99,23.84,2003-06-01
-113,23.83,2003-06-02
-113.05,23.84,2003-06-03
-113.13,23.88,2003-06-04
-113.19,23.92,2003-06-05
-113.15,23.9,2003-06-06
-113.14,23.92,2003-06-07
-113.16,23.99,2003-06-08
-113.22,24.09,2003-06-09
-113.21,24.12,2003-06-10
-113.23,24.21,2003-06-11
-113.27,24.27,2003-06-12
-113.24,24.29,2003-06-13
-113.24,24.32,2003-06-14
-113.26,24.36,2003-06-15
-113.21,24.36,2003-06-16
-113.2,24.41,2003-06-17
-113.25,24.51,2003-06-18
-113.35,24.63,2003-06-19
-113.47,24.77,2003-06-20
-113.63,24.93,2003-06-21
-113.88,25.17,2003-06-22
-114.15,25.39,2003-06-23
-114.49,25.67,2003-06-24
-114.83,25.93,2003-06-25
-115.16,26.17,2003-06-26
-115.36,26.34,2003-06-27
-115.43,26.44,2003-06-28
-115.48,26.53,2003-06-29
-115.58,26.65,2003-06-30
-113.76,25.49,2004-06-01
-113.86,25.61,2004-06-02
-113.92,25.72,2004-06-03
-114.01,25.85,2004-06-04
-114.09,25.96,2004-06-05
-114.16,26.05,2004-06-06
-114.12,26.03,2004-06-07
-113.99,25.93,2004-06-08
-113.92,25.87,2004-06-09
-113.86,25.84,2004-06-10
-113.88,25.85,2004-06-11
-117.34,27.77,2007-06-01
-116.77,27.31,2007-06-02
-116.08,26.8,2007-06-03
-115.39,26.23,2007-06-04
-114.85,25.77,2007-06-05
-114.43,25.44,2007-06-06
-114.17,25.33,2007-06-07
-114.12,25.38,2007-06-08
-114.05,25.43,2007-06-09
-113.91,25.5,2007-06-10
-113.89,25.7,2007-06-11
-114.06,25.96,2007-06-12
-114.31,26.27,2007-06-13
-114.77,26.69,2007-06-14
-115.15,27.01,2007-06-15
-115.5,27.36,2007-06-16
-115.77,27.72,2007-06-17
-116,28.09,2007-06-18
-116.22,28.5,2007-06-19
-116.41,28.81,2007-06-20
-116.52,29.02,2007-06-21
-116.7,29.23,2007-06-22
-116.81,29.36,2007-06-23
-116.88,29.47,2007-06-24
-117,29.67,2007-06-25
-117.2,29.95,2007-06-26
-117.34,30.16,2007-06-27
-117.43,30.31,2007-06-28
-117.44,30.31,2007-06-29
-116.38,26.91,2008-06-01
-116.16,26.98,2008-06-02
-116.15,27.02,2008-06-03
-116.19,27.06,2008-06-04
-116.1,27.12,2008-06-05
-116.03,27.16,2008-06-06
-116.05,27.19,2008-06-07
-116.14,27.22,2008-06-08
-116.23,27.26,2008-06-09
-116.27,27.29,2008-06-10
-116.26,27.36,2008-06-11
-116.24,27.44,2008-06-12
-116.2,27.53,2008-06-13
-116.27,27.61,2008-06-14
-116.36,27.69,2008-06-15
-116.51,27.76,2008-06-16
-116.69,27.85,2008-06-17
-116.73,27.95,2008-06-18
-116.58,28.06,2008-06-19
-116.33,28.15,2008-06-20
-116.18,28.21,2008-06-21
-116.15,28.25,2008-06-22
-116.17,28.26,2008-06-23
-116.32,28.27,2008-06-24
-116.46,28.29,2008-06-25
-116.36,28.31,2008-06-26
-116.26,28.33,2008-06-27
-116.29,28.32,2008-06-28
-116.45,28.3,2008-06-29
-116.48,28.32,2008-06-30
-118.4581706,29.88368365,2008-06-01
-118.245572,29.92682938,2008-06-02
-118.0285951,29.96767136,2008-06-03
-117.7853605,30.00262776,2008-06-04
-117.5659462,30.03008664,2008-06-05
-117.3792789,30.05737762,2008-06-06
-117.2887348,30.08268968,2008-06-07
-117.2344706,30.10621583,2008-06-08
-117.2342146,30.12981173,2008-06-09
-117.2734805,30.15884269,2008-06-10
-117.2753502,30.1816718,2008-06-11
-117.2823693,30.19317179,2008-06-12
-117.2766527,30.19106988,2008-06-13
-117.2580337,30.17701009,2008-06-14
-117.1865541,30.16130483,2008-06-15
-117.1369,30.14559346,2008-06-16
-117.1009412,30.12335793,2008-06-17
-117.0903955,30.09083828,2008-06-18
-117.0790427,30.04882482,2008-06-19
-117.0545212,30.01227755,2008-06-20
-117.0141579,29.97663586,2008-06-21
-116.9753086,29.94426667,2008-06-22
-116.9598878,29.91522513,2008-06-23
-117.0125811,29.89037217,2008-06-24
-116.998946,29.86128559,2008-06-25
-117.0021837,29.82347403,2008-06-26
-117.0252432,29.78066027,2008-06-27
-117.0532524,29.73456348,2008-06-28
-117.065788,29.67244568,2008-06-29
-117.0736189,29.59620058,2008-06-30
-118.3229417,29.42788925,2008-06-01
-118.199518,29.45797704,2008-06-02
-117.9223075,29.4791405,2008-06-03
-117.5878461,29.48424515,2008-06-04
-117.2745676,29.48756088,2008-06-05
-116.9694323,29.48145279,2008-06-06
-116.7294853,29.46060078,2008-06-07
-116.7026364,29.45338125,2008-06-08
-116.6117595,29.4496459,2008-06-09
-116.5612944,29.44722226,2008-06-10
-116.4976144,29.44902856,2008-06-11
-116.3981066,29.44207852,2008-06-12
-116.3764553,29.43951021,2008-06-13
-116.474552,29.45298828,2008-06-14
-116.5486286,29.4853148,2008-06-15
-116.5422317,29.49926733,2008-06-16
-116.7062265,29.52923726,2008-06-17
-116.7957005,29.56490611,2008-06-18
-116.8287221,29.5893973,2008-06-19
-116.8631671,29.6189318,2008-06-20
-116.935499,29.65482007,2008-06-21
-117.0402708,29.69043765,2008-06-22
-117.163738,29.71874492,2008-06-23
-117.2785928,29.76011218,2008-06-24
-117.3594792,29.7938669,2008-06-25
-117.4115864,29.81606884,2008-06-26
-117.4488271,29.83546227,2008-06-27
-117.5337959,29.85502807,2008-06-28
-117.5285112,29.88846423,2008-06-29
-117.4301515,29.91732173,2008-06-30
-116.82,30.02,2008-06-01
-116.86,29.91,2008-06-02
-116.96,29.8,2008-06-03
-116.99,29.65,2008-06-04
-116.88,29.41,2008-06-05
-116.73,29.11,2008-06-06
-116.58,28.83,2008-06-07
-116.48,28.64,2008-06-08
-116.48,28.57,2008-06-09
-116.49,28.51,2008-06-10
-116.54,28.5,2008-06-11
-116.59,28.55,2008-06-12
-116.67,28.62,2008-06-13
-116.61,28.6,2008-06-14
-116.53,28.58,2008-06-15
-116.36,28.51,2008-06-16
-116.38,28.51,2008-06-17
-116.44,28.51,2008-06-18
-116.45,28.47,2008-06-19
-116.5,28.53,2008-06-20
-116.52,28.57,2008-06-21
-116.57,28.69,2008-06-22
-116.68,28.91,2008-06-23
-116.78,29.18,2008-06-24
-116.87,29.46,2008-06-25
-116.88,29.67,2008-06-26
-116.97,29.92,2008-06-27
-116.99,30.03,2008-06-28
-116.87,29.98,2008-06-29
-116.85,30.05,2008-06-30
-119.4215115,30.77483413,2009-06-01
-119.7774867,30.91190615,2009-06-02
-120.2550731,31.0231801,2009-06-03
-120.8559574,31.12937235,2009-06-04
-121.4802664,31.26777974,2009-06-05
-122.0625481,31.39712355,2009-06-06
-122.5486628,31.50012695,2009-06-07
-122.6819563,31.58374168,2009-06-08
-122.6431142,31.62909725,2009-06-09
-122.5873188,31.66370092,2009-06-10
-122.5793511,31.70161627,2009-06-11
-122.4422265,31.72550784,2009-06-12
-122.3940028,31.74044826,2009-06-13
-122.1715389,31.74617396,2009-06-14
-121.9811849,31.73195428,2009-06-15
-121.6785676,31.70143331,2009-06-16
-121.3446387,31.6742547,2009-06-17
-120.7072429,31.60794848,2009-06-18
-120.0261539,31.4955804,2009-06-19
-119.3900049,31.38732021,2009-06-20
-118.6822291,31.27447929,2009-06-21
-118.0243924,31.13701599,2009-06-22
-117.6517635,31.0014229,2009-06-23
-117.6023159,30.92956448,2009-06-24
-117.6062073,30.91139113,2009-06-25
-118.77,29.91,2009-06-01
-118.84,30.07,2009-06-02
-118.79,30.17,2009-06-03
-118.77,30.27,2009-06-04
-118.96,30.38,2009-06-05
-119.18,30.48,2009-06-06
-119.41,30.57,2009-06-07
-119.49,30.62,2009-06-08
-119.54,30.65,2009-06-09
-119.26,30.6,2009-06-10
-119.02,30.54,2009-06-11
-118.8,30.48,2009-06-12
-118.57,30.4,2009-06-13
-118.35,30.3,2009-06-14
-118.14,30.22,2009-06-15
-118,30.13,2009-06-16
-117.95,30.08,2009-06-17
-117.9,30.04,2009-06-18
-117.84,30.01,2009-06-19
-117.78,29.98,2009-06-20
-117.74,29.96,2009-06-21
-117.69,29.95,2009-06-22
-117.63,29.94,2009-06-23
-117.57,29.93,2009-06-24
-117.53,29.91,2009-06-25
-117.48,29.9,2009-06-26
-117.49,29.88,2009-06-27
-117.68,29.9,2009-06-28
-117.77,29.91,2009-06-29
-117.81,29.91,2009-06-30
-119.17,30.96,2009-06-01
-119.35,31.16,2009-06-02
-119.48,31.32,2009-06-03
-119.64,31.48,2009-06-04
-119.63,31.54,2009-06-05
-119.47,31.54,2009-06-06
-119.27,31.51,2009-06-07
-119.02,31.44,2009-06-08
-118.86,31.4,2009-06-09
-118.68,31.34,2009-06-10
-118.4,31.21,2009-06-11
-118.12,31.09,2009-06-12
-117.9,30.93,2009-06-13
-117.62,30.75,2009-06-14
-117.51,30.64,2009-06-15
-117.49,30.56,2009-06-16
-117.51,30.51,2009-06-17
-117.5,30.44,2009-06-18
-117.5,30.38,2009-06-19
-117.49,30.3,2009-06-20
-117.46,30.23,2009-06-21
-117.45,30.16,2009-06-22
-117.43,30.09,2009-06-23
-117.41,30.02,2009-06-24
-117.39,29.96,2009-06-25
-117.37,29.88,2009-06-26
-117.41,29.84,2009-06-27
-117.49,29.82,2009-06-28
-117.48,29.78,2009-06-29
-117.38,29.71,2009-06-30
-117.5238069,28.88050937,2012-06-01
-117.6123134,28.89590001,2012-06-02
-117.77337,28.91668182,2012-06-03
-117.7480439,28.9262787,2012-06-04
-117.2588723,28.89684815,2012-06-05
-116.6687087,28.83667954,2012-06-06
-116.3951254,28.78554253,2012-06-07
-116.6295001,28.78027052,2012-06-08
-117.0160914,28.81238997,2012-06-09
-117.154352,28.82868051,2012-06-10
-117.1791872,28.81084207,2012-06-11
-117.2217964,28.7892769,2012-06-12
-117.291997,28.76869,2012-06-13
-117.21567,28.73211876,2012-06-14
-117.4312158,28.71193705,2012-06-15
-117.3336562,28.68701733,2012-06-16
-117.273883,28.65094333,2012-06-17
-117.2846545,28.62895775,2012-06-18
-117.1789094,28.60434705,2012-06-19
-116.940458,28.5751401,2012-06-20
-116.6029509,28.52518233,2012-06-21
-116.4757542,28.47332931,2012-06-22
-116.4555641,28.43343037,2012-06-23
-116.485302,28.41030876,2012-06-24
-116.4141625,28.38167332,2012-06-25
-116.3841519,28.34149381,2012-06-26
-116.3874541,28.29924684,2012-06-27
-116.4171117,28.26895359,2012-06-28
-116.3231672,28.22466588,2012-06-29
-116.3743154,28.19222094,2012-06-30
-117.473838,28.68214702,2012-06-01
-117.4671612,28.73568932,2012-06-02
-117.4213622,28.78252863,2012-06-03
-117.3183059,28.81431032,2012-06-04
-117.2098855,28.83757761,2012-06-05
-117.1998464,28.86563012,2012-06-06
-117.2103628,28.89290932,2012-06-07
-117.2731975,28.92596405,2012-06-08
-117.3856637,28.96000494,2012-06-09
-117.5381171,29.00057919,2012-06-10
-117.6434722,29.03869433,2012-06-11
-117.829819,29.09122098,2012-06-12
-117.9276274,29.13669967,2012-06-13
-117.8999956,29.16361009,2012-06-14
-117.9567985,29.19174089,2012-06-15
-117.9470854,29.21623266,2012-06-16
-117.8938485,29.24768637,2012-06-17
-117.7728149,29.27037405,2012-06-18
-117.5346687,29.26987724,2012-06-19
-117.3637231,29.27208748,2012-06-20
-117.2100156,29.28189876,2012-06-21
-117.0951072,29.29154134,2012-06-22
-117.0456034,29.30338008,2012-06-23
-116.9863718,29.32117722,2012-06-24
-116.9617726,29.34280952,2012-06-25
-116.9573894,29.37043131,2012-06-26
-116.9504627,29.39420241,2012-06-27
-116.974979,29.41515812,2012-06-28
-117.0086002,29.44535632,2012-06-29
-117.0407985,29.47475142,2012-06-30
-117.9188824,28.35606635,2012-06-01
-117.7586177,28.37431815,2012-06-02
-117.5856365,28.39062864,2012-06-03
-117.3633176,28.40936059,2012-06-04
-117.1747084,28.42958922,2012-06-05
-117.0565112,28.44673447,2012-06-06
-116.9775401,28.46555182,2012-06-07
-116.9835019,28.48822925,2012-06-08
-117.0228836,28.50631798,2012-06-09
-117.0527603,28.52638267,2012-06-10
-117.1173613,28.54386439,2012-06-11
-117.1180591,28.55797649,2012-06-12
-117.0244721,28.56722072,2012-06-13
-116.9352015,28.57585661,2012-06-14
-116.9109351,28.58782316,2012-06-15
-116.9767243,28.59862005,2012-06-16
-117.045672,28.61182511,2012-06-17
-117.0688996,28.62841312,2012-06-18
-117.0401381,28.63780999,2012-06-19
-117.0139733,28.64513258,2012-06-20
-116.8870575,28.64877661,2012-06-21
-116.8035454,28.65373579,2012-06-22
-116.7630184,28.65767742,2012-06-23
-116.7516512,28.66183845,2012-06-24
-116.7109401,28.66069769,2012-06-25
-116.6725951,28.65971084,2012-06-26
-116.6275053,28.65461753,2012-06-27
-116.5519152,28.6473142,2012-06-28
-116.4880997,28.63933955,2012-06-29
-116.453873,28.62691101,2012-06-30
