"degrees_east","degrees_north","UTC"
-115.73,26.78,2003-07-01
-115.84,26.89,2003-07-02
-115.81,26.88,2003-07-03
-115.81,26.95,2003-07-04
-115.88,27.05,2003-07-05
-116.11,27.24,2003-07-06
-116.36,27.44,2003-07-07
-116.52,27.51,2003-07-08
-116.53,27.43,2003-07-09
-116.47,27.31,2003-07-10
-116.44,27.26,2003-07-11
-116.45,27.25,2003-07-12
-116.52,27.27,2003-07-13
-116.51,27.26,2003-07-14
-116.54,27.28,2003-07-15
-116.55,27.27,2003-07-16
-116.57,27.31,2003-07-17
-116.71,27.48,2003-07-18
-116.91,27.7,2003-07-19
-117.06,27.91,2003-07-20
-117.24,28.13,2003-07-21
-117.39,28.32,2003-07-22
-117.4,28.38,2003-07-23
-117.45,28.47,2003-07-24
-117.45,28.55,2003-07-25
-117.43,28.59,2003-07-26
-117.47,28.73,2003-07-27
-117.49,28.85,2003-07-28
-117.49,28.93,2003-07-29
-117.48,29,2003-07-30
-117.47,29.07,2003-07-31
-116.45,28.34,2008-07-01
-116.55,28.35,2008-07-02
-116.63,28.35,2008-07-03
-116.65,28.36,2008-07-04
-116.68,28.36,2008-07-05
-116.69,28.36,2008-07-06
-117.0899533,29.52114059,2008-07-01
-117.1111669,29.44933824,2008-07-02
-117.1746062,29.39143177,2008-07-03
-117.2141691,29.33893053,2008-07-04
-117.2465082,29.27878129,2008-07-05
-117.3189642,29.22533525,2008-07-06
-117.3625812,29.18199065,2008-07-07
-117.3882259,29.14387261,2008-07-08
-117.4009594,29.10337564,2008-07-09
-117.4161982,29.06232774,2008-07-10
-117.472917,29.03661177,2008-07-11
-117.5323341,29.01121513,2008-07-12
-117.5772954,28.99326844,2008-07-13
-117.5735841,28.97512094,2008-07-14
-117.5867214,28.96088842,2008-07-15
-117.5765257,28.94625962,2008-07-16
-117.6081505,28.92845249,2008-07-17
-117.5920182,28.90924325,2008-07-18
-117.6025931,28.89091827,2008-07-19
-117.6669971,28.88013197,2008-07-20
-117.7155784,28.87174583,2008-07-21
-117.7454588,28.86242368,2008-07-22
-117.7468033,28.85116268,2008-07-23
-117.7614879,28.84978633,2008-07-24
-117.8269582,28.85667683,2008-07-25
-117.8757436,28.85567656,2008-07-26
-117.9420409,28.86646242,2008-07-27
-117.9991968,28.88087907,2008-07-28
-117.981975,28.89993602,2008-07-29
-117.9699431,28.92525037,2008-07-30
-117.9515946,28.95183165,2008-07-31
-117.30727,29.93667525,2008-07-01
-117.1969802,29.94477988,2008-07-02
-117.1495847,29.9539567,2008-07-03
-117.1551701,29.96663965,2008-07-04
-117.1862226,29.97487523,2008-07-05
-117.2747564,30.00478731,2008-07-06
-117.2839933,30.05531503,2008-07-07
-117.3191577,30.11488878,2008-07-08
-117.2695343,30.17369265,2008-07-09
-117.2046792,30.21964795,2008-07-10
-117.1837354,30.2599493,2008-07-11
-117.2605246,30.30860803,2008-07-12
-117.4245032,30.36212052,2008-07-13
-117.456564,30.42732681,2008-07-14
-117.452414,30.45832293,2008-07-15
-117.4555272,30.47918502,2008-07-16
-117.4584254,30.50872486,2008-07-17
-117.5056852,30.54482906,2008-07-18
-117.5630356,30.58700186,2008-07-19
-116.84,30.13,2008-07-01
-116.81,30.19,2008-07-02
-116.79,30.28,2008-07-03
-116.77,30.35,2008-07-04
-116.8,30.42,2008-07-05
-116.82,30.51,2008-07-06
-116.86,30.61,2008-07-07
-116.9,30.73,2008-07-08
-116.93,30.83,2008-07-09
-116.88,30.82,2008-07-10
-116.86,30.84,2008-07-11
-116.89,30.87,2008-07-12
-116.97,30.96,2008-07-13
-117.01,31.01,2008-07-14
-117.05,31.07,2008-07-15
-117.1,31.14,2008-07-16
-117.17,31.24,2008-07-17
-117.22,31.31,2008-07-18
-117.25,31.38,2008-07-19
-117.29,31.45,2008-07-20
-117.29,31.47,2008-07-21
-117.31,30.74,2008-07-09
-117.2,30.75,2008-07-10
-117.22,30.73,2008-07-11
-117.27,30.71,2008-07-12
-117.33,30.7,2008-07-13
-117.46,30.67,2008-07-14
-117.5,30.66,2008-07-15
-117.7,30.66,2008-07-16
-117.66,30.66,2008-07-17
-117.67,30.65,2008-07-18
-117.56,30.69,2008-07-19
-117.6,30.7,2008-07-20
-117.41,31.8,2008-07-09
-117.4,31.9,2008-07-10
-117.42,32.02,2008-07-11
-117.53,32.16,2008-07-12
-117.72,32.27,2008-07-13
-117.69,32.21,2008-07-14
-117.56,32.07,2008-07-15
-117.56,31.78,2008-07-16
-117.58,31.58,2008-07-17
-117.47,31.35,2008-07-18
-117.25,31.2,2008-07-19
-117.39,31.21,2008-07-20
-117.43,31.2,2008-07-21
-117.4,31.18,2008-07-22
-117.161,30.9267,2008-07-10
-117.1469583,30.96238133,2008-07-11
-117.2967131,31.03930197,2008-07-12
-117.49151,31.16258483,2008-07-13
-117.4740444,31.24967564,2008-07-14
-117.4791815,31.28515322,2008-07-15
-117.5132745,31.31977621,2008-07-16
-117.5329447,31.36554511,2008-07-17
-117.5441182,31.40416889,2008-07-18
-117.5358948,31.42970338,2008-07-19
-117.6094629,31.4560773,2008-07-20
-117.6800977,31.46834658,2008-07-21
-117.7910872,31.51037931,2008-07-22
-117.8057096,31.52864768,2008-07-23
-117.843019,31.53190213,2008-07-24
-118.0280233,31.55964838,2008-07-25
-118.1476461,31.56391265,2008-07-26
-118.3554553,31.55722327,2008-07-27
-118.6510048,31.55931298,2008-07-28
-118.8828602,31.56758369,2008-07-29
-119.0921302,31.56744183,2008-07-30
-119.249432,31.6001267,2008-07-31
-117.47,31.8,2008-07-12
-117.44,31.86,2008-07-13
-117.41,31.91,2008-07-14
-117.51,31.91,2008-07-15
-117.52,31.88,2008-07-16
-117.71,31.87,2008-07-17
-117.6,31.94,2008-07-18
-117.62,32.03,2008-07-19
-117.9,32.15,2008-07-20
-118.09,32.26,2008-07-21
-118.09,32.34,2008-07-22
-118.04,32.41,2008-07-23
-118.05,32.38,2008-07-24
-117.57,31.01,2008-07-12
-117.66,30.99,2008-07-13
-117.66,30.95,2008-07-14
-117.66,30.92,2008-07-15
-117.68,30.91,2008-07-16
-117.77,30.91,2008-07-17
-117.78,30.86,2008-07-18
-117.43,30.88,2008-07-19
-117.66,31.53,2008-07-13
-117.55,31.61,2008-07-14
-117.53,31.7,2008-07-15
-117.49,31.74,2008-07-16
-117.57,31.75,2008-07-17
-117.61,31.82,2008-07-18
-117.61,32,2008-07-19
-117.82,32.17,2008-07-20
-117.88,32.35,2008-07-21
-117.95,32.52,2008-07-22
-118.02,32.66,2008-07-23
-118.13,32.79,2008-07-24
-118.2,32.89,2008-07-25
-118.25,32.93,2008-07-26
-118.33,32.95,2008-07-27
-118.49,33,2008-07-28
-118.65,33.07,2008-07-29
-118.66,33.12,2008-07-30
-118.67,33.12,2008-07-31
-117.75,31.09,2008-07-12
-117.87,31.1,2008-07-13
-117.74,31.15,2008-07-14
-117.6,31.22,2008-07-15
-117.48,31.25,2008-07-16
-117.64,31.28,2008-07-17
-117.61,31.35,2008-07-18
-117.53,30.99,2008-07-12
-117.58,31.02,2008-07-13
-117.5,31.01,2008-07-14
-117.57,31.02,2008-07-15
-117.5,31.01,2008-07-16
-117.68,31.03,2008-07-17
-117.71,31.03,2008-07-18
-117.86,31.08,2008-07-19
-117.95,31.1,2008-07-20
-117.99,31.1,2008-07-21
-118.2,31.14,2008-07-22
-118.18,31.17,2008-07-23
-118.35,31.17,2008-07-24
-118.31,31.2,2008-07-25
-117.59,31.33,2008-07-12
-117.59,31.29,2008-07-13
-117.62,31.24,2008-07-14
-117.49,31.22,2008-07-15
-117.43,31.2,2008-07-16
-117.52,31.19,2008-07-17
-117.55,31.28,2008-07-18
-117.47,31.37,2008-07-19
-117.44,31.46,2008-07-20
-117.5,31.22,2008-07-12
-117.53,31.2,2008-07-13
-117.68,31.2,2008-07-14
-117.55,31.24,2008-07-15
-117.45,31.25,2008-07-16
-117.8,31.26,2008-07-17
-117.79,31.32,2008-07-18
-117.49,31.29,2008-07-19
-117.43,31.46,2008-07-12
-117.56,31.41,2008-07-13
-117.47,31.44,2008-07-14
-117.47,31.45,2008-07-15
-117.49,31.42,2008-07-16
-117.54,31.4,2008-07-17
-117.64,31.3,2008-07-18
-117.66,31.24,2008-07-19
-117.67,31.23,2008-07-20
-117.59,31.26,2008-07-21
-117.61,31.27,2008-07-22
-117.62,31.64,2008-07-12
-117.68,31.66,2008-07-13
-117.56,31.71,2008-07-14
-117.61,31.71,2008-07-15
-117.63,31.69,2008-07-16
-117.79,31.73,2008-07-17
-117.86,31.84,2008-07-18
-118.09,32.02,2008-07-19
-118.15,32.21,2008-07-20
-118.21,32.44,2008-07-21
-118.43,32.65,2008-07-22
-118.52,32.81,2008-07-23
-118.67,32.9,2008-07-24
-118.63,32.89,2008-07-25
-117.39,31.22,2008-07-12
-117.46,31.25,2008-07-13
-117.46,31.28,2008-07-14
-117.49,31.3,2008-07-15
-117.47,31.31,2008-07-16
-117.81,31.39,2008-07-17
-117.95,31.4,2008-07-18
-117.65,31.43,2008-07-19
-117.7,31.47,2008-07-20
-117.58,31.5,2008-07-21
-117.6,31.55,2008-07-22
-117.6,31.52,2008-07-23
-117.41,32.24,2008-07-12
-117.53,32.27,2008-07-13
-117.53,32.34,2008-07-14
-117.55,32.33,2008-07-15
-117.6,32.36,2008-07-16
-117.75,32.48,2008-07-17
-117.88,32.56,2008-07-18
-118.02,32.57,2008-07-19
-118.12,32.61,2008-07-20
-118.39,32.63,2008-07-21
-118.34,32.57,2008-07-22
-118.51,32.48,2008-07-23
-118.95,32.48,2008-07-24
-118.97,32.41,2008-07-25
-118.88,32.3,2008-07-26
-119.11,32.27,2008-07-27
-119.01,32.12,2008-07-28
-118.94,31.93,2008-07-29
-119.08,31.73,2008-07-30
-119.11,31.58,2008-07-31
-117.47,31.01,2008-07-12
-117.43,31.02,2008-07-13
-117.39,31.05,2008-07-14
-117.52,31.02,2008-07-15
-117.54,31.04,2008-07-16
-117.63,31,2008-07-17
-117.65,30.97,2008-07-18
-117.67,30.97,2008-07-19
-117.45,31.13,2008-07-12
-117.61,31.11,2008-07-13
-117.64,31.14,2008-07-14
-117.52,31.15,2008-07-15
-117.51,31.17,2008-07-16
-117.57,31.17,2008-07-17
-117.61,31.16,2008-07-18
-117.47,31.15,2008-07-19
-117.82,31.12,2008-07-20
-117.67,31.08,2008-07-21
-117.87,31.07,2008-07-22
-117.79,31.06,2008-07-23
-117.5,31.2,2008-07-12
-117.66,31.24,2008-07-13
-117.64,31.24,2008-07-14
-117.75,31.29,2008-07-15
-117.86,31.31,2008-07-16
-117.76,31.36,2008-07-17
-117.74,31.41,2008-07-18
-117.73,31.46,2008-07-19
-117.88,31.5,2008-07-20
-117.9,31.52,2008-07-21
-118,31.55,2008-07-22
-118.15,31.55,2008-07-23
-118.26,31.59,2008-07-24
-118.23,31.57,2008-07-25
-117.31,31.2,2008-07-12
-117.43,31.2,2008-07-13
-117.39,31.18,2008-07-14
-117.39,31.14,2008-07-15
-117.39,31.14,2008-07-16
-117.36,31.09,2008-07-17
-117.43,31.1,2008-07-18
-117.33,31.08,2008-07-19
-117.35,31.07,2008-07-20
-117.44,30.2,2008-07-12
-117.53,30.21,2008-07-13
-117.55,30.21,2008-07-14
-117.6,30.21,2008-07-15
-117.62,30.2,2008-07-16
-117.62,30.18,2008-07-17
-117.63,30.17,2008-07-18
-117.7,30.17,2008-07-19
-117.77,30.16,2008-07-20
-117.85,30.15,2008-07-21
-118.02,30.16,2008-07-22
-118.19,30.16,2008-07-23
-118.24,30.15,2008-07-24
-118.22,30.13,2008-07-25
-118.23,30.12,2008-07-26
-118.39,30.12,2008-07-27
-118.7,30.15,2008-07-28
-118.92,30.17,2008-07-29
-119.04,30.18,2008-07-30
-119.08,30.18,2008-07-31
-117.88,29.9,2009-07-01
-117.97,29.89,2009-07-02
-117.95,29.85,2009-07-03
-117.76,29.77,2009-07-04
-117.55,29.69,2009-07-05
-117.38,29.6,2009-07-06
-117.25,29.52,2009-07-07
-117.1,29.43,2009-07-08
-117.04,29.36,2009-07-09
-117,29.29,2009-07-10
-116.9,29.23,2009-07-11
-116.88,29.2,2009-07-12
-116.9,29.16,2009-07-13
-117.04,29.15,2009-07-14
-117.12,29.11,2009-07-15
-117.2,29.07,2009-07-16
-117.28,29.02,2009-07-17
-117.24,28.93,2009-07-18
-117.27,28.85,2009-07-19
-117.17,28.75,2009-07-20
-117.05,28.63,2009-07-21
-116.98,28.53,2009-07-22
-116.96,28.45,2009-07-23
-116.91,28.37,2009-07-24
-116.79,28.3,2009-07-25
-116.71,28.25,2009-07-26
-116.68,28.22,2009-07-27
-117.55,31.62,2008-07-14
-117.63,31.67,2008-07-15
-117.86,31.77,2008-07-16
-117.8,31.88,2008-07-17
-117.91,32.03,2008-07-18
-118.14,32.19,2008-07-19
-118.17,32.37,2008-07-20
-118.26,32.53,2008-07-21
