"degrees_east","degrees_north","UTC"
-120.1,32.64,2003-09-01
-120.06,32.55,2003-09-02
-119.99,32.46,2003-09-03
-119.9,32.37,2003-09-04
-119.87,32.33,2003-09-05
-119.88,32.3,2003-09-06
-119.87,32.29,2003-09-07
-119.87,32.28,2003-09-08
-119.88,32.29,2003-09-09
-119.88,32.31,2003-09-10
-119.98,32.45,2003-09-11
-120.11,32.59,2003-09-12
-120.21,32.71,2003-09-13
-120.28,32.82,2003-09-14
-120.45,33.01,2003-09-15
-120.6,33.17,2003-09-16
-120.7,33.26,2003-09-17
-120.86,33.4,2003-09-18
-120.96,33.46,2003-09-19
-121.07,33.54,2003-09-20
-121.28,33.72,2003-09-21
-121.62,33.97,2003-09-22
-121.88,34.11,2003-09-23
-121.87,34.03,2003-09-24
-121.78,33.96,2003-09-25
-121.88,34.04,2003-09-26
-121.87,34.03,2003-09-27
-121.84,34.02,2003-09-28
-121.89,34.07,2003-09-29
-121.97,34.13,2003-09-30
-118.8846793,31.19149968,2004-09-01
-118.9686606,31.1854431,2004-09-02
-119.0920198,31.13625061,2004-09-03
-119.2358884,31.10285486,2004-09-04
-119.384585,31.11030203,2004-09-05
-119.5083798,31.12422502,2004-09-06
-119.5499372,31.08350176,2004-09-07
-119.6653666,31.02930266,2004-09-08
-119.8320794,31.01662577,2004-09-09
-119.7881519,30.946616,2004-09-10
-119.707049,30.78027364,2004-09-11
-119.8085666,30.64929614,2004-09-12
-119.8856925,30.630165,2004-09-13
-120.005321,30.65981355,2004-09-14
-120.2191805,30.71468663,2004-09-15
-120.7495283,30.88280388,2004-09-16
-120.9343892,31.12642673,2004-09-17
-120.5624308,31.21093845,2004-09-18
-120.2348139,31.18819394,2004-09-19
-120.2789705,31.26498303,2004-09-20
-120.6183537,31.45735215,2004-09-21
-121.0281696,31.7161855,2004-09-22
-121.591398,32.0250782,2004-09-23
-121.9723808,32.4244828,2004-09-24
-121.6508445,32.66799964,2004-09-25
-121.3224809,32.74992456,2004-09-26
-121.1349679,32.81304377,2004-09-27
-121.1054952,32.88849582,2004-09-28
-121.2811316,33.03925843,2004-09-29
-121.3895735,33.23040384,2004-09-30
-119.07,32.65,2004-09-01
-119.24,32.83,2004-09-02
-119.46,33.01,2004-09-03
-119.61,33.08,2004-09-04
-119.52,32.97,2004-09-05
-119.54,32.99,2004-09-06
-119.65,33.03,2004-09-07
-119.87,33.13,2004-09-08
-120.03,33.16,2004-09-09
-120.06,33.11,2004-09-10
-120.03,33.06,2004-09-11
-120.07,33.06,2004-09-12
-120.06,33,2004-09-13
-120.18,33.03,2004-09-14
-120.38,33.08,2004-09-15
-120.72,33.16,2004-09-16
-120.61,32.92,2004-09-17
-120.23,32.62,2004-09-18
-120.01,32.5,2004-09-19
-120.04,32.59,2004-09-20
-120.34,32.82,2004-09-21
-120.46,32.88,2004-09-22
-120.73,33.07,2004-09-23
-121.18,33.35,2004-09-24
-121.47,33.49,2004-09-25
-121.68,33.58,2004-09-26
-121.51,33.43,2004-09-27
-121.54,33.45,2004-09-28
-121.81,33.59,2004-09-29
-122.02,33.67,2004-09-30
-118.15,30.88,2004-09-01
-118.69,30.99,2004-09-02
-119.15,30.94,2004-09-03
-119.41,30.66,2004-09-04
-119.46,30.29,2004-09-05
-119.53,29.93,2004-09-06
-119.59,29.6,2004-09-07
-119.7,29.34,2004-09-08
-119.93,29.27,2004-09-09
-120.16,29.23,2004-09-10
-120.33,29.17,2004-09-11
-120.28,28.97,2004-09-12
-120.2,28.79,2004-09-13
-120.16,28.61,2004-09-14
-120.09,28.37,2004-09-15
-120.15,28.27,2004-09-16
-120.23,28.25,2004-09-17
-120.04,28.2,2004-09-18
-119.99,28.5,2004-09-19
